timestamp_begin_ct,timestamp_end_ct,OKGE,MPS,INDN,WR,WFEC,LES,NPPD,SPS,SPRM,KCPL,WAUE,GRDA,OPPD,CSWS,EDE,SECI,KACY,System Total
2023-04-10 19:00:00,2023-04-10 20:00:00,3783.00,918.00,103.00,3382.00,1025.00,378.00,1622.00,4048.00,353.00,1634.00,3671.00,784.00,1463.00,4886,528,659.00,241.00,29478
2023-04-10 20:00:00,2023-04-10 21:00:00,3849.00,900.00,100.00,3427.00,1039.00,379.00,1607.00,4117.00,352.00,1602.00,3681.00,791.00,1465.00,4920,528,663.00,237.00,29657
2023-04-10 21:00:00,2023-04-10 22:00:00,3904.00,886.00,91.00,3455.00,1050.00,381.00,1589.00,4163.00,352.00,1574.00,3628.00,794.00,1469.00,4979,528,665.00,236.00,29744
2023-04-10 22:00:00,2023-04-10 23:00:00,3969.00,901.00,93.00,3509.00,1072.00,387.00,1619.00,4216.00,356.00,1569.00,3583.00,793.00,1481.00,5028,540,671.00,236.00,30023
2023-04-10 23:00:00,2023-04-11 00:00:00,3966.00,892.00,97.00,3526.00,1089.00,393.00,1616.00,4276.00,357.00,1584.00,3580.00,788.00,1492.00,5028,555,670.00,230.00,30139
2023-04-11 00:00:00,2023-04-11 01:00:00,3875.00,904.00,101.00,3509.00,1090.00,394.00,1630.00,4317.00,358.00,1588.00,3554.00,776.00,1491.00,4971,556,675.00,228.00,30017
2023-04-11 01:00:00,2023-04-11 02:00:00,3778.00,923.00,102.00,3455.00,1076.00,388.00,1643.00,4331.00,349.00,1571.00,3559.00,762.00,1472.00,4922,560,667.00,229.00,29787
2023-04-11 02:00:00,2023-04-11 03:00:00,3765.00,939.00,103.00,3407.00,1081.00,387.00,1636.00,4284.00,349.00,1591.00,3609.00,773.00,1472.00,4974,569,661.00,241.00,29841
2023-04-11 03:00:00,2023-04-11 04:00:00,3623.00,882.00,96.00,3249.00,1055.00,368.00,1575.00,4201.00,331.00,1518.00,3596.00,766.00,1406.00,4770,536,646.00,239.00,28857
2023-04-11 04:00:00,2023-04-11 05:00:00,3405.00,826.00,87.00,3018.00,988.00,337.00,1464.00,4066.00,307.00,1407.00,3475.00,755.00,1300.00,4434,491,620.00,226.00,27206
2023-04-11 05:00:00,2023-04-11 06:00:00,3191.00,769.00,79.00,2811.00,922.00,306.00,1430.00,3911.00,283.00,1306.00,3372.00,770.00,1211.00,4086,454,587.00,215.00,25703
2023-04-11 06:00:00,2023-04-11 07:00:00,3064.00,731.00,74.00,2683.00,876.00,283.00,1368.00,3800.00,266.00,1242.00,3302.00,750.00,1156.00,3878,430,565.00,206.00,24674
2023-04-11 07:00:00,2023-04-11 08:00:00,3002.00,711.00,71.00,2592.00,861.00,269.00,1335.00,3733.00,253.00,1201.00,3293.00,738.00,1111.00,3764,412,554.00,205.00,24105
2023-04-11 08:00:00,2023-04-11 09:00:00,2935.00,711.00,70.00,2556.00,849.00,260.00,1315.00,3704.00,249.00,1184.00,3287.00,736.00,1087.00,3716,403,549.00,202.00,23813
2023-04-11 09:00:00,2023-04-11 10:00:00,2900.00,717.00,71.00,2541.00,847.00,256.00,1313.00,3695.00,248.00,1184.00,3278.00,740.00,1083.00,3711,407,546.00,208.00,23745
2023-04-11 10:00:00,2023-04-11 11:00:00,2926.00,732.00,73.00,2584.00,869.00,258.00,1325.00,3702.00,254.00,1209.00,3317.00,744.00,1098.00,3760,426,552.00,209.00,24038
2023-04-11 11:00:00,2023-04-11 12:00:00,3075.00,757.00,79.00,2740.00,910.00,277.00,1421.00,3745.00,272.00,1306.00,3454.00,762.00,1150.00,3960,462,573.00,219.00,25162
2023-04-11 12:00:00,2023-04-11 13:00:00,3296.00,861.00,87.00,3021.00,973.00,313.00,1505.00,3854.00,303.00,1462.00,3664.00,767.00,1251.00,4373,519,607.00,240.00,27096
2023-04-11 13:00:00,2023-04-11 14:00:00,3434.00,909.00,91.00,3191.00,994.00,341.00,1508.00,3935.00,321.00,1551.00,3765.00,755.00,1320.00,4551,545,641.00,245.00,28097
2023-04-11 14:00:00,2023-04-11 15:00:00,3487.00,904.00,91.00,3227.00,966.00,354.00,1516.00,3909.00,329.00,1574.00,3718.00,763.00,1354.00,4610,542,663.00,248.00,28255
2023-04-11 15:00:00,2023-04-11 16:00:00,3542.00,886.00,90.00,3240.00,976.00,362.00,1507.00,3899.00,336.00,1597.00,3672.00,772.00,1379.00,4630,531,663.00,245.00,28327
2023-04-11 16:00:00,2023-04-11 17:00:00,3620.00,878.00,90.00,3329.00,1001.00,373.00,1523.00,3940.00,340.00,1604.00,3636.00,781.00,1412.00,4690,529,678.00,252.00,28676
2023-04-11 17:00:00,2023-04-11 18:00:00,3698.00,879.00,90.00,3372.00,1015.00,382.00,1492.00,4016.00,348.00,1618.00,3616.00,788.00,1442.00,4762,527,691.00,254.00,28990
2023-04-11 18:00:00,2023-04-11 19:00:00,3749.00,909.00,92.00,3413.00,1014.00,387.00,1488.00,4038.00,353.00,1646.00,3573.00,796.00,1470.00,4887,540,702.00,260.00,29317
2023-04-11 19:00:00,2023-04-11 20:00:00,3825.00,926.00,94.00,3498.00,1025.00,395.00,1495.00,4092.00,359.00,1673.00,3562.00,801.00,1499.00,4991,557,702.00,264.00,29758
2023-04-11 20:00:00,2023-04-11 21:00:00,3873.00,932.00,97.00,3552.00,1041.00,402.00,1496.00,4169.00,363.00,1705.00,3539.00,807.00,1535.00,5087,554,704.00,266.00,30122
2023-04-11 21:00:00,2023-04-11 22:00:00,3918.00,955.00,100.00,3593.00,1058.00,410.00,1512.00,4229.00,366.00,1724.00,3525.00,809.00,1565.00,5147,555,707.00,264.00,30437
2023-04-11 22:00:00,2023-04-11 23:00:00,3991.00,979.00,105.00,3644.00,1084.00,423.00,1542.00,4318.00,372.00,1744.00,3563.00,810.00,1598.00,5220,565,713.00,263.00,30934
2023-04-11 23:00:00,2023-04-12 00:00:00,4006.00,1019.00,109.00,3668.00,1103.00,431.00,1570.00,4357.00,376.00,1764.00,3551.00,808.00,1622.00,5261,578,705.00,262.00,31190
2023-04-12 00:00:00,2023-04-12 01:00:00,3979.00,1021.00,112.00,3669.00,1115.00,430.00,1605.00,4362.00,374.00,1761.00,3577.00,802.00,1619.00,5224,579,713.00,265.00,31207
2023-04-12 01:00:00,2023-04-12 02:00:00,3922.00,1016.00,111.00,3618.00,1111.00,417.00,1616.00,4320.00,366.00,1738.00,3602.00,788.00,1578.00,5119,573,716.00,259.00,30870
2023-04-12 02:00:00,2023-04-12 03:00:00,3891.00,1016.00,110.00,3601.00,1118.00,411.00,1612.00,4263.00,362.00,1741.00,3584.00,788.00,1564.00,5122,579,719.00,265.00,30746
2023-04-12 03:00:00,2023-04-12 04:00:00,3763.00,965.00,102.00,3457.00,1081.00,390.00,1591.00,4211.00,341.00,1660.00,3570.00,771.00,1493.00,4926,542,707.00,258.00,29828
2023-04-12 04:00:00,2023-04-12 05:00:00,3527.00,902.00,92.00,3228.00,1020.00,355.00,1488.00,4092.00,311.00,1543.00,3458.00,782.00,1384.00,4581,494,673.00,244.00,28174
2023-04-12 05:00:00,2023-04-12 06:00:00,3321.00,825.00,82.00,2989.00,965.00,319.00,1399.00,3921.00,286.00,1416.00,3372.00,770.00,1278.00,4230,454,645.00,229.00,26501
2023-04-12 06:00:00,2023-04-12 07:00:00,3118.00,772.00,76.00,2826.00,936.00,294.00,1329.00,3810.00,267.00,1321.00,3281.00,763.00,1196.00,3979,427,624.00,224.00,25243
2023-04-12 07:00:00,2023-04-12 08:00:00,3025.00,736.00,71.00,2722.00,917.00,278.00,1282.00,3760.00,256.00,1265.00,3246.00,770.00,1146.00,3842,412,617.00,214.00,24559
2023-04-12 08:00:00,2023-04-12 09:00:00,2977.00,700.00,68.00,2657.00,926.00,267.00,1278.00,3693.00,247.00,1232.00,3235.00,795.00,1118.00,3799,405,612.00,208.00,24217
2023-04-12 09:00:00,2023-04-12 10:00:00,2923.00,698.00,69.00,2634.00,911.00,262.00,1264.00,3661.00,246.00,1221.00,3232.00,797.00,1103.00,3776,404,613.00,202.00,24016
2023-04-12 10:00:00,2023-04-12 11:00:00,2959.00,709.00,71.00,2677.00,935.00,264.00,1275.00,3664.00,251.00,1238.00,3258.00,793.00,1113.00,3840,414,619.00,208.00,24288
2023-04-12 11:00:00,2023-04-12 12:00:00,3071.00,766.00,75.00,2827.00,970.00,280.00,1347.00,3714.00,269.00,1317.00,3352.00,760.00,1164.00,4045,447,635.00,217.00,25256
2023-04-12 12:00:00,2023-04-12 13:00:00,3299.00,839.00,81.00,3091.00,1048.00,312.00,1458.00,3805.00,298.00,1456.00,3529.00,734.00,1259.00,4448,508,669.00,235.00,27069
2023-04-12 13:00:00,2023-04-12 14:00:00,3463.00,865.00,85.00,3229.00,1069.00,338.00,1525.00,3876.00,315.00,1539.00,3640.00,747.00,1325.00,4665,537,688.00,242.00,28148
2023-04-12 14:00:00,2023-04-12 15:00:00,3516.00,873.00,88.00,3288.00,1057.00,357.00,1528.00,3902.00,327.00,1580.00,3632.00,755.00,1379.00,4721,536,708.00,247.00,28494
2023-04-12 15:00:00,2023-04-12 16:00:00,3574.00,872.00,88.00,3299.00,1054.00,367.00,1519.00,3907.00,330.00,1601.00,3616.00,759.00,1408.00,4723,528,717.00,247.00,28609
2023-04-12 16:00:00,2023-04-12 17:00:00,3615.00,892.00,81.00,3335.00,1052.00,378.00,1521.00,3935.00,334.00,1629.00,3593.00,767.00,1445.00,4728,525,719.00,253.00,28802
2023-04-12 17:00:00,2023-04-12 18:00:00,3634.00,893.00,90.00,3359.00,1053.00,391.00,1557.00,3995.00,340.00,1649.00,3613.00,776.00,1496.00,4803,523,720.00,256.00,29148
2023-04-12 18:00:00,2023-04-12 19:00:00,3736.00,919.00,93.00,3430.00,1062.00,409.00,1597.00,4063.00,349.00,1695.00,3660.00,783.00,1563.00,4976,533,729.00,259.00,29856
2023-04-12 19:00:00,2023-04-12 20:00:00,3823.00,952.00,96.00,3516.00,1075.00,425.00,1622.00,4133.00,356.00,1730.00,3668.00,796.00,1616.00,5107,546,740.00,262.00,30463
2023-04-12 20:00:00,2023-04-12 21:00:00,3901.00,968.00,100.00,3591.00,1081.00,440.00,1631.00,4218.00,363.00,1759.00,3656.00,804.00,1678.00,5160,549,758.00,270.00,30927
2023-04-12 21:00:00,2023-04-12 22:00:00,3991.00,1002.00,106.00,3663.00,1091.00,454.00,1697.00,4279.00,371.00,1806.00,3671.00,804.00,1732.00,5255,559,767.00,275.00,31523
2023-04-12 22:00:00,2023-04-12 23:00:00,4078.00,1037.00,113.00,3747.00,1137.00,473.00,1745.00,4338.00,380.00,1846.00,3700.00,808.00,1786.00,5283,578,774.00,278.00,32101
2023-04-12 23:00:00,2023-04-13 00:00:00,4129.00,1070.00,117.00,3771.00,1167.00,481.00,1771.00,4343.00,385.00,1871.00,3731.00,804.00,1810.00,5292,596,768.00,277.00,32383
2023-04-13 00:00:00,2023-04-13 01:00:00,4097.00,1062.00,119.00,3753.00,1185.00,477.00,1804.00,4371.00,384.00,1848.00,3739.00,798.00,1796.00,5240,597,769.00,270.00,32309
2023-04-13 01:00:00,2023-04-13 02:00:00,4004.00,1045.00,116.00,3660.00,1162.00,460.00,1803.00,4346.00,373.00,1796.00,3731.00,779.00,1739.00,5119,588,763.00,262.00,31746
2023-04-13 02:00:00,2023-04-13 03:00:00,3975.00,1040.00,112.00,3602.00,1166.00,444.00,1797.00,4278.00,366.00,1776.00,3768.00,785.00,1673.00,5137,590,753.00,267.00,31529
2023-04-13 03:00:00,2023-04-13 04:00:00,3855.00,991.00,105.00,3461.00,1117.00,419.00,1743.00,4211.00,345.00,1674.00,3719.00,775.00,1590.00,4939,554,734.00,257.00,30489
2023-04-13 04:00:00,2023-04-13 05:00:00,3623.00,880.00,93.00,3215.00,1062.00,376.00,1617.00,4075.00,315.00,1546.00,3612.00,774.00,1452.00,4586,505,705.00,244.00,28680
2023-04-13 05:00:00,2023-04-13 06:00:00,3411.00,823.00,83.00,2969.00,1000.00,335.00,1532.00,3941.00,288.00,1420.00,3461.00,779.00,1321.00,4240,464,675.00,236.00,26978
2023-04-13 06:00:00,2023-04-13 07:00:00,,,,,,,,,,,,,,4047,434,,,4481
2023-05-01 00:00:00,2023-05-01 01:00:00,3487.00,831.00,93.00,2934.00,982.00,323.00,1433.00,4098.00,305.00,1517.00,3550.00,709.00,1320.00,4812,492,561.00,208.00,27655
2023-05-01 01:00:00,2023-05-01 02:00:00,3452.00,858.00,95.00,2922.00,960.00,324.00,1464.00,4071.00,305.00,1516.00,3548.00,707.00,1321.00,4731,515,557.00,211.00,27557
2023-05-01 02:00:00,2023-05-01 03:00:00,3492.00,878.00,96.00,2955.00,960.00,328.00,1490.00,4023.00,315.00,1551.00,3578.00,709.00,1338.00,4768,531,560.00,228.00,27800
2023-05-01 03:00:00,2023-05-01 04:00:00,3427.00,866.00,94.00,2933.00,945.00,323.00,1492.00,3958.00,308.00,1524.00,3606.00,703.00,1324.00,4632,523,567.00,230.00,27455
2023-05-01 04:00:00,2023-05-01 05:00:00,3233.00,816.00,87.00,2772.00,892.00,302.00,1412.00,3817.00,290.00,1435.00,3529.00,690.00,1261.00,4321,497,549.00,214.00,26117
2023-05-01 05:00:00,2023-05-01 06:00:00,3044.00,759.00,80.00,2625.00,845.00,282.00,1347.00,3686.00,273.00,1348.00,3413.00,674.00,1199.00,3993,472,531.00,212.00,24783
2023-05-01 06:00:00,2023-05-01 07:00:00,2915.00,747.00,75.00,2554.00,826.00,269.00,1317.00,3567.00,264.00,1293.00,3378.00,707.00,1158.00,3772,454,526.00,207.00,24029
2023-05-01 07:00:00,2023-05-01 08:00:00,2842.00,747.00,74.00,2528.00,812.00,264.00,1319.00,3527.00,262.00,1269.00,3368.00,706.00,1145.00,3676,449,524.00,201.00,23713
2023-05-01 08:00:00,2023-05-01 09:00:00,2841.00,744.00,73.00,2528.00,804.00,263.00,1337.00,3506.00,263.00,1262.00,3402.00,706.00,1144.00,3612,450,524.00,203.00,23662
2023-05-01 09:00:00,2023-05-01 10:00:00,2879.00,754.00,74.00,2549.00,815.00,266.00,1367.00,3496.00,266.00,1277.00,3430.00,706.00,1154.00,3617,458,530.00,200.00,23838
2023-05-01 10:00:00,2023-05-01 11:00:00,2970.00,785.00,77.00,2623.00,837.00,275.00,1410.00,3499.00,273.00,1316.00,3474.00,678.00,1188.00,3716,483,544.00,213.00,24361
2023-05-01 11:00:00,2023-05-01 12:00:00,3156.00,830.00,83.00,2802.00,879.00,302.00,1513.00,3558.00,296.00,1428.00,3576.00,693.00,1263.00,3980,524,567.00,224.00,25674
2023-05-01 12:00:00,2023-05-01 13:00:00,3449.00,912.00,90.00,3020.00,949.00,341.00,1655.00,3673.00,327.00,1568.00,3744.00,721.00,1365.00,4401,585,604.00,239.00,27643
2023-05-01 13:00:00,2023-05-01 14:00:00,3609.00,939.00,94.00,3164.00,969.00,366.00,1709.00,3752.00,342.00,1662.00,3815.00,736.00,1428.00,4589,608,638.00,247.00,28667
2023-05-01 14:00:00,2023-05-01 15:00:00,3638.00,956.00,93.00,3200.00,955.00,368.00,1674.00,3795.00,346.00,1668.00,3801.00,741.00,1445.00,4609,585,657.00,244.00,28775
2023-05-01 15:00:00,2023-05-01 16:00:00,3673.00,909.00,90.00,3206.00,936.00,367.00,1662.00,3809.00,342.00,1664.00,3769.00,740.00,1440.00,4609,572,662.00,251.00,28701
2023-05-01 16:00:00,2023-05-01 17:00:00,3658.00,890.00,89.00,3219.00,922.00,370.00,1676.00,3827.00,344.00,1666.00,3736.00,742.00,1450.00,4650,560,664.00,252.00,28715
2023-05-01 17:00:00,2023-05-01 18:00:00,3622.00,881.00,89.00,3196.00,909.00,369.00,1667.00,3859.00,348.00,1653.00,3711.00,741.00,1453.00,4669,547,666.00,249.00,28629
2023-05-01 18:00:00,2023-05-01 19:00:00,3594.00,871.00,88.00,3163.00,900.00,366.00,1648.00,3864.00,352.00,1644.00,3666.00,741.00,1450.00,4712,545,662.00,249.00,28515
2023-05-01 19:00:00,2023-05-01 20:00:00,3614.00,874.00,88.00,3167.00,898.00,364.00,1648.00,3884.00,352.00,1617.00,3657.00,783.00,1442.00,4772,537,666.00,250.00,28613
2023-05-01 20:00:00,2023-05-01 21:00:00,3608.00,878.00,88.00,3155.00,907.00,360.00,1634.00,3938.00,348.00,1600.00,3639.00,785.00,1432.00,4818,523,666.00,245.00,28624
2023-05-01 21:00:00,2023-05-01 22:00:00,3621.00,871.00,89.00,3129.00,915.00,355.00,1625.00,3990.00,344.00,1573.00,3582.00,757.00,1424.00,4913,521,666.00,248.00,28623
2023-05-01 22:00:00,2023-05-01 23:00:00,3674.00,886.00,91.00,3141.00,939.00,357.00,1615.00,4031.00,343.00,1579.00,3572.00,734.00,1423.00,4985,522,660.00,244.00,28796
2023-05-01 23:00:00,2023-05-02 00:00:00,3697.00,888.00,95.00,3157.00,954.00,357.00,1605.00,4053.00,338.00,1592.00,3566.00,733.00,1424.00,4998,521,656.00,244.00,28878
2023-05-02 00:00:00,2023-05-02 01:00:00,3735.00,894.00,99.00,3167.00,972.00,356.00,1608.00,4067.00,339.00,1594.00,3571.00,733.00,1418.00,4965,528,654.00,243.00,28943
2023-05-02 01:00:00,2023-05-02 02:00:00,3712.00,891.00,99.00,3149.00,973.00,352.00,1627.00,4034.00,341.00,1582.00,3567.00,728.00,1410.00,4870,536,665.00,240.00,28776
2023-05-02 02:00:00,2023-05-02 03:00:00,3723.00,907.00,100.00,3167.00,977.00,352.00,1634.00,4019.00,345.00,1607.00,3577.00,731.00,1419.00,4880,548,666.00,248.00,28900
2023-05-02 03:00:00,2023-05-02 04:00:00,3676.00,895.00,96.00,3098.00,978.00,346.00,1607.00,4006.00,334.00,1573.00,3581.00,729.00,1392.00,4760,538,664.00,248.00,28521
2023-05-02 04:00:00,2023-05-02 05:00:00,3443.00,829.00,87.00,2918.00,939.00,321.00,1513.00,3866.00,314.00,1466.00,3502.00,772.00,1310.00,4449,490,645.00,237.00,27101
2023-05-02 05:00:00,2023-05-02 06:00:00,3210.00,786.00,80.00,2737.00,890.00,294.00,1423.00,3735.00,296.00,1366.00,3429.00,781.00,1235.00,4098,463,619.00,232.00,25674
2023-05-02 06:00:00,2023-05-02 07:00:00,3053.00,766.00,75.00,2642.00,867.00,277.00,1372.00,3672.00,283.00,1311.00,3360.00,770.00,1192.00,3876,445,595.00,219.00,24775
2023-05-02 07:00:00,2023-05-02 08:00:00,2944.00,757.00,72.00,2587.00,849.00,268.00,1352.00,3622.00,277.00,1281.00,3353.00,765.00,1171.00,3753,451,574.00,216.00,24292
2023-05-02 08:00:00,2023-05-02 09:00:00,2880.00,758.00,72.00,2568.00,825.00,265.00,1355.00,3578.00,273.00,1266.00,3342.00,760.00,1168.00,3694,469,573.00,217.00,24063
2023-05-02 09:00:00,2023-05-02 10:00:00,2857.00,769.00,74.00,2578.00,822.00,267.00,1365.00,3548.00,274.00,1271.00,3359.00,761.00,1176.00,3700,482,582.00,215.00,24100
2023-05-02 10:00:00,2023-05-02 11:00:00,2919.00,786.00,76.00,2638.00,838.00,276.00,1396.00,3567.00,282.00,1305.00,3410.00,682.00,1204.00,3774,501,586.00,221.00,24461
2023-05-02 11:00:00,2023-05-02 12:00:00,3105.00,839.00,82.00,2805.00,876.00,302.00,1489.00,3641.00,302.00,1410.00,3515.00,697.00,1273.00,4034,542,610.00,229.00,25751
2023-05-02 12:00:00,2023-05-02 13:00:00,3363.00,920.00,89.00,3041.00,937.00,340.00,1626.00,3756.00,329.00,1552.00,3631.00,721.00,1371.00,4437,603,641.00,240.00,27597
2023-05-02 13:00:00,2023-05-02 14:00:00,3497.00,952.00,92.00,3186.00,957.00,364.00,1689.00,3833.00,349.00,1636.00,3695.00,733.00,1433.00,4616,615,665.00,252.00,28564
2023-05-02 14:00:00,2023-05-02 15:00:00,3517.00,961.00,91.00,3197.00,949.00,365.00,1656.00,3872.00,356.00,1640.00,3653.00,739.00,1449.00,4630,583,665.00,249.00,28572
2023-05-02 15:00:00,2023-05-02 16:00:00,3548.00,942.00,88.00,3188.00,938.00,362.00,1693.00,3921.00,352.00,1614.00,3618.00,736.00,1434.00,4662,561,679.00,250.00,28586
2023-05-02 16:00:00,2023-05-02 17:00:00,3520.00,984.00,87.00,3194.00,942.00,361.00,1704.00,3924.00,352.00,1608.00,3607.00,731.00,1425.00,4676,541,676.00,251.00,28583
2023-05-02 17:00:00,2023-05-02 18:00:00,3513.00,1088.00,86.00,3177.00,946.00,359.00,1694.00,3936.00,351.00,1607.00,3593.00,733.00,1414.00,4685,522,673.00,250.00,28627
2023-05-02 18:00:00,2023-05-02 19:00:00,3565.00,892.00,86.00,3203.00,947.00,360.00,1700.00,3994.00,349.00,1618.00,3568.00,738.00,1424.00,4795,514,674.00,253.00,28680
2023-05-02 19:00:00,2023-05-02 20:00:00,3655.00,873.00,86.00,3194.00,942.00,359.00,1678.00,4039.00,347.00,1606.00,3545.00,736.00,1424.00,4930,506,674.00,251.00,28845
2023-05-02 20:00:00,2023-05-02 21:00:00,3690.00,863.00,86.00,3187.00,958.00,356.00,1675.00,4105.00,346.00,1597.00,3520.00,734.00,1414.00,5064,504,673.00,250.00,29022
2023-05-02 21:00:00,2023-05-02 22:00:00,3746.00,854.00,86.00,3166.00,974.00,352.00,1671.00,4133.00,343.00,1584.00,3510.00,732.00,1404.00,5179,509,674.00,248.00,29165
2023-05-02 22:00:00,2023-05-02 23:00:00,3805.00,878.00,89.00,3179.00,995.00,356.00,1668.00,4150.00,342.00,1577.00,3484.00,734.00,1408.00,5283,523,670.00,246.00,29387
2023-05-02 23:00:00,2023-05-03 00:00:00,3845.00,894.00,94.00,3200.00,1009.00,357.00,1655.00,4145.00,342.00,1588.00,3466.00,732.00,1411.00,5283,533,664.00,247.00,29465
2023-05-03 00:00:00,2023-05-03 01:00:00,3847.00,911.00,97.00,3198.00,1013.00,355.00,1663.00,4127.00,344.00,1588.00,3463.00,729.00,1401.00,5241,539,663.00,247.00,29426
2023-05-03 01:00:00,2023-05-03 02:00:00,3783.00,888.00,97.00,3153.00,1010.00,351.00,1669.00,4035.00,340.00,1564.00,3453.00,719.00,1389.00,5096,539,656.00,242.00,28984
2023-05-03 02:00:00,2023-05-03 03:00:00,3753.00,910.00,97.00,3138.00,996.00,351.00,1684.00,4012.00,344.00,1572.00,3441.00,718.00,1390.00,5057,551,647.00,247.00,28908
2023-05-03 03:00:00,2023-05-03 04:00:00,3640.00,906.00,94.00,3074.00,978.00,345.00,1675.00,3990.00,333.00,1546.00,3437.00,716.00,1364.00,4877,538,642.00,251.00,28406
2023-05-03 04:00:00,2023-05-03 05:00:00,3407.00,858.00,86.00,2879.00,926.00,319.00,1582.00,3866.00,311.00,1443.00,3341.00,743.00,1282.00,4516,498,639.00,243.00,26939
2023-05-03 05:00:00,2023-05-03 06:00:00,3158.00,793.00,78.00,2703.00,869.00,292.00,1473.00,3745.00,292.00,1343.00,3242.00,727.00,1197.00,4122,457,625.00,232.00,25348
2023-05-03 06:00:00,2023-05-03 07:00:00,2987.00,763.00,73.00,2590.00,838.00,276.00,1431.00,3643.00,278.00,1283.00,3192.00,753.00,1150.00,3870,442,606.00,228.00,24403
2023-05-03 07:00:00,2023-05-03 08:00:00,2897.00,759.00,71.00,2537.00,810.00,266.00,1412.00,3594.00,270.00,1249.00,3177.00,745.00,1125.00,3730,441,600.00,222.00,23905
2023-05-03 08:00:00,2023-05-03 09:00:00,2844.00,762.00,71.00,2509.00,803.00,263.00,1411.00,3573.00,266.00,1238.00,3190.00,676.00,1120.00,3653,446,591.00,220.00,23636
2023-05-03 09:00:00,2023-05-03 10:00:00,2844.00,787.00,72.00,2520.00,815.00,264.00,1411.00,3592.00,269.00,1249.00,3154.00,684.00,1128.00,3645,454,591.00,217.00,23696
2023-05-03 10:00:00,2023-05-03 11:00:00,2887.00,810.00,76.00,2583.00,834.00,272.00,1446.00,3588.00,278.00,1290.00,3186.00,659.00,1156.00,3713,473,602.00,220.00,24073
2023-05-03 11:00:00,2023-05-03 12:00:00,3026.00,865.00,81.00,2758.00,865.00,296.00,1555.00,3624.00,301.00,1395.00,3307.00,677.00,1223.00,3968,518,628.00,230.00,25317
2023-05-03 12:00:00,2023-05-03 13:00:00,3268.00,896.00,88.00,3018.00,917.00,336.00,1702.00,3709.00,328.00,1532.00,3503.00,702.00,1323.00,4333,587,667.00,245.00,27154
2023-05-03 13:00:00,2023-05-03 14:00:00,3393.00,931.00,92.00,3163.00,938.00,362.00,1772.00,3751.00,339.00,1618.00,3585.00,717.00,1388.00,4528,608,678.00,248.00,28111
2023-05-03 14:00:00,2023-05-03 15:00:00,3466.00,908.00,91.00,3171.00,955.00,367.00,1730.00,3778.00,346.00,1616.00,3526.00,721.00,1403.00,4605,586,674.00,254.00,28197
2023-05-03 15:00:00,2023-05-03 16:00:00,3544.00,889.00,90.00,3159.00,954.00,368.00,1729.00,3827.00,345.00,1607.00,3519.00,725.00,1407.00,4620,564,682.00,253.00,28282
2023-05-03 16:00:00,2023-05-03 17:00:00,3581.00,873.00,87.00,3167.00,961.00,371.00,1748.00,3855.00,343.00,1603.00,3511.00,728.00,1416.00,4699,539,702.00,253.00,28437
2023-05-03 17:00:00,2023-05-03 18:00:00,3581.00,867.00,86.00,3172.00,952.00,374.00,1763.00,3899.00,344.00,1604.00,3480.00,734.00,1426.00,4749,528,702.00,250.00,28511
2023-05-03 18:00:00,2023-05-03 19:00:00,3612.00,861.00,86.00,3192.00,957.00,374.00,1769.00,3965.00,346.00,1618.00,3458.00,739.00,1437.00,4840,524,711.00,253.00,28742
2023-05-03 19:00:00,2023-05-03 20:00:00,3628.00,860.00,88.00,3234.00,958.00,376.00,1768.00,4025.00,348.00,1620.00,3450.00,745.00,1447.00,4975,525,714.00,253.00,29014
2023-05-03 20:00:00,2023-05-03 21:00:00,3625.00,841.00,89.00,3265.00,951.00,378.00,1774.00,4099.00,353.00,1627.00,3480.00,746.00,1454.00,5116,522,720.00,252.00,29292
2023-05-03 21:00:00,2023-05-03 22:00:00,3605.00,853.00,91.00,3288.00,946.00,384.00,1786.00,4164.00,355.00,1641.00,3487.00,751.00,1466.00,5243,526,725.00,249.00,29560
2023-05-03 22:00:00,2023-05-03 23:00:00,3562.00,905.00,96.00,3321.00,958.00,394.00,1799.00,4229.00,359.00,1658.00,3494.00,755.00,1493.00,5381,537,734.00,261.00,29936
2023-05-03 23:00:00,2023-05-04 00:00:00,3590.00,934.00,102.00,3351.00,971.00,399.00,1797.00,4246.00,360.00,1684.00,3489.00,751.00,1509.00,5395,546,727.00,255.00,30106
2023-05-04 00:00:00,2023-05-04 01:00:00,3646.00,951.00,105.00,3345.00,987.00,401.00,1811.00,4221.00,358.00,1678.00,3499.00,745.00,1507.00,5323,550,717.00,254.00,30098
2023-05-04 01:00:00,2023-05-04 02:00:00,3613.00,943.00,105.00,3297.00,985.00,395.00,1820.00,4161.00,350.00,1646.00,3502.00,734.00,1495.00,5160,547,706.00,252.00,29711
2023-05-04 02:00:00,2023-05-04 03:00:00,3625.00,935.00,103.00,3291.00,996.00,389.00,1817.00,4125.00,356.00,1649.00,3480.00,732.00,1484.00,5104,549,694.00,255.00,29584
2023-05-04 03:00:00,2023-05-04 04:00:00,3568.00,900.00,96.00,3236.00,1003.00,377.00,1795.00,4123.00,338.00,1605.00,3467.00,722.00,1441.00,4907,521,709.00,254.00,29062
2023-05-04 04:00:00,2023-05-04 05:00:00,3404.00,825.00,87.00,3040.00,965.00,347.00,1690.00,4020.00,312.00,1493.00,3354.00,750.00,1344.00,4549,473,695.00,243.00,27591
