timestamp_begin_et,timestamp_end_et,CT,ME,NH,NEMA,RI,SEMA,VT,WCMA,System Total
2022-08-05 14:00:00,2022-08-05 15:00:00,5633.858,1916.854,2131.967,4866.678,1719.622,3117.124,591.498,3025.434,23003.035
2022-08-05 15:00:00,2022-08-05 16:00:00,5861.306,1923.054,2128.088,4820.284,1766.331,3207.303,594.07,2981.278,23281.714
2022-08-05 16:00:00,2022-08-05 17:00:00,5946.1,1945.529,2149.203,4449.196,1769.307,3238.1,621.158,2899.141,23017.734
2022-08-05 17:00:00,2022-08-05 18:00:00,5926.177,1968.675,2163.201,4251.636,1722.114,3073.923,696.471,2919.144,22721.341
2022-08-05 18:00:00,2022-08-05 19:00:00,5746.354,1932.28,2149.485,4142.923,1640.3,2924.595,766.964,2972.252,22275.153
2022-08-05 19:00:00,2022-08-05 20:00:00,5544.081,1870.114,2075.343,4044.155,1562.797,2795.898,785.363,2924.924,21602.675
2022-08-05 20:00:00,2022-08-05 21:00:00,5363.187,1827.361,2010.512,3957.206,1505.617,2708.644,783.057,2851.599,21007.183
2022-08-05 21:00:00,2022-08-05 22:00:00,5070.929,1743.195,1895.836,3821.712,1434.725,2562.784,779.598,2721.867,20030.646
2022-08-05 22:00:00,2022-08-05 23:00:00,4664.743,1609.171,1740.935,3613.741,1334.252,2374.587,736.781,2530.852,18605.062
2022-08-05 23:00:00,2022-08-06 00:00:00,4264.496,1490.733,1589.703,3402.719,1234.534,2188.836,671.754,2340.734,17183.509
2022-08-06 00:00:00,2022-08-06 01:00:00,3928.097,1417.875,1473.753,3215.805,1142.683,2032.504,626.842,2191.688,16029.247
2022-08-06 01:00:00,2022-08-06 02:00:00,3683.902,1350.836,1413.776,3068.618,1083.149,1918.131,602.497,2079.511,15200.420
2022-08-06 02:00:00,2022-08-06 03:00:00,3507.976,1313.007,1359.369,2970.78,1040.545,1835.306,582.175,2008.112,14617.27
2022-08-06 03:00:00,2022-08-06 04:00:00,3385.531,1277.845,1322.61,2907.976,1009.816,1791.337,569.793,1942.344,14207.252
2022-08-06 04:00:00,2022-08-06 05:00:00,3324.636,1267.109,1308.341,2881.615,999.692,1770.872,565.129,1914.628,14032.022
2022-08-06 05:00:00,2022-08-06 06:00:00,3321.089,1290.692,1316.863,2888.925,998.777,1779.758,572.992,1913.473,14082.569
2022-08-06 06:00:00,2022-08-06 07:00:00,3394.32,1349.211,1363.484,2965.488,1029.834,1832.487,580.734,1943.216,14458.774
2022-08-06 07:00:00,2022-08-06 08:00:00,3638.73,1449.531,1468.274,3168.886,1107.837,1970.316,578.505,2030.681,15412.76
2022-08-06 08:00:00,2022-08-06 09:00:00,3960.627,1547.624,1611.194,3432.744,1219.861,2153.257,539.246,2158.192,16622.745
2022-08-06 09:00:00,2022-08-06 10:00:00,4297.638,1636.76,1752.246,3689.637,1339.093,2351.31,496.117,2275.412,17838.213
2022-08-06 10:00:00,2022-08-06 11:00:00,4643.307,1710.5,1887.006,3934.974,1456.362,2551.99,478.005,2422.627,19084.771
2022-08-06 11:00:00,2022-08-06 12:00:00,4947.253,1763.006,2001.883,4137.569,1546.844,2700.281,492.216,2571.902,20160.954
2022-08-06 12:00:00,2022-08-06 13:00:00,5170.693,1791.824,2077.944,4310.109,1606.624,2842.525,533.532,2689.619,21022.870
2022-08-06 13:00:00,2022-08-06 14:00:00,5345.478,1812.899,2099.527,4408.451,1652.058,2953.052,571.386,2760.372,21603.223
2022-08-06 14:00:00,2022-08-06 15:00:00,5427.307,1830.765,2111.459,4491.477,1696.011,3038.368,593.589,2806.263,21995.239
2022-08-06 15:00:00,2022-08-06 16:00:00,5518.263,1870.094,2135.521,4509.231,1708.774,3112.12,638.376,2826.298,22318.677
2022-08-06 16:00:00,2022-08-06 17:00:00,5575.032,1906.375,2164.365,4570.784,1712.138,3164.987,698.387,2886.012,22678.080
2022-08-06 17:00:00,2022-08-06 18:00:00,5596.67,1922.467,2154.404,4652.939,1683.946,3214.547,762.289,2986.691,22973.953
2022-08-06 18:00:00,2022-08-06 19:00:00,5559.342,1905.697,2129.941,4624.851,1635.585,3157.808,822.354,3011.676,22847.254
2022-08-06 19:00:00,2022-08-06 20:00:00,5366.011,1856.959,2071.355,4445.341,1564.815,3005.531,836.581,2947.662,22094.255
2022-08-06 20:00:00,2022-08-06 21:00:00,5179.161,1829.995,2018.649,4296.036,1510.925,2880.461,840.039,2869.153,21424.419
2022-08-06 21:00:00,2022-08-06 22:00:00,4950.087,1744.488,1919.156,4143.321,1442.937,2734.222,833.784,2749.377,20517.372
2022-08-06 22:00:00,2022-08-06 23:00:00,4608.316,1621.565,1775.937,3924.607,1355.318,2533.254,786.389,2564.756,19170.142
2022-08-06 23:00:00,2022-08-07 00:00:00,4274.372,1503.84,1639.355,3699.955,1262.877,2341.917,729.748,2384.603,17836.667
2022-08-07 00:00:00,2022-08-07 01:00:00,3991.617,1444.658,1534.362,3501.782,1185.14,2187.755,694.714,2243.252,16783.28
2022-08-07 01:00:00,2022-08-07 02:00:00,3768.792,1383.942,1463.175,3337.807,1124.749,2072.47,656.247,2142.229,15949.411
2022-08-07 02:00:00,2022-08-07 03:00:00,3608.763,1337.444,1410.521,3237.962,1087.944,1999.629,643.794,2054.659,15380.716
2022-08-07 03:00:00,2022-08-07 04:00:00,3499.75,1314.472,1376.09,3161.38,1060.819,1947.317,631.873,2004.346,14996.047
2022-08-07 04:00:00,2022-08-07 05:00:00,3439.753,1324.894,1357.517,3116.492,1044.991,1920.403,624.509,1973.561,14802.120
2022-08-07 05:00:00,2022-08-07 06:00:00,3423.299,1318.702,1355.205,3103.548,1041.797,1914.848,627.74,1970.566,14755.705
2022-08-07 06:00:00,2022-08-07 07:00:00,3466.012,1373.287,1389.815,3159.402,1059.605,1943.127,635.814,1983.49,15010.552
2022-08-07 07:00:00,2022-08-07 08:00:00,3694.559,1485.582,1503.311,3291.035,1121.58,2046.894,642.468,2060.241,15845.67
2022-08-07 08:00:00,2022-08-07 09:00:00,4045.976,1615.117,1656.248,3476.209,1232.838,2191.693,645.845,2183.079,17047.005
2022-08-07 09:00:00,2022-08-07 10:00:00,4376.043,1742.033,1786.483,3745.772,1351.289,2389.357,635.872,2311.57,18338.419
2022-08-07 10:00:00,2022-08-07 11:00:00,4686.785,1827.002,1889.602,4013.11,1449.645,2582.384,591.948,2447.767,19488.243
2022-08-07 11:00:00,2022-08-07 12:00:00,4967.286,1883.221,2000.494,4207.793,1541.919,2726.091,584.363,2584.862,20496.029
2022-08-07 12:00:00,2022-08-07 13:00:00,5221.304,1917.898,2075.286,4372.702,1598.813,2867.01,586.464,2710.398,21349.875
2022-08-07 13:00:00,2022-08-07 14:00:00,5445.532,1935.548,2082.472,4522.022,1640.877,2967.123,594.04,2780.469,21968.083
2022-08-07 14:00:00,2022-08-07 15:00:00,5555.035,1929.204,2060.975,4616.833,1668.115,3039.264,611.568,2855.057,22336.051
2022-08-07 15:00:00,2022-08-07 16:00:00,5653.399,1947.827,2052.663,4677.839,1690.231,3124.264,637.028,2936.99,22720.241
2022-08-07 16:00:00,2022-08-07 17:00:00,5767.265,1983.241,2040.735,4742.55,1702.877,3188.936,727.358,2987.636,23140.598
2022-08-07 17:00:00,2022-08-07 18:00:00,5863.796,1988.651,2096.552,4719.5,1710.565,3246.443,767.938,3025.333,23418.778
2022-08-07 18:00:00,2022-08-07 19:00:00,5755.208,1958.175,2100.686,4718.133,1670.22,3233.078,847.671,2975.229,23258.4
2022-08-07 19:00:00,2022-08-07 20:00:00,5467.695,1918.199,2054.831,4475.069,1604.87,3116.868,855.258,2875.992,22368.782
2022-08-07 20:00:00,2022-08-07 21:00:00,5289.266,1906.007,2007.883,4235.017,1555.709,3003.36,856.807,2829.887,21683.936
2022-08-07 21:00:00,2022-08-07 22:00:00,5000.362,1805.39,1894.473,4114.657,1462.259,2819.152,843.742,2710.645,20650.68
2022-08-07 22:00:00,2022-08-07 23:00:00,4617.363,1656.697,1733.665,3924.917,1360.792,2572.585,800.339,2527.112,19193.470
2022-08-07 23:00:00,2022-08-08 00:00:00,4255.87,1534.501,1594.533,3690.401,1262.444,2357.096,739.122,2354.833,17788.8
2022-08-08 00:00:00,2022-08-08 01:00:00,3967.593,1461.112,1503.122,3503.385,1182.484,2194.228,700.933,2224.569,16737.426
2022-08-08 01:00:00,2022-08-08 02:00:00,3762.625,1417.537,1439.664,3351.476,1129.256,2089.697,668.41,2119.738,15978.403
2022-08-08 02:00:00,2022-08-08 03:00:00,3623.633,1367.078,1394.992,3260.561,1093.689,2018.388,653.744,2050.761,15462.846
2022-08-08 03:00:00,2022-08-08 04:00:00,3552.365,1347.983,1358.901,3230.006,1070.402,1982.126,642.346,2015.755,15199.884
2022-08-08 04:00:00,2022-08-08 05:00:00,3565.04,1362.96,1366.079,3256.45,1067.048,1993.749,644.171,2030.543,15286.04
2022-08-08 05:00:00,2022-08-08 06:00:00,3714.176,1413.286,1430.32,3362.604,1092.081,2058.169,670.113,2114.001,15854.75
2022-08-08 06:00:00,2022-08-08 07:00:00,3968.865,1502.459,1538.788,3554.913,1141.166,2172.08,706.201,2256.78,16841.252
2022-08-08 07:00:00,2022-08-08 08:00:00,4335.242,1638.53,1695.396,3777.615,1230.343,2377.183,722.009,2425.097,18201.415
2022-08-08 08:00:00,2022-08-08 09:00:00,4665.365,1727.988,1846.011,4024.095,1345.785,2548.261,705.957,2558.088,19421.550
2022-08-08 09:00:00,2022-08-08 10:00:00,4945.457,1799.969,1977.495,4268.135,1457.294,2708.316,669.344,2662.228,20488.238
2022-08-08 10:00:00,2022-08-08 11:00:00,5250.828,1856.161,2110.617,4502.981,1560.271,2860.099,644.494,2785.048,21570.499
2022-08-08 11:00:00,2022-08-08 12:00:00,5575.9,1880.205,2226.541,4730.684,1651.873,3034.18,630.39,2948.106,22677.879
2022-08-08 12:00:00,2022-08-08 13:00:00,5815.703,1863.657,2318.161,4935.088,1711.845,3181.46,633.325,3065.384,23524.623
2022-08-08 13:00:00,2022-08-08 14:00:00,6008.263,1850.024,2370.841,5048.812,1748.993,3269.231,656.819,3125.869,24078.852
2022-08-08 14:00:00,2022-08-08 15:00:00,5974.533,1799.521,2410.28,5157.948,1777.083,3308.156,685.324,3202.902,24315.747
2022-08-08 15:00:00,2022-08-08 16:00:00,5866.892,1767.609,2428.011,5229.201,1794.575,3360.927,706.134,3259.617,24412.966
2022-08-08 16:00:00,2022-08-08 17:00:00,5815.155,1745.787,2412.204,5216.767,1759.547,3369.209,773.863,3221.418,24313.950
2022-08-08 17:00:00,2022-08-08 18:00:00,5857.892,1725.745,2416.605,5179.776,1699.651,3391.443,775.928,3277.749,24324.789
2022-08-08 18:00:00,2022-08-08 19:00:00,5858.795,1669.248,2381.053,5019.439,1666.352,3324.081,823.12,3285.751,24027.839
2022-08-08 19:00:00,2022-08-08 20:00:00,5762.422,1616.067,2301.898,4894.78,1621.074,3235.792,839.208,3260.034,23531.275
2022-08-08 20:00:00,2022-08-08 21:00:00,5565.979,1563.486,2205.06,4767.785,1576.071,3123.797,833.993,3182.964,22819.135
2022-08-08 21:00:00,2022-08-08 22:00:00,5243.459,1474.48,2043.089,4548.923,1494.37,2921.407,812.81,3000.949,21539.487
2022-08-08 22:00:00,2022-08-08 23:00:00,4829.173,1360.739,1855.435,4229.595,1390.764,2664.187,760.089,2763.219,19853.201
2022-08-08 23:00:00,2022-08-09 00:00:00,4429.573,1263.382,1683.73,3939.006,1286.781,2455.485,704.765,2559.111,18321.833
2022-08-09 00:00:00,2022-08-09 01:00:00,4123.478,1194.46,1574.631,3701.314,1204.361,2363.314,672.526,2398.935,17233.019
2022-08-09 01:00:00,2022-08-09 02:00:00,3936.089,1174.458,1504.66,3541.942,1152.0,2257.024,645.109,2291.047,16502.329
2022-08-09 02:00:00,2022-08-09 03:00:00,3811.128,1138.238,1458.048,3453.314,1119.769,2190.966,634.356,2223.483,16029.302
2022-08-09 03:00:00,2022-08-09 04:00:00,3750.83,1139.554,1438.003,3426.274,1102.923,2157.869,626.504,2189.549,15831.506
2022-08-09 04:00:00,2022-08-09 05:00:00,3781.298,1153.142,1449.612,3461.355,1107.636,2167.856,631.016,2199.158,15951.073
2022-08-09 05:00:00,2022-08-09 06:00:00,3935.789,1228.525,1531.776,3573.255,1145.193,2232.543,654.284,2272.642,16574.007
2022-08-09 06:00:00,2022-08-09 07:00:00,4185.276,1321.875,1636.866,3772.728,1216.586,2325.767,685.844,2413.511,17558.453
2022-08-09 07:00:00,2022-08-09 08:00:00,4530.516,1436.912,1762.516,4047.703,1323.229,2492.777,715.846,2568.614,18878.113
2022-08-09 08:00:00,2022-08-09 09:00:00,4865.84,1532.498,1880.584,4236.238,1448.553,2663.532,713.016,2657.014,19997.275
2022-08-09 09:00:00,2022-08-09 10:00:00,5155.228,1609.732,1966.302,4355.185,1549.056,2803.279,666.41,2729.502,20834.694
2022-08-09 10:00:00,2022-08-09 11:00:00,5513.681,1673.688,2056.82,4560.081,1657.615,2949.614,659.081,2878.634,21949.214
2022-08-09 11:00:00,2022-08-09 12:00:00,5842.716,1693.054,2172.968,4790.417,1747.899,3134.915,650.282,3021.3,23053.551
2022-08-09 12:00:00,2022-08-09 13:00:00,6075.323,1715.299,2248.647,4987.167,1810.364,3284.629,626.23,3148.962,23896.621
2022-08-09 13:00:00,2022-08-09 14:00:00,6254.79,1698.454,2264.151,5148.323,1858.909,3407.405,612.427,3196.487,24440.946
2022-08-09 14:00:00,2022-08-09 15:00:00,6313.753,1679.429,2211.004,4984.316,1878.119,3456.291,593.254,3042.962,24159.128
2022-08-09 15:00:00,2022-08-09 16:00:00,6274.66,1623.757,2216.98,4730.551,1845.208,3398.815,588.051,3081.919,23759.941
2022-08-09 16:00:00,2022-08-09 17:00:00,6220.575,1599.079,2200.912,4851.578,1806.838,3358.945,598.529,3037.216,23673.672
2022-08-09 17:00:00,2022-08-09 18:00:00,6271.061,1583.301,2197.045,4823.266,1763.336,3319.91,647.01,3102.683,23707.612
2022-08-09 18:00:00,2022-08-09 19:00:00,6200.924,1549.864,2144.109,4617.699,1681.664,3217.471,688.592,3095.793,23196.116
2022-08-09 19:00:00,2022-08-09 20:00:00,6068.006,1519.305,2031.246,4457.577,1653.444,3121.889,699.792,3041.321,22592.580
2022-08-09 20:00:00,2022-08-09 21:00:00,5834.23,1491.889,1909.955,4229.157,1580.823,3015.105,710.524,2904.267,21675.95
2022-08-09 21:00:00,2022-08-09 22:00:00,5468.904,1419.052,1749.406,3862.539,1503.225,2817.79,690.119,2710.362,20221.397
2022-08-09 22:00:00,2022-08-09 23:00:00,4968.894,1321.018,1578.663,3504.975,1402.641,2539.846,646.103,2466.392,18428.532
2022-08-09 23:00:00,2022-08-10 00:00:00,4493.961,1231.33,1449.254,3199.545,1281.116,2272.475,592.485,2261.085,16781.251
2022-08-10 00:00:00,2022-08-10 01:00:00,4089.708,1177.87,1352.627,2973.731,1156.804,2069.002,560.685,2112.68,15493.107
2022-08-10 01:00:00,2022-08-10 02:00:00,3810.105,1132.102,1288.138,2822.869,1066.069,1926.765,540.458,1985.807,14572.313
2022-08-10 02:00:00,2022-08-10 03:00:00,3625.632,1094.768,1247.338,2722.472,1008.039,1838.768,526.102,1904.86,13967.979
2022-08-10 03:00:00,2022-08-10 04:00:00,3514.714,1086.644,1226.587,2665.055,970.421,1789.016,518.356,1862.8,13633.593
2022-08-10 04:00:00,2022-08-10 05:00:00,3486.155,1117.589,1234.074,2671.487,955.765,1774.772,527.249,1863.556,13630.647
2022-08-10 05:00:00,2022-08-10 06:00:00,3575.913,1179.641,1297.116,2763.803,975.438,1808.477,557.125,1933.347,14090.860
2022-08-10 06:00:00,2022-08-10 07:00:00,3764.271,1277.885,1391.908,2925.157,1018.686,1903.283,601.994,2038.895,14922.079
2022-08-10 07:00:00,2022-08-10 08:00:00,3968.448,1379.344,1474.765,3061.32,1080.271,1986.428,625.417,2117.447,15693.44
2022-08-10 08:00:00,2022-08-10 09:00:00,4119.526,1441.77,1533.741,3153.564,1116.202,2065.37,612.305,2172.233,16214.711
2022-08-10 09:00:00,2022-08-10 10:00:00,4215.019,1479.007,1567.25,3215.43,1145.332,2099.82,586.566,2200.706,16509.13
2022-08-10 10:00:00,2022-08-10 11:00:00,4366.196,1490.881,1596.284,3274.863,1177.631,2116.442,588.43,2250.268,16860.995
2022-08-10 11:00:00,2022-08-10 12:00:00,4522.576,1506.047,1627.101,3317.56,1208.38,2130.557,571.793,2302.008,17186.022
2022-08-10 12:00:00,2022-08-10 13:00:00,4762.798,1494.668,1651.48,3337.039,1256.703,2153.114,556.511,2330.561,17542.874
2022-08-10 13:00:00,2022-08-10 14:00:00,4977.212,1502.781,1678.132,3356.004,1315.024,2177.683,555.468,2375.658,17937.962
2022-08-10 14:00:00,2022-08-10 15:00:00,5069.554,1496.092,1698.195,3410.15,1354.193,2201.695,525.805,2417.339,18173.023
2022-08-10 15:00:00,2022-08-10 16:00:00,5164.554,1494.227,1693.795,3475.048,1372.356,2259.821,520.148,2461.163,18441.112
2022-08-10 16:00:00,2022-08-10 17:00:00,5275.243,1509.938,1697.014,3509.221,1392.962,2341.249,533.771,2506.343,18765.741
2022-08-10 17:00:00,2022-08-10 18:00:00,5362.277,1549.81,1717.651,3516.563,1380.283,2422.132,598.969,2561.861,19109.546
2022-08-10 18:00:00,2022-08-10 19:00:00,5274.744,1539.32,1697.554,3383.204,1342.291,2429.86,675.688,2556.681,18899.342
2022-08-10 19:00:00,2022-08-10 20:00:00,5052.869,1516.074,1653.74,3269.014,1304.957,2357.469,705.126,2491.75,18350.999
2022-08-10 20:00:00,2022-08-10 21:00:00,4886.357,1493.697,1616.514,3225.585,1280.351,2303.701,704.598,2435.004,17945.807
2022-08-10 21:00:00,2022-08-10 22:00:00,4609.437,1407.783,1518.031,3094.232,1232.537,2174.786,683.55,2309.072,17029.428
2022-08-10 22:00:00,2022-08-10 23:00:00,4206.429,1294.492,1387.345,2920.603,1136.81,2009.506,639.97,2134.471,15729.626
2022-08-10 23:00:00,2022-08-11 00:00:00,3846.455,1206.927,1274.937,2743.655,1051.052,1845.581,592.849,1989.178,14550.634
2022-08-11 00:00:00,2022-08-11 01:00:00,3567.334,1173.125,1193.621,2601.127,974.631,1714.759,558.015,1869.209,13651.821
2022-08-11 01:00:00,2022-08-11 02:00:00,3372.397,1108.504,1141.542,2495.709,930.269,1626.882,536.077,1782.557,12993.937
2022-08-11 02:00:00,2022-08-11 03:00:00,3227.748,1087.917,1113.279,2436.277,901.095,1575.909,521.29,1725.406,12588.921
2022-08-11 03:00:00,2022-08-11 04:00:00,3136.57,1080.91,1100.935,2414.62,881.94,1551.722,515.443,1693.888,12376.028
2022-08-11 04:00:00,2022-08-11 05:00:00,3139.263,1105.915,1117.181,2447.644,883.071,1570.95,519.718,1704.453,12488.195
2022-08-11 05:00:00,2022-08-11 06:00:00,3263.483,1174.211,1182.333,2579.748,917.24,1629.287,547.772,1781.581,13075.655
2022-08-11 06:00:00,2022-08-11 07:00:00,3493.365,1273.466,1288.534,2785.154,977.93,1738.745,583.995,1898.766,14039.955
2022-08-11 07:00:00,2022-08-11 08:00:00,3732.698,1370.734,1384.953,2984.922,1064.545,1886.535,589.428,2000.693,15014.508
2022-08-11 08:00:00,2022-08-11 09:00:00,3921.654,1457.421,1464.281,3139.678,1135.717,2013.683,536.723,2103.957,15773.114
2022-08-11 09:00:00,2022-08-11 10:00:00,4044.003,1483.916,1515.309,3252.698,1190.927,2109.158,479.461,2130.376,16205.848
2022-08-11 10:00:00,2022-08-11 11:00:00,4127.591,1506.697,1565.608,3379.732,1241.4,2222.739,464.603,2167.351,16675.721
2022-08-11 11:00:00,2022-08-11 12:00:00,4269.053,1518.086,1618.508,3393.334,1251.563,2297.74,463.678,2165.6,16977.562
2022-08-11 12:00:00,2022-08-11 13:00:00,4436.229,1540.628,1662.131,3396.844,1239.25,2277.354,465.696,2200.526,17218.658
2022-08-11 13:00:00,2022-08-11 14:00:00,4640.498,1565.669,1708.655,3441.432,1264.039,2247.835,496.563,2285.608,17650.299
2022-08-11 14:00:00,2022-08-11 15:00:00,4821.053,1576.555,1726.013,3555.815,1290.712,2258.812,564.189,2351.989,18145.138
2022-08-11 15:00:00,2022-08-11 16:00:00,5029.285,1564.285,1739.684,3597.467,1297.914,2295.686,612.59,2393.698,18530.609
2022-08-11 16:00:00,2022-08-11 17:00:00,5160.011,1589.266,1759.073,3589.546,1288.492,2308.661,642.811,2438.505,18776.365
2022-08-11 17:00:00,2022-08-11 18:00:00,5242.574,1625.261,1787.928,3604.727,1289.251,2336.004,674.457,2521.6,19081.802
2022-08-11 18:00:00,2022-08-11 19:00:00,5178.135,1581.408,1778.587,3568.259,1281.775,2354.234,708.832,2551.963,19003.193
2022-08-11 19:00:00,2022-08-11 20:00:00,4964.632,1541.994,1725.082,3506.41,1256.511,2327.437,721.469,2508.122,18551.657
2022-08-11 20:00:00,2022-08-11 21:00:00,4792.136,1542.964,1683.439,3469.002,1242.276,2303.852,717.622,2462.728,18214.019
2022-08-11 21:00:00,2022-08-11 22:00:00,4522.217,1472.385,1579.512,3333.306,1182.685,2187.987,694.601,2343.017,17315.710
2022-08-11 22:00:00,2022-08-11 23:00:00,4132.797,1356.07,1445.637,3138.029,1102.543,2018.779,643.171,2172.588,16009.614
2022-08-11 23:00:00,2022-08-12 00:00:00,3742.623,1262.555,1323.121,2919.735,1021.802,1851.284,588.731,2003.414,14713.265
2022-08-12 00:00:00,2022-08-12 01:00:00,3432.638,1207.032,1229.914,2745.406,952.068,1726.749,551.688,1874.815,13720.310
2022-08-12 01:00:00,2022-08-12 02:00:00,3204.763,1148.396,1164.018,2597.073,905.281,1637.245,525.554,1770.676,12953.006
2022-08-12 02:00:00,2022-08-12 03:00:00,3050.317,1109.567,1117.499,2488.182,873.047,1573.079,508.56,1699.414,12419.665
2022-08-12 03:00:00,2022-08-12 04:00:00,2948.753,1096.596,1096.319,2429.428,854.069,1538.591,501.222,1659.982,12124.960
2022-08-12 04:00:00,2022-08-12 05:00:00,2918.008,1120.435,1103.628,2420.267,849.07,1540.394,506.632,1660.241,12118.675
2022-08-12 05:00:00,2022-08-12 06:00:00,2998.785,1173.69,1156.465,2506.144,871.857,1593.594,529.918,1708.008,12538.461
2022-08-12 06:00:00,2022-08-12 07:00:00,3163.494,1267.889,1241.322,2652.393,916.659,1678.878,563.415,1801.352,13285.402
2022-08-12 07:00:00,2022-08-12 08:00:00,3344.761,1367.786,1329.5,2789.685,972.572,1787.336,565.021,1873.512,14030.173
2022-08-12 08:00:00,2022-08-12 09:00:00,3470.764,1423.336,1400.091,2917.707,1033.6,1849.874,527.097,1900.082,14522.551
2022-08-12 09:00:00,2022-08-12 10:00:00,3543.348,1439.706,1440.672,3002.766,1090.665,1899.43,473.156,1881.203,14770.946
2022-08-12 10:00:00,2022-08-12 11:00:00,3631.352,1468.465,1474.896,3078.302,1124.966,1947.836,439.303,1884.243,15049.363
2022-08-12 11:00:00,2022-08-12 12:00:00,3714.085,1490.55,1499.783,3143.585,1174.072,2004.821,427.938,1897.295,15352.129
2022-08-12 12:00:00,2022-08-12 13:00:00,3822.216,1504.681,1517.815,3221.036,1216.211,2070.121,413.954,1936.216,15702.250
2022-08-12 13:00:00,2022-08-12 14:00:00,3985.739,1523.261,1543.999,3299.828,1271.048,2144.631,395.599,1995.782,16159.887
2022-08-12 14:00:00,2022-08-12 15:00:00,4161.362,1528.074,1559.65,3355.056,1316.682,2208.304,403.748,2061.993,16594.869
2022-08-12 15:00:00,2022-08-12 16:00:00,4326.203,1514.731,1570.757,3419.454,1329.374,2309.477,423.601,2132.855,17026.452
2022-08-12 16:00:00,2022-08-12 17:00:00,4454.308,1487.221,1589.45,3480.587,1351.864,2350.963,464.188,2195.865,17374.446
2022-08-12 17:00:00,2022-08-12 18:00:00,4495.009,1512.655,1588.29,3462.596,1358.231,2405.868,521.864,2264.025,17608.538
2022-08-12 18:00:00,2022-08-12 19:00:00,4366.529,1509.222,1538.802,3323.179,1318.354,2370.668,599.648,2237.46,17263.862
2022-08-12 19:00:00,2022-08-12 20:00:00,4163.676,1476.009,1474.976,3144.199,1241.95,2265.601,632.011,2163.964,16562.386
2022-08-12 20:00:00,2022-08-12 21:00:00,3969.664,1450.685,1442.521,3035.385,1194.998,2194.29,631.812,2114.246,16033.601
2022-08-12 21:00:00,2022-08-12 22:00:00,3697.269,1368.775,1356.172,2892.605,1136.821,2059.848,619.136,2009.792,15140.418
2022-08-12 22:00:00,2022-08-12 23:00:00,3368.741,1271.084,1246.26,2719.506,1061.924,1890.765,580.667,1862.46,14001.407
2022-08-12 23:00:00,2022-08-13 00:00:00,3059.089,1156.719,1135.961,2527.283,967.616,1719.35,534.838,1725.172,12826.028
2022-08-13 00:00:00,2022-08-13 01:00:00,2797.766,1082.144,1056.262,2380.825,890.31,1535.071,499.665,1615.413,11857.456
2022-08-13 01:00:00,2022-08-13 02:00:00,2612.962,1040.936,1002.765,2261.4,834.9,1425.465,479.767,1539.374,11197.569
2022-08-13 02:00:00,2022-08-13 03:00:00,2490.537,1013.49,970.445,2179.407,794.052,1358.371,467.657,1477.447,10751.406
2022-08-13 03:00:00,2022-08-13 04:00:00,2407.028,1009.39,953.682,2130.2,766.837,1324.378,461.221,1441.846,10494.582
2022-08-13 04:00:00,2022-08-13 05:00:00,2362.594,1012.188,956.25,2107.386,755.855,1313.42,461.032,1431.502,10400.227
2022-08-13 05:00:00,2022-08-13 06:00:00,2384.615,1038.862,978.932,2130.77,757.108,1331.951,472.039,1449.882,10544.159
2022-08-13 06:00:00,2022-08-13 07:00:00,2438.422,1088.254,1016.849,2174.64,771.124,1359.309,488.815,1464.115,10801.528
2022-08-13 07:00:00,2022-08-13 08:00:00,2552.834,1164.563,1071.677,2254.997,796.797,1423.57,478.134,1485.349,11227.921
2022-08-13 08:00:00,2022-08-13 09:00:00,2678.961,1249.247,1140.624,2350.14,832.715,1493.969,427.997,1501.893,11675.546
2022-08-13 09:00:00,2022-08-13 10:00:00,2753.039,1306.984,1192.167,2404.014,883.693,1497.54,347.0,1491.996,11876.433
2022-08-13 10:00:00,2022-08-13 11:00:00,2835.498,1314.168,1232.414,2481.863,930.015,1488.031,341.208,1538.553,12161.750
2022-08-13 11:00:00,2022-08-13 12:00:00,2992.023,1347.249,1276.495,2581.998,967.046,1544.232,359.912,1590.388,12659.343
2022-08-13 12:00:00,2022-08-13 13:00:00,3111.421,1332.48,1297.203,2676.926,1001.823,1605.804,360.139,1642.539,13028.335
2022-08-13 13:00:00,2022-08-13 14:00:00,3137.803,1341.7,1310.11,2697.903,1023.564,1661.99,374.213,1694.765,13242.048
2022-08-13 14:00:00,2022-08-13 15:00:00,3218.735,1353.947,1316.424,2740.029,1049.963,1716.054,375.764,1728.488,13499.404
2022-08-13 15:00:00,2022-08-13 16:00:00,3317.832,1374.471,1325.196,2774.778,1060.651,1782.203,384.932,1735.602,13755.665
2022-08-13 16:00:00,2022-08-13 17:00:00,3413.789,1410.494,1345.6,2796.777,1067.378,1854.7,428.78,1784.728,14102.246
2022-08-13 17:00:00,2022-08-13 18:00:00,3508.229,1447.584,1372.979,2826.815,1072.321,1930.381,497.544,1842.48,14498.333
2022-08-13 18:00:00,2022-08-13 19:00:00,3536.85,1439.977,1368.291,2796.245,1049.253,1932.224,568.394,1869.66,14560.894
2022-08-13 19:00:00,2022-08-13 20:00:00,3445.12,1423.81,1345.923,2744.017,1020.683,1876.305,606.115,1870.018,14331.991
2022-08-13 20:00:00,2022-08-13 21:00:00,3374.629,1402.641,1332.2,2722.435,1004.967,1840.43,614.209,1866.322,14157.833
