timestamp_begin_est,timestamp_end_est,LRZ 1,"LRZ 2, 7","LRZ 3, 5",LRZ 4,LRZ 6,"LRZ 8, 9, 10",System Total
2023-03-11 08:00:00,2023-03-11 09:00:00,10849.68,16702.38,7956.0,4804.36,9898.02,16574.34,66784.78
2023-03-11 09:00:00,2023-03-11 10:00:00,11138.62,16971.05,8079.15,4897.53,9936.54,17327.0,68349.89
2023-03-11 10:00:00,2023-03-11 11:00:00,11313.22,17154.17,8143.81,4947.17,9935.73,17905.61,69399.71
2023-03-11 11:00:00,2023-03-11 12:00:00,11347.52,17065.54,8129.62,4895.67,9750.96,18454.69,69644.0
2023-03-11 12:00:00,2023-03-11 13:00:00,11229.52,16871.04,8115.96,4953.88,9478.61,18863.61,69512.62
2023-03-11 13:00:00,2023-03-11 14:00:00,11096.74,16688.5,8060.08,4882.0,9226.25,19150.71,69104.28
2023-03-11 14:00:00,2023-03-11 15:00:00,10974.13,16445.97,7879.24,4805.88,9077.62,19468.61,68651.45
2023-03-11 15:00:00,2023-03-11 16:00:00,11033.48,16294.22,7813.14,4813.33,8961.22,19562.56,68477.95
2023-03-11 16:00:00,2023-03-11 17:00:00,11153.35,16415.8,7834.27,4867.03,8976.94,19673.47,68920.86
2023-03-11 17:00:00,2023-03-11 18:00:00,11257.65,16746.29,7856.94,4899.04,9220.7,19701.49,69682.11
2023-03-11 18:00:00,2023-03-11 19:00:00,11443.5,17097.86,7961.25,4966.96,9487.46,19495.31,70452.34
2023-03-11 19:00:00,2023-03-11 20:00:00,11601.33,17496.99,8061.04,5050.08,9684.34,19602.64,71496.42
2023-03-11 20:00:00,2023-03-11 21:00:00,11510.31,17237.69,7986.05,4986.58,9632.2,19550.27,70903.1
2023-03-11 21:00:00,2023-03-11 22:00:00,11249.62,16793.84,7794.9,4899.11,9488.96,19125.85,69352.28
2023-03-11 22:00:00,2023-03-11 23:00:00,10934.28,16223.36,7612.4,4802.46,9253.24,18525.39,67351.13
2023-03-11 23:00:00,2023-03-12 00:00:00,10640.77,15569.51,7345.15,4612.19,9045.56,17824.84,65038.02
2023-03-12 00:00:00,2023-03-12 01:00:00,10346.68,15011.86,9228.53,4555.97,8895.46,17248.05,65286.55
2023-03-12 01:00:00,2023-03-12 02:00:00,10084.28,14696.96,9095.21,4486.62,8803.14,16566.9,63733.11
2023-03-12 02:00:00,2023-03-12 03:00:00,9923.0,14467.46,8955.98,4377.86,8832.45,16262.0,62818.75
2023-03-12 03:00:00,2023-03-12 04:00:00,9894.92,14415.33,8930.34,4346.97,8857.81,15933.36,62378.73
2023-03-12 04:00:00,2023-03-12 05:00:00,9911.41,14565.98,8998.57,4430.73,8933.6,15836.76,62677.05
2023-03-12 05:00:00,2023-03-12 06:00:00,9999.57,14897.64,9231.14,4455.53,9078.51,15900.39,63562.78
2023-03-12 06:00:00,2023-03-12 07:00:00,10194.56,15405.4,9361.94,4583.58,9307.02,16053.03,64905.53
2023-03-12 07:00:00,2023-03-12 08:00:00,10499.8,15788.25,9676.18,4743.84,9551.4,16351.52,66610.99
2023-03-12 08:00:00,2023-03-12 09:00:00,10716.29,16204.91,9874.07,4878.76,9727.41,16945.54,68346.98
2023-03-12 09:00:00,2023-03-12 10:00:00,10879.7,16539.81,10103.75,4893.97,9856.91,17662.78,69936.92
2023-03-12 10:00:00,2023-03-12 11:00:00,10973.11,16786.64,10244.54,4910.3,9954.15,18193.88,71062.62
2023-03-12 11:00:00,2023-03-12 12:00:00,10996.11,16961.23,10248.7,4995.6,9984.32,18682.5,71868.46
2023-03-12 12:00:00,2023-03-12 13:00:00,10947.35,16942.14,10225.08,4972.51,10007.19,18958.46,72052.73
2023-03-12 13:00:00,2023-03-12 14:00:00,10733.18,16897.84,10193.83,4958.7,9947.27,19099.83,71830.65
2023-03-12 14:00:00,2023-03-12 15:00:00,10689.74,16841.0,10191.03,4925.48,9965.59,19180.35,71793.19
2023-03-12 15:00:00,2023-03-12 16:00:00,10721.19,16954.89,10160.35,4955.09,9960.95,19141.73,71894.2
2023-03-12 16:00:00,2023-03-12 17:00:00,10952.71,17200.47,10245.97,4994.63,10109.65,19274.46,72777.89
2023-03-12 17:00:00,2023-03-12 18:00:00,11310.52,17444.14,10327.82,5101.11,10217.72,19099.97,73501.28
2023-03-12 18:00:00,2023-03-12 19:00:00,11630.55,17812.92,10457.09,5193.0,10300.0,18896.64,74290.2
2023-03-12 19:00:00,2023-03-12 20:00:00,11964.59,18118.64,10746.23,5309.35,10532.52,19189.12,75860.45
2023-03-12 20:00:00,2023-03-12 21:00:00,12013.29,17704.39,10829.85,5257.35,10251.87,18905.07,74961.82
2023-03-12 21:00:00,2023-03-12 22:00:00,11681.56,17019.09,10669.55,5195.75,9885.43,18303.68,72755.06
2023-03-12 22:00:00,2023-03-12 23:00:00,11329.49,16355.81,10363.27,5031.43,9613.65,17456.67,70150.32
2023-03-12 23:00:00,2023-03-13 00:00:00,10916.92,15874.24,10111.3,4907.63,9398.08,16541.3,67749.47
2023-03-13 00:00:00,2023-03-13 01:00:00,10621.37,15537.16,9957.66,4856.42,9294.82,15782.84,66050.27
2023-03-13 01:00:00,2023-03-13 02:00:00,10503.46,15326.74,9810.87,4814.18,9270.57,15527.15,65252.97
2023-03-13 02:00:00,2023-03-13 03:00:00,10445.54,15334.65,9789.37,4815.7,9373.21,15306.73,65065.2
2023-03-13 03:00:00,2023-03-13 04:00:00,10498.81,15585.01,9926.65,4853.91,9669.21,15320.01,65853.6
2023-03-13 04:00:00,2023-03-13 05:00:00,10740.28,16102.84,10101.51,4959.42,10158.57,15693.07,67755.69
2023-03-13 05:00:00,2023-03-13 06:00:00,11333.82,17697.14,10584.03,5157.49,10945.68,16529.04,72247.2
2023-03-13 06:00:00,2023-03-13 07:00:00,12188.84,19143.23,11329.86,5540.43,11649.88,18001.86,77854.1
2023-03-13 07:00:00,2023-03-13 08:00:00,12748.12,19796.8,11830.66,5746.66,11718.03,18491.79,80332.06
2023-03-13 08:00:00,2023-03-13 09:00:00,12617.26,20115.33,12000.33,5824.93,11757.3,18600.82,80915.97
2023-03-13 09:00:00,2023-03-13 10:00:00,12104.6,20231.5,11997.86,5832.99,11739.69,18598.61,80505.25
2023-03-13 10:00:00,2023-03-13 11:00:00,11644.35,20145.95,11960.02,5862.12,11594.18,18606.06,79812.68
2023-03-13 11:00:00,2023-03-13 12:00:00,11310.38,20079.62,11917.98,5862.28,11630.49,18353.02,79153.77
2023-03-13 12:00:00,2023-03-13 13:00:00,11197.56,19977.7,11752.88,5827.5,11481.32,17979.47,78216.43
2023-03-13 13:00:00,2023-03-13 14:00:00,11046.46,19809.38,11622.3,5805.0,11315.25,17802.68,77401.07
2023-03-13 14:00:00,2023-03-13 15:00:00,10832.4,19518.66,11382.37,5712.29,11127.69,17500.2,76073.61
2023-03-13 15:00:00,2023-03-13 16:00:00,10659.18,19341.26,11289.63,5691.62,11131.52,17380.21,75493.42
2023-03-13 16:00:00,2023-03-13 17:00:00,10732.24,19293.33,11247.76,5714.24,11216.05,17331.09,75534.71
2023-03-13 17:00:00,2023-03-13 18:00:00,11012.97,19336.53,11357.01,5753.4,11278.77,17435.96,76174.64
2023-03-13 18:00:00,2023-03-13 19:00:00,11459.3,19470.24,11373.08,5786.08,11345.09,17789.64,77223.43
2023-03-13 19:00:00,2023-03-13 20:00:00,11953.3,19805.52,11553.16,5845.21,11492.9,18590.01,79240.1
2023-03-13 20:00:00,2023-03-13 21:00:00,12076.58,19321.57,11472.26,5738.73,11223.74,18861.38,78694.26
2023-03-13 21:00:00,2023-03-13 22:00:00,11782.07,18518.54,11159.0,5562.02,10772.18,18654.62,76448.43
2023-03-13 22:00:00,2023-03-13 23:00:00,11423.92,17609.1,10656.14,5397.21,10496.0,17946.14,73528.51
2023-03-13 23:00:00,2023-03-14 00:00:00,11138.39,16993.61,10360.7,5176.13,10202.94,17301.02,71172.79
2023-03-14 00:00:00,2023-03-14 01:00:00,10940.96,16555.47,10192.45,5079.54,10055.29,16718.49,69542.2
2023-03-14 01:00:00,2023-03-14 02:00:00,10808.64,16300.77,10069.43,5000.48,9960.01,16645.71,68785.04
2023-03-14 02:00:00,2023-03-14 03:00:00,10787.89,16283.79,10057.36,4989.99,10001.63,16666.92,68787.58
2023-03-14 03:00:00,2023-03-14 04:00:00,10859.03,16468.96,10087.95,5016.28,10223.67,16761.09,69416.98
2023-03-14 04:00:00,2023-03-14 05:00:00,11120.64,17229.24,10356.66,5123.35,10659.07,17283.83,71772.79
2023-03-14 05:00:00,2023-03-14 06:00:00,11676.96,18586.7,10888.91,5313.75,11458.58,18241.53,76166.43
2023-03-14 06:00:00,2023-03-14 07:00:00,12360.91,19882.62,11630.04,5634.12,12031.49,19831.37,81370.55
2023-03-14 07:00:00,2023-03-14 08:00:00,12825.39,20353.73,12073.16,5810.76,12041.03,20483.64,83587.71
2023-03-14 08:00:00,2023-03-14 09:00:00,12535.02,20408.22,12013.05,5772.92,11719.72,20456.15,82905.08
2023-03-14 09:00:00,2023-03-14 10:00:00,12127.11,20300.31,11866.76,5666.69,11408.33,20008.66,81377.86
2023-03-14 10:00:00,2023-03-14 11:00:00,11672.58,20103.82,11657.21,5597.69,11244.55,19620.9,79896.75
2023-03-14 11:00:00,2023-03-14 12:00:00,11142.34,19857.5,11343.24,5390.09,11011.3,19118.86,77863.33
2023-03-14 12:00:00,2023-03-14 13:00:00,10981.79,19659.4,10988.53,5202.54,10769.94,18567.84,76170.04
2023-03-14 13:00:00,2023-03-14 14:00:00,10867.62,19344.66,10740.46,5121.05,10446.78,18125.08,74645.65
2023-03-14 14:00:00,2023-03-14 15:00:00,10711.15,18908.97,10497.66,4916.44,10208.99,17726.93,72970.14
2023-03-14 15:00:00,2023-03-14 16:00:00,10561.06,18569.1,10266.45,4861.94,10044.45,17540.95,71843.95
2023-03-14 16:00:00,2023-03-14 17:00:00,10659.54,18381.1,10143.7,4774.09,10023.85,17649.17,71631.45
2023-03-14 17:00:00,2023-03-14 18:00:00,11037.24,18500.02,10179.28,4910.22,10190.25,17754.7,72571.71
2023-03-14 18:00:00,2023-03-14 19:00:00,11575.08,18910.0,10349.89,5119.96,10642.61,18317.62,74915.16
2023-03-14 19:00:00,2023-03-14 20:00:00,12105.76,19463.19,10825.09,5362.37,11110.74,19089.89,77957.04
2023-03-14 20:00:00,2023-03-14 21:00:00,12170.0,19110.19,10974.35,5495.18,11111.85,19386.58,78248.15
2023-03-14 21:00:00,2023-03-14 22:00:00,11759.52,18248.62,10730.08,5426.71,10740.77,18965.51,75871.21
2023-03-14 22:00:00,2023-03-14 23:00:00,11365.37,17404.18,10425.42,5224.58,10459.81,18217.39,73096.75
2023-03-14 23:00:00,2023-03-15 00:00:00,10999.72,16746.76,10143.28,5120.26,10192.28,17646.08,70848.38
2023-03-15 00:00:00,2023-03-15 01:00:00,10638.57,16358.74,9999.22,5025.32,10197.29,17270.67,69489.81
2023-03-15 01:00:00,2023-03-15 02:00:00,10413.93,16135.61,9953.25,5006.85,10158.29,17152.74,68820.67
2023-03-15 02:00:00,2023-03-15 03:00:00,10303.7,16101.32,9907.1,5065.25,10231.29,17131.18,68739.84
2023-03-15 03:00:00,2023-03-15 04:00:00,10320.77,16301.39,10048.38,5124.0,10437.2,17414.55,69646.29
2023-03-15 04:00:00,2023-03-15 05:00:00,10526.04,16998.09,10284.98,5238.09,10920.38,17976.88,71944.46
2023-03-15 05:00:00,2023-03-15 06:00:00,11005.45,18277.76,10719.8,5447.26,11634.57,18799.91,75884.75
2023-03-15 06:00:00,2023-03-15 07:00:00,11855.32,19708.52,11482.48,5769.14,12313.97,20259.15,81388.58
2023-03-15 07:00:00,2023-03-15 08:00:00,12304.97,20113.2,11816.25,5857.45,12174.94,20809.32,83076.13
2023-03-15 08:00:00,2023-03-15 09:00:00,12182.73,19902.43,11671.89,5654.75,11503.31,20464.45,81379.56
2023-03-15 09:00:00,2023-03-15 10:00:00,11825.93,19675.8,11271.83,5401.2,10967.25,19817.49,78959.5
2023-03-15 10:00:00,2023-03-15 11:00:00,11506.98,19447.31,10970.46,5260.8,10535.32,19001.62,76722.49
2023-03-15 11:00:00,2023-03-15 12:00:00,11117.12,19167.37,10673.43,5111.66,10233.89,18294.72,74598.19
2023-03-15 12:00:00,2023-03-15 13:00:00,10955.05,18912.63,10386.9,4930.85,9908.46,17578.06,72671.95
2023-03-15 13:00:00,2023-03-15 14:00:00,10866.29,18632.02,10237.18,4826.89,9647.41,17332.33,71542.12
2023-03-15 14:00:00,2023-03-15 15:00:00,10844.57,18218.16,10043.04,4758.09,9379.25,17095.8,70338.91
2023-03-15 15:00:00,2023-03-15 16:00:00,10935.78,17981.31,9918.1,4689.93,9272.8,17057.2,69855.12
2023-03-15 16:00:00,2023-03-15 17:00:00,11039.23,17939.58,9879.72,4727.47,9247.96,17026.03,69859.99
2023-03-15 17:00:00,2023-03-15 18:00:00,11277.43,18058.05,9967.73,4841.64,9368.54,17274.14,70787.53
2023-03-15 18:00:00,2023-03-15 19:00:00,11473.47,18405.33,9971.13,4974.93,9734.18,17585.1,72144.14
2023-03-15 19:00:00,2023-03-15 20:00:00,11726.82,18827.72,10285.2,5162.71,10202.78,18204.88,74410.11
2023-03-15 20:00:00,2023-03-15 21:00:00,11734.51,18346.99,10288.9,5206.78,10087.33,18574.19,74238.7
2023-03-15 21:00:00,2023-03-15 22:00:00,11352.32,17510.42,10030.61,5112.04,9825.15,18327.39,72157.93
2023-03-15 22:00:00,2023-03-15 23:00:00,10880.84,16661.85,9649.41,4904.93,9470.48,17488.7,69056.21
2023-03-15 23:00:00,2023-03-16 00:00:00,10453.25,15996.97,9307.12,4734.78,9276.36,16760.92,66529.4
2023-03-16 00:00:00,2023-03-16 01:00:00,10068.76,15560.05,9089.05,4659.84,9095.93,16393.82,64867.45
2023-03-16 01:00:00,2023-03-16 02:00:00,9871.58,15257.4,8950.71,4577.07,9107.35,16174.39,63938.5
2023-03-16 02:00:00,2023-03-16 03:00:00,9734.31,15146.72,8863.09,4571.87,9140.39,16088.21,63544.59
2023-03-16 03:00:00,2023-03-16 04:00:00,9729.42,15365.56,8901.22,4552.47,9344.7,16286.26,64179.63
2023-03-16 04:00:00,2023-03-16 05:00:00,9895.03,16003.79,9028.66,4639.59,9704.59,16459.58,65731.24
2023-03-16 05:00:00,2023-03-16 06:00:00,10429.36,17346.77,9470.4,4830.43,10374.87,17474.55,69926.38
2023-03-16 06:00:00,2023-03-16 07:00:00,11340.72,18716.08,10117.72,5258.77,10945.46,18780.47,75159.22
2023-03-16 07:00:00,2023-03-16 08:00:00,11921.33,19174.19,10551.25,5378.59,10978.05,19210.8,77214.21
2023-03-16 08:00:00,2023-03-16 09:00:00,11998.06,19311.7,10665.3,5381.93,10804.18,19088.86,77250.03
2023-03-16 09:00:00,2023-03-16 10:00:00,11893.53,19291.83,10716.2,5363.98,10519.29,18728.27,76513.1
2023-03-16 10:00:00,2023-03-16 11:00:00,12042.41,19154.79,10708.04,5360.01,10275.58,18277.76,75818.59
2023-03-16 11:00:00,2023-03-16 12:00:00,12143.62,19044.28,10701.72,5341.35,10313.54,18082.02,75626.53
2023-03-16 12:00:00,2023-03-16 13:00:00,12150.55,18914.6,10688.48,5301.23,10222.82,17935.4,75213.08
2023-03-16 13:00:00,2023-03-16 14:00:00,12010.94,18863.82,10641.82,5289.46,10209.04,17747.35,74762.43
2023-03-16 14:00:00,2023-03-16 15:00:00,11799.21,18573.36,10575.9,5188.82,10088.36,17779.34,74004.99
2023-03-16 15:00:00,2023-03-16 16:00:00,11792.33,18489.63,10551.77,5116.37,10045.39,17904.91,73900.4
2023-03-16 16:00:00,2023-03-16 17:00:00,12019.41,18489.75,10596.68,5161.15,10079.0,18061.27,74407.26
2023-03-16 17:00:00,2023-03-16 18:00:00,12111.64,18484.93,10620.79,5198.01,10142.59,18169.42,74727.38
2023-03-16 18:00:00,2023-03-16 19:00:00,12186.41,18597.45,10665.65,5249.45,10263.21,18316.01,75278.18
2023-03-16 19:00:00,2023-03-16 20:00:00,12382.92,18655.61,10762.88,5288.81,10335.13,18706.34,76131.69
2023-03-16 20:00:00,2023-03-16 21:00:00,12364.24,18120.77,10554.57,5245.34,10092.4,18756.55,75133.87
2023-03-16 21:00:00,2023-03-16 22:00:00,12018.05,17276.84,10301.81,5091.6,9713.09,18285.03,72686.42
2023-03-16 22:00:00,2023-03-16 23:00:00,11627.02,16423.11,9904.64,4841.54,9322.8,17438.18,69557.29
2023-03-16 23:00:00,2023-03-17 00:00:00,11312.52,15687.75,9731.39,4707.79,8921.46,16603.01,66963.92
2023-03-17 00:00:00,2023-03-17 01:00:00,11044.93,15233.64,9612.21,4601.54,8728.26,15995.63,65216.21
2023-03-17 01:00:00,2023-03-17 02:00:00,10892.94,14951.56,9527.69,4557.14,8730.13,15521.91,64181.37
2023-03-17 02:00:00,2023-03-17 03:00:00,10798.96,14857.27,9564.97,4609.43,8681.28,15404.34,63916.25
2023-03-17 03:00:00,2023-03-17 04:00:00,10801.13,15086.22,9790.18,4650.3,8769.93,15471.95,64569.71
2023-03-17 04:00:00,2023-03-17 05:00:00,11005.84,15715.09,10050.68,4806.21,9139.93,15687.12,66404.87
2023-03-17 05:00:00,2023-03-17 06:00:00,11566.21,16952.12,10604.72,5088.41,9853.33,16332.04,70396.83
2023-03-17 06:00:00,2023-03-17 07:00:00,12355.47,18288.1,11402.68,5493.86,10420.05,17441.15,75401.31
2023-03-17 07:00:00,2023-03-17 08:00:00,12811.4,18994.0,11749.75,5716.68,10701.67,18100.9,78074.4
2023-03-17 08:00:00,2023-03-17 09:00:00,12686.8,19379.53,11794.33,5729.72,11025.84,18418.68,79034.9
2023-03-17 09:00:00,2023-03-17 10:00:00,12401.29,19638.08,11628.04,5716.39,11199.01,18765.26,79348.07
2023-03-17 10:00:00,2023-03-17 11:00:00,12165.17,19632.28,11492.62,5622.9,11260.97,18821.7,78995.64
2023-03-17 11:00:00,2023-03-17 12:00:00,11946.86,19561.45,11311.22,5406.79,11285.14,18787.57,78299.03
2023-03-17 12:00:00,2023-03-17 13:00:00,11808.05,19416.41,11143.66,5279.55,11198.57,18603.09,77449.33
2023-03-17 13:00:00,2023-03-17 14:00:00,11717.57,19193.25,10941.28,5169.15,11011.21,18526.63,76559.09
2023-03-17 14:00:00,2023-03-17 15:00:00,11554.88,18844.67,10782.6,5033.95,10817.62,18212.38,75246.1
2023-03-17 15:00:00,2023-03-17 16:00:00,11466.11,18621.68,10574.65,4936.6,10718.69,18077.06,74394.79
2023-03-17 16:00:00,2023-03-17 17:00:00,11595.77,18483.87,10523.16,4911.7,10553.94,17873.38,73941.82
2023-03-17 17:00:00,2023-03-17 18:00:00,11910.94,18357.04,10616.35,5013.68,10495.04,17844.21,74237.26
2023-03-17 18:00:00,2023-03-17 19:00:00,12276.88,18491.22,10800.67,5193.1,10724.61,18171.7,75658.18
2023-03-17 19:00:00,2023-03-17 20:00:00,12597.56,18763.26,11077.11,5408.85,11023.34,18879.55,77749.67
2023-03-17 20:00:00,2023-03-17 21:00:00,12636.84,18312.9,11104.6,5441.61,10782.33,19284.6,77562.88
2023-03-17 21:00:00,2023-03-17 22:00:00,12417.12,17607.08,11016.58,5376.73,10550.96,19176.21,76144.68
2023-03-17 22:00:00,2023-03-17 23:00:00,12093.65,16750.37,10725.57,5214.92,10221.32,18847.99,73853.82
2023-03-17 23:00:00,2023-03-18 00:00:00,11789.79,16120.29,10464.61,5056.4,9990.9,18288.56,71710.55
2023-03-18 00:00:00,2023-03-18 01:00:00,11439.46,15687.85,10385.18,4954.89,9859.2,17846.95,70173.53
2023-03-18 01:00:00,2023-03-18 02:00:00,11189.45,15444.05,10292.81,4953.78,9824.29,17654.61,69358.99
2023-03-18 02:00:00,2023-03-18 03:00:00,11053.01,15375.47,10351.54,4961.69,9859.11,17688.11,69288.93
2023-03-18 03:00:00,2023-03-18 04:00:00,10979.15,15363.67,10406.69,5002.18,9892.97,17728.34,69373.0
2023-03-18 04:00:00,2023-03-18 05:00:00,11037.06,15634.07,10550.37,5093.56,10056.89,17909.15,70281.1
2023-03-18 05:00:00,2023-03-18 06:00:00,11231.34,16174.5,10857.36,5241.08,10396.38,18369.7,72270.36
2023-03-18 06:00:00,2023-03-18 07:00:00,11484.56,16836.98,11223.66,5473.28,10860.13,19196.48,75075.09
2023-03-18 07:00:00,2023-03-18 08:00:00,11761.02,17338.7,11591.31,5602.55,11082.6,19768.78,77144.96
2023-03-18 08:00:00,2023-03-18 09:00:00,11920.47,17894.29,11632.98,5665.65,11254.64,20441.8,78809.83
2023-03-18 09:00:00,2023-03-18 10:00:00,11773.64,18159.7,11721.73,5657.56,11287.68,20371.9,78972.21
2023-03-18 10:00:00,2023-03-18 11:00:00,11519.44,18206.55,11666.24,5584.97,11112.95,20179.57,78269.72
2023-03-18 11:00:00,2023-03-18 12:00:00,11159.16,18165.22,11536.7,5546.4,11019.48,19788.59,77215.55
2023-03-18 12:00:00,2023-03-18 13:00:00,10852.13,17973.35,11371.58,5472.34,10856.82,19153.25,75679.47
2023-03-18 13:00:00,2023-03-18 14:00:00,10536.36,17773.31,11146.98,5467.81,10688.28,18810.28,74423.02
2023-03-18 14:00:00,2023-03-18 15:00:00,10325.75,17590.96,11016.79,5486.51,10740.14,18558.22,73718.37
2023-03-18 15:00:00,2023-03-18 16:00:00,10201.42,17556.22,11050.93,5456.14,10842.02,18342.53,73449.26
2023-03-18 16:00:00,2023-03-18 17:00:00,10257.07,17606.88,11138.99,5601.52,11070.59,18262.42,73937.47
2023-03-18 17:00:00,2023-03-18 18:00:00,10527.58,17673.4,11217.72,5688.31,11168.13,18551.18,74826.32
2023-03-18 18:00:00,2023-03-18 19:00:00,11056.15,17870.76,11309.86,5774.67,11375.14,18889.23,76275.81
2023-03-18 19:00:00,2023-03-18 20:00:00,11588.8,18256.62,11567.19,5866.28,11642.09,19638.58,78559.56
2023-03-18 20:00:00,2023-03-18 21:00:00,11799.43,17952.85,11590.42,5787.35,11561.74,20006.28,78698.07
2023-03-18 21:00:00,2023-03-18 22:00:00,11618.55,17273.86,11465.68,5661.25,11282.91,19770.62,77072.87
2023-03-18 22:00:00,2023-03-18 23:00:00,11365.05,16541.36,11148.02,5443.04,10941.59,19456.06,74895.12
2023-03-18 23:00:00,2023-03-19 00:00:00,11117.04,15970.21,10888.84,5247.73,10733.14,18903.41,72860.37
2023-03-19 00:00:00,2023-03-19 01:00:00,10888.5,15527.8,10690.62,5191.02,10631.23,18609.0,71538.17
2023-03-19 01:00:00,2023-03-19 02:00:00,10720.51,15244.34,10518.95,5124.46,10514.09,18508.36,70630.71
2023-03-19 02:00:00,2023-03-19 03:00:00,10652.73,15117.47,10353.26,5058.88,10470.14,18625.46,70277.94
2023-03-19 03:00:00,2023-03-19 04:00:00,10651.59,15158.96,10356.12,5073.58,10379.97,18791.8,70412.02
2023-03-19 04:00:00,2023-03-19 05:00:00,10691.17,15304.32,10490.31,5094.1,10417.52,19225.28,71222.7
2023-03-19 05:00:00,2023-03-19 06:00:00,10847.34,15685.61,10671.73,5182.21,10681.71,19775.73,72844.33
2023-03-19 06:00:00,2023-03-19 07:00:00,11127.74,16183.84,10954.54,5320.44,10916.81,20632.75,75136.12
2023-03-19 07:00:00,2023-03-19 08:00:00,11339.64,16520.91,11123.72,5363.16,11053.13,21520.98,76921.54
2023-03-19 08:00:00,2023-03-19 09:00:00,11153.45,16770.63,11060.3,5339.24,10816.19,21963.69,77103.5
2023-03-19 09:00:00,2023-03-19 10:00:00,10716.82,16842.56,10864.54,5207.58,10477.91,21627.11,75736.52
2023-03-19 10:00:00,2023-03-19 11:00:00,10398.13,16868.65,10550.23,5052.95,10419.71,21127.45,74417.12
2023-03-19 11:00:00,2023-03-19 12:00:00,10242.08,16796.24,10493.16,4910.5,10246.35,20377.14,73065.47
2023-03-19 12:00:00,2023-03-19 13:00:00,10150.64,16602.46,10359.55,4825.13,10007.11,19697.12,71642.01
2023-03-19 13:00:00,2023-03-19 14:00:00,9927.36,16382.01,10087.19,4713.52,9781.24,19125.92,70017.24
2023-03-19 14:00:00,2023-03-19 15:00:00,9727.21,16212.35,9837.12,4647.77,9566.08,18626.08,68616.61
2023-03-19 15:00:00,2023-03-19 16:00:00,9637.43,16196.41,9699.78,4568.78,9420.62,18208.65,67731.67
2023-03-19 16:00:00,2023-03-19 17:00:00,9796.67,16331.35,9692.94,4618.03,9505.1,18185.65,68129.74
2023-03-19 17:00:00,2023-03-19 18:00:00,10274.19,16598.92,9815.37,4766.59,9637.22,18239.89,69332.18
2023-03-19 18:00:00,2023-03-19 19:00:00,10822.54,16995.52,10040.47,4998.19,9921.72,18870.07,71648.51
2023-03-19 19:00:00,2023-03-19 20:00:00,11291.22,17748.01,10530.63,5327.1,10551.97,20160.48,75609.41
2023-03-19 20:00:00,2023-03-19 21:00:00,11414.43,17566.18,10775.92,5420.61,10663.86,21045.32,76886.32
2023-03-19 21:00:00,2023-03-19 22:00:00,11071.59,16917.14,10675.64,5362.76,10415.21,21223.98,75666.32
2023-03-19 22:00:00,2023-03-19 23:00:00,10703.71,16301.14,10395.11,5187.84,10236.54,20822.25,73646.59
2023-03-19 23:00:00,2023-03-20 00:00:00,10380.99,15741.6,10152.86,5072.71,10113.33,20431.07,71892.56
2023-03-20 00:00:00,2023-03-20 01:00:00,10150.23,15467.81,10090.18,5048.54,10063.53,20214.67,71034.96
2023-03-20 01:00:00,2023-03-20 02:00:00,10066.56,15338.61,10020.86,5042.52,10057.03,20219.68,70745.26
2023-03-20 02:00:00,2023-03-20 03:00:00,10104.02,15272.12,9988.18,5035.05,10087.49,20402.39,70889.25
2023-03-20 03:00:00,2023-03-20 04:00:00,10232.92,15630.32,10104.56,5069.86,10350.99,21024.96,72413.61
2023-03-20 04:00:00,2023-03-20 05:00:00,10551.97,16452.66,10381.1,5214.95,10939.96,21748.77,75289.41
2023-03-20 05:00:00,2023-03-20 06:00:00,11188.15,17844.66,10863.16,5427.02,11595.02,23087.5,80005.51
2023-03-20 06:00:00,2023-03-20 07:00:00,12161.88,19201.6,11633.03,5773.98,12388.85,24893.99,86053.33
2023-03-20 07:00:00,2023-03-20 08:00:00,12676.97,19745.7,12020.43,5929.46,12405.06,25592.4,88370.02
2023-03-20 08:00:00,2023-03-20 09:00:00,12353.19,19793.69,11801.33,5715.58,11763.71,25012.66,86440.16
2023-03-20 09:00:00,2023-03-20 10:00:00,11723.82,19688.25,11283.96,5549.66,11369.34,23874.09,83489.12
2023-03-20 10:00:00,2023-03-20 11:00:00,11350.77,19447.7,10924.36,5437.23,10939.9,22513.77,80613.73
2023-03-20 11:00:00,2023-03-20 12:00:00,10997.45,19299.18,10646.09,5229.47,10744.95,21342.72,78259.86
2023-03-20 12:00:00,2023-03-20 13:00:00,10803.56,19049.45,10259.09,5074.38,10468.18,20248.2,75902.86
2023-03-20 13:00:00,2023-03-20 14:00:00,10626.79,18679.57,10028.26,4957.6,10178.6,19526.69,73997.51
2023-03-20 14:00:00,2023-03-20 15:00:00,10402.8,18340.7,9769.93,4829.18,9857.97,18803.0,72003.58
2023-03-20 15:00:00,2023-03-20 16:00:00,10217.36,18071.73,9510.66,4715.22,9714.12,18430.98,70660.07
2023-03-20 16:00:00,2023-03-20 17:00:00,10300.92,18098.55,9410.39,4697.94,9655.68,18304.38,70467.86
2023-03-20 17:00:00,2023-03-20 18:00:00,10652.3,18211.72,9540.47,4781.29,9903.75,18539.83,71629.36
2023-03-20 18:00:00,2023-03-20 19:00:00,11195.59,18591.95,9781.87,4967.15,10157.89,18936.87,73631.32
2023-03-20 19:00:00,2023-03-20 20:00:00,11680.96,18925.65,10143.99,5185.96,10552.92,19991.92,76481.4
