timestamp_begin_pt,timestamp_end_pt,SCE,VEA,PGAE,SDGE,System Total
2023-01-24 07:00:00,2023-01-24 08:00:00,11762.00,94,12115.00,2540,26511
2023-01-24 08:00:00,2023-01-24 09:00:00,11211.00,92,11419.00,2336,25058
2023-01-24 09:00:00,2023-01-24 10:00:00,10532.00,90,10792.00,2290,23704
2023-01-24 10:00:00,2023-01-24 11:00:00,9907.00,89,10532.00,2196,22724
2023-01-24 11:00:00,2023-01-24 12:00:00,9612.00,89,10235.00,2099,22035
2023-01-24 12:00:00,2023-01-24 13:00:00,9508.00,92,10122.00,2076,21798
2023-01-24 13:00:00,2023-01-24 14:00:00,9437.00,95,10833.00,2031,22396
2023-01-24 14:00:00,2023-01-24 15:00:00,9687.00,101,10898.00,2122,22808
2023-01-24 15:00:00,2023-01-24 16:00:00,10429.00,110,11027.00,2244,23810
2023-01-24 16:00:00,2023-01-24 17:00:00,11629.00,119,12248.00,2520,26516
2023-01-24 17:00:00,2023-01-24 18:00:00,11975.00,117,12989.00,2557,27638
2023-01-24 18:00:00,2023-01-24 19:00:00,11786.00,106,12342.00,2250,26484
2023-01-24 19:00:00,2023-01-24 20:00:00,11485.00,90,11118.00,1895,24588
2023-01-24 20:00:00,2023-01-24 21:00:00,11395.00,80,10305.00,1546,23326
2023-01-24 21:00:00,2023-01-24 22:00:00,11157.00,72,10133.00,1465,22827
2023-01-24 22:00:00,2023-01-24 23:00:00,11033.00,66,9689.00,1563,22351
2023-01-24 23:00:00,2023-01-25 00:00:00,10907.00,64,9838.00,1613,22422
2023-01-25 00:00:00,2023-01-25 01:00:00,10599.00,64,9838.00,1690,22191
2023-01-25 01:00:00,2023-01-25 02:00:00,10395.00,67,10389.00,1810,22661
2023-01-25 02:00:00,2023-01-25 03:00:00,10857.00,81,11400.00,2239,24577
2023-01-25 03:00:00,2023-01-25 04:00:00,11910.00,92,12488.00,2684,27174
2023-01-25 04:00:00,2023-01-25 05:00:00,12137.00,95,12961.00,2741,27934
2023-01-25 05:00:00,2023-01-25 06:00:00,12007.00,96,12768.00,2674,27545
2023-01-25 06:00:00,2023-01-25 07:00:00,11875.00,95,12474.00,2618,27062
2023-01-25 07:00:00,2023-01-25 08:00:00,11577.00,86,12001.00,2484,26148
2023-01-25 08:00:00,2023-01-25 09:00:00,11100.00,84,11272.00,2306,24762
2023-01-25 09:00:00,2023-01-25 10:00:00,10509.00,82,10648.00,2264,23503
2023-01-25 10:00:00,2023-01-25 11:00:00,9813.00,83,10326.00,2166,22388
2023-01-25 11:00:00,2023-01-25 12:00:00,9485.00,84,10338.00,2106,22013
2023-01-25 12:00:00,2023-01-25 13:00:00,9383.00,86,10224.00,2029,21722
2023-01-25 13:00:00,2023-01-25 14:00:00,9418.00,90,10154.00,2207,21869
2023-01-25 14:00:00,2023-01-25 15:00:00,9774.00,96,10292.00,2216,22378
2023-01-25 15:00:00,2023-01-25 16:00:00,10543.00,104,11005.00,2298,23950
2023-01-25 16:00:00,2023-01-25 17:00:00,11674.00,117,12181.00,2494,26466
2023-01-25 17:00:00,2023-01-25 18:00:00,12050.00,108,12877.00,2489,27524
2023-01-25 18:00:00,2023-01-25 19:00:00,11775.00,97,12277.00,2080,26229
2023-01-25 19:00:00,2023-01-25 20:00:00,11657.00,82,11146.00,1778,24663
2023-01-25 20:00:00,2023-01-25 21:00:00,11813.00,72,10207.00,1545,23637
2023-01-25 21:00:00,2023-01-25 22:00:00,11579.00,64,10083.00,1453,23179
2023-01-25 22:00:00,2023-01-25 23:00:00,11340.00,60,9921.00,1524,22845
2023-01-25 23:00:00,2023-01-26 00:00:00,10972.00,59,9899.00,1609,22539
2023-01-26 00:00:00,2023-01-26 01:00:00,10472.00,59,9858.00,1592,21981
2023-01-26 01:00:00,2023-01-26 02:00:00,10626.00,65,10312.00,1809,22812
2023-01-26 02:00:00,2023-01-26 03:00:00,10927.00,80,11241.00,2224,24472
2023-01-26 03:00:00,2023-01-26 04:00:00,11766.00,91,12207.00,2595,26659
2023-01-26 04:00:00,2023-01-26 05:00:00,12021.00,94,12563.00,2677,27355
2023-01-26 05:00:00,2023-01-26 06:00:00,11993.00,97,12310.00,2629,27029
2023-01-26 06:00:00,2023-01-26 07:00:00,11755.00,95,12005.00,2549,26404
2023-01-26 07:00:00,2023-01-26 08:00:00,11411.00,85,11600.00,2444,25540
2023-01-26 08:00:00,2023-01-26 09:00:00,10774.00,82,10913.00,2261,24030
2023-01-26 09:00:00,2023-01-26 10:00:00,10198.00,80,10267.00,2121,22666
2023-01-26 10:00:00,2023-01-26 11:00:00,9851.00,80,10220.00,2101,22252
2023-01-26 11:00:00,2023-01-26 12:00:00,9333.00,80,10558.00,2033,22004
2023-01-26 12:00:00,2023-01-26 13:00:00,9109.00,81,10403.00,2009,21602
2023-01-26 13:00:00,2023-01-26 14:00:00,9095.00,83,10161.00,2037,21376
2023-01-26 14:00:00,2023-01-26 15:00:00,9456.00,88,10196.00,2244,21984
2023-01-26 15:00:00,2023-01-26 16:00:00,10127.00,96,10785.00,2239,23247
2023-01-26 16:00:00,2023-01-26 17:00:00,11219.00,110,11643.00,2345,25317
2023-01-26 17:00:00,2023-01-26 18:00:00,11438.00,103,12414.00,2332,26287
2023-01-26 18:00:00,2023-01-26 19:00:00,11367.00,94,11798.00,1962,25221
2023-01-26 19:00:00,2023-01-26 20:00:00,11184.00,82,10769.00,1702,23737
2023-01-26 20:00:00,2023-01-26 21:00:00,11328.00,73,10195.00,1517,23113
2023-01-26 21:00:00,2023-01-26 22:00:00,10986.00,67,9888.00,1372,22313
2023-01-26 22:00:00,2023-01-26 23:00:00,10493.00,62,9795.00,1417,21767
2023-01-26 23:00:00,2023-01-27 00:00:00,10445.00,61,9568.00,1475,21549
2023-01-27 00:00:00,2023-01-27 01:00:00,10281.00,60,9849.00,1569,21759
2023-01-27 01:00:00,2023-01-27 02:00:00,10307.00,63,10138.00,1760,22268
2023-01-27 02:00:00,2023-01-27 03:00:00,10749.00,76,11033.00,2274,24132
2023-01-27 03:00:00,2023-01-27 04:00:00,11727.00,87,12190.00,2490,26494
2023-01-27 04:00:00,2023-01-27 05:00:00,12027.00,91,12592.00,2677,27387
2023-01-27 05:00:00,2023-01-27 06:00:00,11911.00,92,12407.00,2766,27176
2023-01-27 06:00:00,2023-01-27 07:00:00,11735.00,94,12089.00,2789,26707
2023-01-27 07:00:00,2023-01-27 08:00:00,11418.00,86,11716.00,2595,25815
2023-01-27 08:00:00,2023-01-27 09:00:00,10847.00,85,11227.00,2301,24460
2023-01-27 09:00:00,2023-01-27 10:00:00,10205.00,86,10797.00,2160,23248
2023-01-27 10:00:00,2023-01-27 11:00:00,9739.00,87,10500.00,2219,22545
2023-01-27 11:00:00,2023-01-27 12:00:00,9373.00,89,10434.00,2182,22078
2023-01-27 12:00:00,2023-01-27 13:00:00,9289.00,93,10211.00,2244,21837
2023-01-27 13:00:00,2023-01-27 14:00:00,9227.00,96,10527.00,2125,21975
2023-01-27 14:00:00,2023-01-27 15:00:00,9433.00,102,10553.00,2059,22147
2023-01-27 15:00:00,2023-01-27 16:00:00,10243.00,112,10817.00,2153,23325
2023-01-27 16:00:00,2023-01-27 17:00:00,11279.00,127,11708.00,2391,25505
2023-01-27 17:00:00,2023-01-27 18:00:00,11550.00,119,12569.00,2414,26652
2023-01-27 18:00:00,2023-01-27 19:00:00,11292.00,105,11922.00,2067,25386
2023-01-27 19:00:00,2023-01-27 20:00:00,10925.00,87,11305.00,1715,24032
2023-01-27 20:00:00,2023-01-27 21:00:00,11157.00,75,10708.00,1506,23446
2023-01-27 21:00:00,2023-01-27 22:00:00,10822.00,65,10234.00,1404,22525
2023-01-27 22:00:00,2023-01-27 23:00:00,10509.00,59,9834.00,1422,21824
2023-01-27 23:00:00,2023-01-28 00:00:00,10215.00,54,9687.00,1522,21478
2023-01-28 00:00:00,2023-01-28 01:00:00,10056.00,53,9994.00,1693,21796
2023-01-28 01:00:00,2023-01-28 02:00:00,10208.00,56,10556.00,1845,22665
2023-01-28 02:00:00,2023-01-28 03:00:00,10417.00,68,11222.00,2174,23881
2023-01-28 03:00:00,2023-01-28 04:00:00,11387.00,80,12025.00,2546,26038
2023-01-28 04:00:00,2023-01-28 05:00:00,11589.00,84,12306.00,2581,26560
2023-01-28 05:00:00,2023-01-28 06:00:00,11431.00,86,12107.00,2536,26160
2023-01-28 06:00:00,2023-01-28 07:00:00,11215.00,88,11958.00,2470,25731
2023-01-28 07:00:00,2023-01-28 08:00:00,11084.00,82,11898.00,2387,25451
2023-01-28 08:00:00,2023-01-28 09:00:00,10592.00,82,11322.00,2289,24285
2023-01-28 09:00:00,2023-01-28 10:00:00,10026.00,82,10723.00,2100,22931
2023-01-28 10:00:00,2023-01-28 11:00:00,9555.00,84,10443.00,2041,22123
2023-01-28 11:00:00,2023-01-28 12:00:00,9209.00,86,10104.00,1963,21362
2023-01-28 12:00:00,2023-01-28 13:00:00,9021.00,89,9891.00,1904,20905
2023-01-28 13:00:00,2023-01-28 14:00:00,8897.00,92,9882.00,1864,20735
2023-01-28 14:00:00,2023-01-28 15:00:00,9008.00,97,10081.00,1876,21062
2023-01-28 15:00:00,2023-01-28 16:00:00,9420.00,104,10468.00,1979,21971
2023-01-28 16:00:00,2023-01-28 17:00:00,9878.00,117,10936.00,2111,23042
2023-01-28 17:00:00,2023-01-28 18:00:00,9831.00,117,11039.00,2083,23070
2023-01-28 18:00:00,2023-01-28 19:00:00,9594.00,100,10837.00,1841,22372
2023-01-28 19:00:00,2023-01-28 20:00:00,9610.00,83,10407.00,1583,21683
2023-01-28 20:00:00,2023-01-28 21:00:00,10126.00,70,9655.00,1505,21356
2023-01-28 21:00:00,2023-01-28 22:00:00,9557.00,62,9062.00,1384,20065
2023-01-28 22:00:00,2023-01-28 23:00:00,8918.00,56,8612.00,1434,19020
2023-01-28 23:00:00,2023-01-29 00:00:00,8645.00,52,8577.00,1444,18718
2023-01-29 00:00:00,2023-01-29 01:00:00,8739.00,51,8715.00,1510,19015
2023-01-29 01:00:00,2023-01-29 02:00:00,8851.00,53,9409.00,1755,20068
2023-01-29 02:00:00,2023-01-29 03:00:00,9469.00,60,10168.00,2131,21828
2023-01-29 03:00:00,2023-01-29 04:00:00,10547.00,77,11378.00,2366,24368
2023-01-29 04:00:00,2023-01-29 05:00:00,10861.00,80,11846.00,2496,25283
2023-01-29 05:00:00,2023-01-29 06:00:00,10759.00,77,11714.00,2482,25032
2023-01-29 06:00:00,2023-01-29 07:00:00,10650.00,79,11467.00,2359,24555
2023-01-29 07:00:00,2023-01-29 08:00:00,10467.00,80,11206.00,2285,24038
2023-01-29 08:00:00,2023-01-29 09:00:00,9997.00,81,11105.00,2173,23356
2023-01-29 09:00:00,2023-01-29 10:00:00,9505.00,81,10596.00,2036,22218
2023-01-29 10:00:00,2023-01-29 11:00:00,9077.00,82,10251.00,2027,21437
2023-01-29 11:00:00,2023-01-29 12:00:00,8753.00,84,10199.00,1968,21004
2023-01-29 12:00:00,2023-01-29 13:00:00,8521.00,86,9936.00,1835,20378
2023-01-29 13:00:00,2023-01-29 14:00:00,8402.00,89,9802.00,1812,20105
2023-01-29 14:00:00,2023-01-29 15:00:00,8401.00,92,9900.00,1800,20193
2023-01-29 15:00:00,2023-01-29 16:00:00,8643.00,96,10084.00,1827,20650
2023-01-29 16:00:00,2023-01-29 17:00:00,8938.00,106,10423.00,1894,21361
2023-01-29 17:00:00,2023-01-29 18:00:00,9098.00,105,10625.00,1869,21697
2023-01-29 18:00:00,2023-01-29 19:00:00,9572.00,90,10824.00,1788,22274
2023-01-29 19:00:00,2023-01-29 20:00:00,10239.00,77,11234.00,1923,23473
2023-01-29 20:00:00,2023-01-29 21:00:00,10807.00,68,10913.00,2004,23792
2023-01-29 21:00:00,2023-01-29 22:00:00,10649.00,62,10664.00,2091,23466
2023-01-29 22:00:00,2023-01-29 23:00:00,10465.00,59,10527.00,2333,23384
2023-01-29 23:00:00,2023-01-30 00:00:00,9917.00,57,10314.00,2149,22437
2023-01-30 00:00:00,2023-01-30 01:00:00,9607.00,63,10509.00,1991,22170
2023-01-30 01:00:00,2023-01-30 02:00:00,9618.00,66,11103.00,1966,22753
2023-01-30 02:00:00,2023-01-30 03:00:00,10154.00,74,11396.00,2276,23900
2023-01-30 03:00:00,2023-01-30 04:00:00,11146.00,81,12226.00,2554,26007
2023-01-30 04:00:00,2023-01-30 05:00:00,11477.00,89,12534.00,2586,26686
2023-01-30 05:00:00,2023-01-30 06:00:00,11383.00,89,12488.00,2535,26495
2023-01-30 06:00:00,2023-01-30 07:00:00,11202.00,81,12107.00,2447,25837
2023-01-30 07:00:00,2023-01-30 08:00:00,10907.00,78,11640.00,2356,24981
2023-01-30 08:00:00,2023-01-30 09:00:00,10288.00,74,10925.00,2203,23490
2023-01-30 09:00:00,2023-01-30 10:00:00,9784.00,72,10420.00,2058,22334
2023-01-30 10:00:00,2023-01-30 11:00:00,9424.00,72,10274.00,2025,21795
2023-01-30 11:00:00,2023-01-30 12:00:00,9492.00,73,10025.00,1962,21552
2023-01-30 12:00:00,2023-01-30 13:00:00,8915.00,76,10232.00,1910,21133
2023-01-30 13:00:00,2023-01-30 14:00:00,8872.00,79,10282.00,1872,21105
2023-01-30 14:00:00,2023-01-30 15:00:00,9221.00,86,10237.00,1932,21476
2023-01-30 15:00:00,2023-01-30 16:00:00,9909.00,94,10691.00,2065,22759
2023-01-30 16:00:00,2023-01-30 17:00:00,10945.00,104,11914.00,2290,25253
2023-01-30 17:00:00,2023-01-30 18:00:00,11542.00,107,12765.00,2346,26760
2023-01-30 18:00:00,2023-01-30 19:00:00,11663.00,108,12447.00,2227,26445
2023-01-30 19:00:00,2023-01-30 20:00:00,11579.00,101,11304.00,2144,25128
2023-01-30 20:00:00,2023-01-30 21:00:00,11885.00,93,10607.00,2172,24757
2023-01-30 21:00:00,2023-01-30 22:00:00,11844.00,89,10370.00,2276,24579
2023-01-30 22:00:00,2023-01-30 23:00:00,12156.00,86,10119.00,2631,24992
2023-01-30 23:00:00,2023-01-31 00:00:00,12221.00,85,10113.00,2597,25016
2023-01-31 00:00:00,2023-01-31 01:00:00,12134.00,89,9600.00,2521,24344
2023-01-31 01:00:00,2023-01-31 02:00:00,11985.00,93,10119.00,2757,24954
2023-01-31 02:00:00,2023-01-31 03:00:00,11821.00,104,11356.00,2758,26039
2023-01-31 03:00:00,2023-01-31 04:00:00,12331.00,109,12658.00,2826,27924
2023-01-31 04:00:00,2023-01-31 05:00:00,12578.00,111,13254.00,2838,28781
2023-01-31 05:00:00,2023-01-31 06:00:00,12370.00,111,12969.00,2752,28202
2023-01-31 06:00:00,2023-01-31 07:00:00,12125.00,111,12655.00,2635,27526
2023-01-31 07:00:00,2023-01-31 08:00:00,11763.00,101,12197.00,2469,26530
2023-01-31 08:00:00,2023-01-31 09:00:00,11165.00,98,11565.00,2281,25109
2023-01-31 09:00:00,2023-01-31 10:00:00,10448.00,97,10887.00,2231,23663
2023-01-31 10:00:00,2023-01-31 11:00:00,10032.00,97,10743.00,2236,23108
2023-01-31 11:00:00,2023-01-31 12:00:00,10110.00,99,10910.00,2122,23241
2023-01-31 12:00:00,2023-01-31 13:00:00,9645.00,102,10932.00,2108,22787
2023-01-31 13:00:00,2023-01-31 14:00:00,9574.00,107,11018.00,2122,22821
2023-01-31 14:00:00,2023-01-31 15:00:00,9655.00,114,10924.00,2084,22777
2023-01-31 15:00:00,2023-01-31 16:00:00,10396.00,124,11453.00,2216,24189
2023-01-31 16:00:00,2023-01-31 17:00:00,11537.00,133,12377.00,2404,26451
2023-01-31 17:00:00,2023-01-31 18:00:00,11887.00,129,13043.00,2475,27534
2023-01-31 18:00:00,2023-01-31 19:00:00,11495.00,116,12445.00,2101,26157
2023-01-31 19:00:00,2023-01-31 20:00:00,11260.00,100,11296.00,1766,24422
2023-01-31 20:00:00,2023-01-31 21:00:00,11074.00,88,10566.00,1527,23255
2023-01-31 21:00:00,2023-01-31 22:00:00,10782.00,78,10076.00,1417,22353
2023-01-31 22:00:00,2023-01-31 23:00:00,10970.00,71,9860.00,1513,22414
2023-01-31 23:00:00,2023-02-01 00:00:00,10833.00,67,9735.00,1556,22191
2023-02-01 00:00:00,2023-02-01 01:00:00,21272.00,128,19910.00,3334,44644
2023-02-01 01:00:00,2023-02-01 02:00:00,10457.00,67,10348.00,1901,22773
2023-02-01 02:00:00,2023-02-01 03:00:00,10845.00,80,11033.00,2240,24198
2023-02-01 03:00:00,2023-02-01 04:00:00,11863.00,95,12345.00,2588,26891
2023-02-01 04:00:00,2023-02-01 05:00:00,12278.00,103,12970.00,2644,27995
2023-02-01 05:00:00,2023-02-01 06:00:00,12186.00,106,12831.00,2675,27798
2023-02-01 06:00:00,2023-02-01 07:00:00,12074.00,108,12544.00,2614,27340
2023-02-01 07:00:00,2023-02-01 08:00:00,11838.00,101,12128.00,2530,26597
2023-02-01 08:00:00,2023-02-01 09:00:00,11234.00,100,11411.00,2349,25094
2023-02-01 09:00:00,2023-02-01 10:00:00,10601.00,100,10728.00,2251,23680
2023-02-01 10:00:00,2023-02-01 11:00:00,10156.00,101,10627.00,2240,23124
2023-02-01 11:00:00,2023-02-01 12:00:00,10114.00,103,10898.00,2103,23218
2023-02-01 12:00:00,2023-02-01 13:00:00,9752.00,107,10807.00,2076,22742
2023-02-01 13:00:00,2023-02-01 14:00:00,9650.00,111,10619.00,2040,22420
2023-02-01 14:00:00,2023-02-01 15:00:00,9816.00,118,10715.00,2078,22727
2023-02-01 15:00:00,2023-02-01 16:00:00,10506.00,133,11306.00,2213,24158
2023-02-01 16:00:00,2023-02-01 17:00:00,11582.00,142,12274.00,2477,26475
2023-02-01 17:00:00,2023-02-01 18:00:00,11837.00,139,12939.00,2502,27417
2023-02-01 18:00:00,2023-02-01 19:00:00,11332.00,115,12294.00,2074,25815
2023-02-01 19:00:00,2023-02-01 20:00:00,11058.00,97,11107.00,1725,23987
2023-02-01 20:00:00,2023-02-01 21:00:00,11269.00,83,10151.00,1557,23060
2023-02-01 21:00:00,2023-02-01 22:00:00,10869.00,72,9913.00,1514,22368
2023-02-01 22:00:00,2023-02-01 23:00:00,10756.00,64,9259.00,1532,21611
2023-02-01 23:00:00,2023-02-02 00:00:00,10385.00,61,9266.00,1481,21193
2023-02-02 00:00:00,2023-02-02 01:00:00,10062.00,60,10034.00,1504,21660
2023-02-02 01:00:00,2023-02-02 02:00:00,10004.00,61,10179.00,1731,21975
2023-02-02 02:00:00,2023-02-02 03:00:00,10594.00,73,11243.00,2217,24127
2023-02-02 03:00:00,2023-02-02 04:00:00,11612.00,87,12489.00,2634,26822
2023-02-02 04:00:00,2023-02-02 05:00:00,12001.00,93,13021.00,2710,27825
2023-02-02 05:00:00,2023-02-02 06:00:00,11967.00,97,12827.00,2659,27550
2023-02-02 06:00:00,2023-02-02 07:00:00,11791.00,99,12565.00,2616,27071
2023-02-02 07:00:00,2023-02-02 08:00:00,11595.00,98,12181.00,2480,26354
2023-02-02 08:00:00,2023-02-02 09:00:00,10986.00,90,11403.00,2290,24769
2023-02-02 09:00:00,2023-02-02 10:00:00,10437.00,91,10746.00,2174,23448
2023-02-02 10:00:00,2023-02-02 11:00:00,10047.00,97,10765.00,2184,23093
2023-02-02 11:00:00,2023-02-02 12:00:00,9833.00,100,10638.00,2085,22656
2023-02-02 12:00:00,2023-02-02 13:00:00,9564.00,104,10726.00,2050,22444
2023-02-02 13:00:00,2023-02-02 14:00:00,9476.00,108,10455.00,2040,22079
2023-02-02 14:00:00,2023-02-02 15:00:00,9635.00,114,10571.00,2094,22414
2023-02-02 15:00:00,2023-02-02 16:00:00,10368.00,124,11311.00,2239,24042
2023-02-02 16:00:00,2023-02-02 17:00:00,11498.00,132,12134.00,2485,26249
2023-02-02 17:00:00,2023-02-02 18:00:00,11824.00,129,12723.00,2500,27176
2023-02-02 18:00:00,2023-02-02 19:00:00,11670.00,113,12266.00,2261,26310
2023-02-02 19:00:00,2023-02-02 20:00:00,11581.00,90,11515.00,2087,25273
2023-02-02 20:00:00,2023-02-02 21:00:00,11285.00,76,11329.00,1629,24319
2023-02-02 21:00:00,2023-02-02 22:00:00,10562.00,65,11097.00,1363,23087
2023-02-02 22:00:00,2023-02-02 23:00:00,10437.00,59,10438.00,1340,22274
2023-02-02 23:00:00,2023-02-03 00:00:00,10355.00,56,10613.00,1424,22448
2023-02-03 00:00:00,2023-02-03 01:00:00,10306.00,56,10684.00,1443,22489
2023-02-03 01:00:00,2023-02-03 02:00:00,10232.00,59,11204.00,1763,23258
2023-02-03 02:00:00,2023-02-03 03:00:00,10606.00,74,11567.00,2262,24509
2023-02-03 03:00:00,2023-02-03 04:00:00,11622.00,84,12536.00,2611,26853
2023-02-03 04:00:00,2023-02-03 05:00:00,11859.00,88,12902.00,2673,27522
2023-02-03 05:00:00,2023-02-03 06:00:00,11819.00,88,12733.00,2631,27271
2023-02-03 06:00:00,2023-02-03 07:00:00,11570.00,90,12350.00,2532,26542
2023-02-03 07:00:00,2023-02-03 08:00:00,11235.00,89,11855.00,2424,25603
2023-02-03 08:00:00,2023-02-03 09:00:00,10686.00,87,11048.00,2243,24064
2023-02-03 09:00:00,2023-02-03 10:00:00,10095.00,86,10561.00,2102,22844
2023-02-03 10:00:00,2023-02-03 11:00:00,9741.00,80,10427.00,2094,22342
2023-02-03 11:00:00,2023-02-03 12:00:00,9427.00,80,10183.00,2045,21735
2023-02-03 12:00:00,2023-02-03 13:00:00,9232.00,83,10070.00,2001,21386
2023-02-03 13:00:00,2023-02-03 14:00:00,9187.00,86,9952.00,1975,21200
2023-02-03 14:00:00,2023-02-03 15:00:00,9321.00,92,10083.00,1986,21482
2023-02-03 15:00:00,2023-02-03 16:00:00,9938.00,106,10693.00,2105,22842
2023-02-03 16:00:00,2023-02-03 17:00:00,10990.00,114,11767.00,2348,25219
2023-02-03 17:00:00,2023-02-03 18:00:00,11384.00,115,12376.00,2418,26293
2023-02-03 18:00:00,2023-02-03 19:00:00,11381.00,97,12332.00,2235,26045
2023-02-03 19:00:00,2023-02-03 20:00:00,11415.00,81,12147.00,1985,25628
2023-02-03 20:00:00,2023-02-03 21:00:00,11183.00,72,12236.00,1958,25449
2023-02-03 21:00:00,2023-02-03 22:00:00,10704.00,65,11899.00,1869,24537
2023-02-03 22:00:00,2023-02-03 23:00:00,10841.00,59,11642.00,1636,24178
2023-02-03 23:00:00,2023-02-04 00:00:00,10808.00,52,11445.00,1602,23907
2023-02-04 00:00:00,2023-02-04 01:00:00,10491.00,53,11568.00,1775,23887
2023-02-04 01:00:00,2023-02-04 02:00:00,10467.00,55,11471.00,1866,23859
2023-02-04 02:00:00,2023-02-04 03:00:00,10506.00,68,11519.00,2168,24261
2023-02-04 03:00:00,2023-02-04 04:00:00,11258.00,77,12136.00,2492,25963
2023-02-04 04:00:00,2023-02-04 05:00:00,11482.00,81,12436.00,2557,26556
2023-02-04 05:00:00,2023-02-04 06:00:00,11274.00,82,12138.00,2508,26002
2023-02-04 06:00:00,2023-02-04 07:00:00,11086.00,82,11874.00,2443,25485
2023-02-04 07:00:00,2023-02-04 08:00:00,10957.00,81,11494.00,2369,24901
2023-02-04 08:00:00,2023-02-04 09:00:00,10608.00,74,11070.00,2281,24033
2023-02-04 09:00:00,2023-02-04 10:00:00,10025.00,73,10790.00,2156,23044
2023-02-04 10:00:00,2023-02-04 11:00:00,9707.00,75,10598.00,2103,22483
2023-02-04 11:00:00,2023-02-04 12:00:00,9325.00,78,10262.00,2063,21728
2023-02-04 12:00:00,2023-02-04 13:00:00,9117.00,81,10090.00,1952,21240
2023-02-04 13:00:00,2023-02-04 14:00:00,9036.00,85,9878.00,1939,20938
2023-02-04 14:00:00,2023-02-04 15:00:00,9070.00,91,9964.00,1940,21065
2023-02-04 15:00:00,2023-02-04 16:00:00,9313.00,104,10200.00,2029,21646
2023-02-04 16:00:00,2023-02-04 17:00:00,9743.00,112,10562.00,2087,22504
2023-02-04 17:00:00,2023-02-04 18:00:00,9646.00,104,10383.00,1997,22130
2023-02-04 18:00:00,2023-02-04 19:00:00,9664.00,91,10413.00,1649,21817
2023-02-04 19:00:00,2023-02-04 20:00:00,9429.00,77,10145.00,1465,21116
2023-02-04 20:00:00,2023-02-04 21:00:00,9258.00,64,9514.00,1445,20281
2023-02-04 21:00:00,2023-02-04 22:00:00,8554.00,56,9393.00,1169,19172
2023-02-04 22:00:00,2023-02-04 23:00:00,8458.00,51,9800.00,1164,19473
2023-02-04 23:00:00,2023-02-05 00:00:00,8169.00,48,10057.00,1003,19277
2023-02-05 00:00:00,2023-02-05 01:00:00,8308.00,49,10587.00,1239,20183
2023-02-05 01:00:00,2023-02-05 02:00:00,8620.00,50,11064.00,1519,21253
2023-02-05 02:00:00,2023-02-05 03:00:00,9070.00,57,11227.00,1899,22253
2023-02-05 03:00:00,2023-02-05 04:00:00,10146.00,73,11542.00,2287,24048
2023-02-05 04:00:00,2023-02-05 05:00:00,10562.00,76,11628.00,2411,24677
2023-02-05 05:00:00,2023-02-05 06:00:00,10572.00,78,11429.00,2379,24458
2023-02-05 06:00:00,2023-02-05 07:00:00,10303.00,78,11153.00,2318,23852
2023-02-05 07:00:00,2023-02-05 08:00:00,10184.00,78,10798.00,2252,23312
2023-02-05 08:00:00,2023-02-05 09:00:00,9809.00,70,10496.00,2137,22512
2023-02-05 09:00:00,2023-02-05 10:00:00,9468.00,69,10070.00,2065,21672
2023-02-05 10:00:00,2023-02-05 11:00:00,9135.00,68,9884.00,2017,21104
2023-02-05 11:00:00,2023-02-05 12:00:00,8875.00,68,9791.00,1983,20717
2023-02-05 12:00:00,2023-02-05 13:00:00,8632.00,70,9594.00,1901,20197
2023-02-05 13:00:00,2023-02-05 14:00:00,8474.00,71,9591.00,1843,19979
2023-02-05 14:00:00,2023-02-05 15:00:00,8390.00,72,9591.00,1885,19938
2023-02-05 15:00:00,2023-02-05 16:00:00,8594.00,74,9718.00,1893,20279
2023-02-05 16:00:00,2023-02-05 17:00:00,8844.00,83,10076.00,1988,20991
2023-02-05 17:00:00,2023-02-05 18:00:00,8851.00,84,10387.00,1847,21169
2023-02-05 18:00:00,2023-02-05 19:00:00,9495.00,76,10151.00,1788,21510
2023-02-05 19:00:00,2023-02-05 20:00:00,9302.00,72,9708.00,1752,20834
2023-02-05 20:00:00,2023-02-05 21:00:00,9090.00,63,9288.00,1732,20173
2023-02-05 21:00:00,2023-02-05 22:00:00,9042.00,54,9333.00,1673,20102
2023-02-05 22:00:00,2023-02-05 23:00:00,8720.00,49,9234.00,1473,19476
2023-02-05 23:00:00,2023-02-06 00:00:00,8394.00,47,9368.00,1289,19098
2023-02-06 00:00:00,2023-02-06 01:00:00,8345.00,48,9579.00,1295,19267
2023-02-06 01:00:00,2023-02-06 02:00:00,8667.00,52,10027.00,1443,20189
2023-02-06 02:00:00,2023-02-06 03:00:00,9008.00,59,10786.00,1906,21759
2023-02-06 03:00:00,2023-02-06 04:00:00,10259.00,75,11608.00,2368,24310
2023-02-06 04:00:00,2023-02-06 05:00:00,10826.00,79,12123.00,2525,25553
2023-02-06 05:00:00,2023-02-06 06:00:00,10862.00,80,12030.00,2473,25445
2023-02-06 06:00:00,2023-02-06 07:00:00,10593.00,74,11882.00,2427,24976
2023-02-06 07:00:00,2023-02-06 08:00:00,10461.00,73,11653.00,2308,24495
2023-02-06 08:00:00,2023-02-06 09:00:00,9908.00,70,11624.00,2181,23783
2023-02-06 09:00:00,2023-02-06 10:00:00,9483.00,67,11158.00,2030,22738
2023-02-06 10:00:00,2023-02-06 11:00:00,9124.00,67,10673.00,2257,22121
2023-02-06 11:00:00,2023-02-06 12:00:00,8848.00,69,10409.00,2177,21503
