timestamp_begin_ct,timestamp_end_ct,Coast,East,Far West,North,North Central,Southern,South Central,West,System Total
2023-05-04 15:00:00,2023-05-04 16:00:00,15295.25,1841.9,5965.5,1361.67,15187.53,4720.27,8968.29,1537.77,54878.17
2023-05-04 16:00:00,2023-05-04 17:00:00,15293.56,1852.61,5989.2,1359.35,15196.78,4759.7,9486.79,1535.88,55473.88
2023-05-04 17:00:00,2023-05-04 18:00:00,15463.62,1873.62,6023.23,1383.53,15209.06,4744.71,9796.31,1586.66,56080.74
2023-05-04 18:00:00,2023-05-04 19:00:00,14940.84,1858.7,5953.04,1385.19,14986.87,4632.57,9832.85,1645.05,55235.12
2023-05-04 19:00:00,2023-05-04 20:00:00,14435.98,1798.06,5781.71,1339.64,14717.76,4434.6,9635.07,1536.07,53678.89
2023-05-04 20:00:00,2023-05-04 21:00:00,14216.76,1763.79,5534.48,1262.16,14621.57,4365.0,9498.29,1443.76,52705.8
2023-05-04 21:00:00,2023-05-04 22:00:00,13989.8,1747.33,5248.14,1246.95,14347.28,4421.02,9327.61,1474.62,51802.74
2023-05-04 22:00:00,2023-05-04 23:00:00,13471.43,1648.76,5223.42,1199.82,13551.75,4245.13,8747.85,1454.34,49542.5
2023-05-04 23:00:00,2023-05-05 00:00:00,12792.88,1532.83,5411.0,1139.78,12431.41,3990.05,8158.09,1362.14,46818.19
2023-05-05 00:00:00,2023-05-05 01:00:00,12288.54,1408.34,5677.13,1060.69,11552.08,3705.71,7608.59,1176.47,44477.54
2023-05-05 01:00:00,2023-05-05 02:00:00,11813.99,1317.44,5673.61,1062.33,10870.35,3542.02,7170.04,1176.12,42625.89
2023-05-05 02:00:00,2023-05-05 03:00:00,11607.12,1298.48,5645.59,1028.89,10424.96,3417.96,6906.63,1170.15,41499.79
2023-05-05 03:00:00,2023-05-05 04:00:00,11506.0,1293.48,5632.8,1004.25,10191.77,3323.93,6739.79,1161.97,40854.0
2023-05-05 04:00:00,2023-05-05 05:00:00,11632.5,1316.22,5578.2,1021.79,10308.77,3408.86,6688.54,1175.34,41130.23
2023-05-05 05:00:00,2023-05-05 06:00:00,12100.93,1377.71,5534.9,1053.88,10844.22,3513.49,6868.22,1251.27,42544.63
2023-05-05 06:00:00,2023-05-05 07:00:00,12664.05,1488.58,5392.56,1130.66,11793.4,3682.74,7349.97,1322.05,44824.01
2023-05-05 07:00:00,2023-05-05 08:00:00,12847.96,1522.98,5413.92,1164.61,12294.24,3707.55,7611.64,1351.01,45913.9
2023-05-05 08:00:00,2023-05-05 09:00:00,13262.35,1624.44,5540.42,1209.31,12842.56,3805.05,7850.41,1427.38,47561.9
2023-05-05 09:00:00,2023-05-05 10:00:00,14006.98,1702.93,5582.87,1201.0,13684.85,3987.84,8192.18,1424.31,49782.97
2023-05-05 10:00:00,2023-05-05 11:00:00,15014.19,1759.03,5707.45,1266.88,14671.85,4168.07,8725.34,1465.27,52778.08
2023-05-05 11:00:00,2023-05-05 12:00:00,15966.69,1788.23,5789.07,1307.71,15717.66,4380.96,9272.65,1568.05,55791.02
2023-05-05 12:00:00,2023-05-05 13:00:00,16682.61,1890.75,5686.93,1360.5,16841.99,4512.6,9832.43,1696.6,58504.41
2023-05-05 13:00:00,2023-05-05 14:00:00,17415.35,2137.57,5682.62,1485.4,18094.41,4796.8,10547.97,1870.17,62030.31
2023-05-05 14:00:00,2023-05-05 15:00:00,17983.52,2221.32,5820.53,1584.14,19241.8,5060.64,11134.48,1971.73,65018.15
2023-05-05 15:00:00,2023-05-05 16:00:00,18436.16,2250.81,5857.88,1651.25,20150.78,5130.42,11599.27,2032.1,67108.66
2023-05-05 16:00:00,2023-05-05 17:00:00,18624.87,2309.06,5535.04,1667.09,20688.25,5179.01,11895.66,2034.31,67933.29
2023-05-05 17:00:00,2023-05-05 18:00:00,18440.42,2364.71,5696.68,1738.15,20676.57,5311.98,12036.33,2086.97,68351.8
2023-05-05 18:00:00,2023-05-05 19:00:00,17878.1,2335.26,5806.28,1727.6,20176.92,5171.63,11808.74,2040.97,66945.5
2023-05-05 19:00:00,2023-05-05 20:00:00,17007.67,2232.2,5763.47,1646.26,19074.97,4977.66,11233.2,1976.51,63911.94
2023-05-05 20:00:00,2023-05-05 21:00:00,16418.1,2150.09,5506.73,1570.25,18218.48,4853.47,10796.13,1849.47,61362.72
2023-05-05 21:00:00,2023-05-05 22:00:00,15685.82,2076.02,5451.39,1534.96,17284.85,4702.69,10394.66,1732.45,58862.84
2023-05-05 22:00:00,2023-05-05 23:00:00,14840.81,1958.27,5503.3,1426.59,15853.27,4421.91,9515.95,1677.53,55197.63
2023-05-05 23:00:00,2023-05-06 00:00:00,13962.11,1802.06,5602.88,1353.1,14370.51,4178.28,8600.48,1606.52,51475.94
2023-05-06 00:00:00,2023-05-06 01:00:00,13167.68,1645.89,5626.26,1220.33,13076.78,3936.23,7877.76,1473.19,48024.14
2023-05-06 01:00:00,2023-05-06 02:00:00,12566.34,1508.8,5568.07,1154.02,12067.2,3728.1,7387.07,1363.19,45342.79
2023-05-06 02:00:00,2023-05-06 03:00:00,11970.51,1424.37,5630.92,1112.88,11295.54,3584.76,6959.86,1282.97,43261.8
2023-05-06 03:00:00,2023-05-06 04:00:00,11347.15,1350.27,5698.51,1077.72,10881.82,3537.57,6661.19,1107.54,41661.77
2023-05-06 04:00:00,2023-05-06 05:00:00,10988.84,1311.5,5654.18,1068.78,10486.8,3449.12,6443.08,1078.18,40480.48
2023-05-06 05:00:00,2023-05-06 06:00:00,10945.29,1279.11,5668.5,1071.4,10423.05,3469.89,6404.03,1126.64,40387.9
2023-05-06 06:00:00,2023-05-06 07:00:00,11022.64,1308.31,5557.66,1074.08,10505.05,3491.49,6534.2,1216.67,40710.1
2023-05-06 07:00:00,2023-05-06 08:00:00,11232.02,1290.55,5496.6,1088.78,10750.44,3453.69,6773.94,1275.08,41361.1
2023-05-06 08:00:00,2023-05-06 09:00:00,11972.84,1439.79,5512.26,1123.29,11747.92,3593.0,7107.86,1359.28,43856.24
2023-05-06 09:00:00,2023-05-06 10:00:00,12854.84,1530.56,5651.63,1181.68,12885.69,3879.19,7522.64,1322.96,46829.19
2023-05-06 10:00:00,2023-05-06 11:00:00,13895.25,1704.98,5788.22,1245.41,14000.35,4241.1,7947.92,1373.09,50196.31
2023-05-06 11:00:00,2023-05-06 12:00:00,14899.17,1789.92,5887.04,1322.93,14924.17,4423.69,8392.46,1438.91,53078.3
2023-05-06 12:00:00,2023-05-06 13:00:00,15857.52,1910.89,5928.66,1405.6,15531.93,4683.77,8844.05,1525.59,55688.02
2023-05-06 13:00:00,2023-05-06 14:00:00,16705.73,2042.74,5975.43,1501.7,16160.61,4872.23,9382.03,1650.18,58290.64
2023-05-06 14:00:00,2023-05-06 15:00:00,17137.61,2166.64,5990.7,1587.72,16824.35,5012.68,9831.67,1760.92,60312.29
2023-05-06 15:00:00,2023-05-06 16:00:00,17235.6,2242.83,6021.9,1622.57,17478.35,5116.04,10017.64,1775.01,61509.94
2023-05-06 16:00:00,2023-05-06 17:00:00,17218.87,2278.97,5986.69,1664.46,17950.06,5156.14,10149.21,1749.89,62154.29
2023-05-06 17:00:00,2023-05-06 18:00:00,17036.44,2293.55,5945.4,1676.49,18138.85,5042.09,10117.62,1764.07,62014.51
2023-05-06 18:00:00,2023-05-06 19:00:00,16440.13,2249.78,5943.54,1650.04,17752.66,4841.23,9982.52,1758.89,60618.77
2023-05-06 19:00:00,2023-05-06 20:00:00,15701.11,2174.55,5941.48,1570.49,16964.86,4679.8,9807.34,1650.94,58490.56
2023-05-06 20:00:00,2023-05-06 21:00:00,15327.63,2095.12,5742.33,1440.16,16486.48,4615.21,9645.7,1527.27,56879.9
2023-05-06 21:00:00,2023-05-06 22:00:00,14890.0,2010.8,5726.04,1405.34,15682.94,4460.54,9348.74,1511.49,55035.89
2023-05-06 22:00:00,2023-05-06 23:00:00,14340.42,1858.35,5690.38,1310.38,14450.08,4264.63,8909.84,1514.96,52339.03
2023-05-06 23:00:00,2023-05-07 00:00:00,13731.88,1772.89,5667.3,1214.75,12808.06,4115.45,8404.74,1438.74,49153.8
2023-05-07 00:00:00,2023-05-07 01:00:00,13159.37,1636.6,5632.69,1131.29,11525.63,3930.17,7823.65,1347.86,46187.26
2023-05-07 01:00:00,2023-05-07 02:00:00,12670.83,1542.78,5629.26,1078.37,10732.32,3754.95,7377.48,1227.08,44013.07
2023-05-07 02:00:00,2023-05-07 03:00:00,12279.32,1452.79,5666.36,1032.52,10235.16,3534.87,7031.16,1250.23,42482.4
2023-05-07 03:00:00,2023-05-07 04:00:00,12030.22,1381.81,5644.17,1008.9,9864.28,3463.49,6834.03,1255.27,41482.17
2023-05-07 04:00:00,2023-05-07 05:00:00,11867.5,1361.51,5591.37,1002.15,9704.09,3501.86,6678.9,1273.53,40980.93
2023-05-07 05:00:00,2023-05-07 06:00:00,11778.12,1340.82,5529.39,996.84,9632.14,3494.34,6638.32,1292.8,40702.77
2023-05-07 06:00:00,2023-05-07 07:00:00,11770.64,1373.58,5480.59,1019.01,9749.51,3477.89,6674.09,1337.76,40883.07
2023-05-07 07:00:00,2023-05-07 08:00:00,11775.92,1426.14,5486.18,1021.56,10092.8,3385.77,6744.96,1352.92,41286.26
2023-05-07 08:00:00,2023-05-07 09:00:00,12254.16,1519.43,5433.72,1071.12,10981.9,3508.89,7077.29,1358.14,43204.66
2023-05-07 09:00:00,2023-05-07 10:00:00,12755.26,1642.46,5463.86,1121.29,11968.95,3744.01,7399.95,1340.75,45436.53
2023-05-07 10:00:00,2023-05-07 11:00:00,13002.78,1736.77,5483.06,1185.71,12839.65,3998.56,7649.21,1434.2,47329.95
2023-05-07 11:00:00,2023-05-07 12:00:00,13059.05,1732.13,5552.82,1249.66,13586.46,4242.05,7760.49,1514.03,48696.69
2023-05-07 12:00:00,2023-05-07 13:00:00,12876.4,1754.51,5722.79,1327.04,14071.36,4559.37,7763.0,1555.24,49629.71
2023-05-07 13:00:00,2023-05-07 14:00:00,12695.11,1772.25,5816.29,1407.3,14496.05,4778.44,7878.0,1669.58,50513.03
2023-05-07 14:00:00,2023-05-07 15:00:00,12661.35,1849.62,5791.92,1484.44,14896.01,4930.68,8102.57,1800.77,51517.35
2023-05-07 15:00:00,2023-05-07 16:00:00,12728.76,1963.82,5856.71,1557.01,15504.17,4999.43,8330.34,1844.3,52784.55
2023-05-07 16:00:00,2023-05-07 17:00:00,12848.04,2041.24,5866.27,1612.78,16233.31,4979.99,8496.09,1787.36,53865.09
2023-05-07 17:00:00,2023-05-07 18:00:00,13077.19,2059.56,5925.43,1624.68,16781.39,4880.25,8650.53,1640.05,54639.08
2023-05-07 18:00:00,2023-05-07 19:00:00,13244.9,2035.88,5868.47,1623.14,16523.34,4742.67,8762.33,1590.6,54391.32
2023-05-07 19:00:00,2023-05-07 20:00:00,13352.06,1959.13,5905.64,1560.91,15952.61,4579.49,8678.91,1587.65,53576.4
2023-05-07 20:00:00,2023-05-07 21:00:00,13593.18,1945.01,6012.39,1483.1,15655.55,4549.7,8657.15,1453.19,53349.25
2023-05-07 21:00:00,2023-05-07 22:00:00,13507.57,1870.75,5923.31,1457.23,15186.77,4473.42,8481.8,1493.55,52394.4
2023-05-07 22:00:00,2023-05-07 23:00:00,13090.22,1724.67,5724.1,1332.88,14206.43,4272.14,8015.35,1445.0,49810.79
2023-05-07 23:00:00,2023-05-08 00:00:00,12498.69,1575.94,5585.09,1249.72,12932.71,3994.29,7412.31,1391.95,46640.71
2023-05-08 00:00:00,2023-05-08 01:00:00,11932.49,1490.92,5502.81,1174.51,11805.9,3779.66,6894.76,1320.05,43901.09
2023-05-08 01:00:00,2023-05-08 02:00:00,11577.27,1366.83,5386.56,1136.31,11067.57,3593.53,6580.33,1312.48,42020.88
2023-05-08 02:00:00,2023-05-08 03:00:00,11377.56,1308.1,5285.52,1124.62,10688.34,3408.77,6345.88,1368.63,40907.44
2023-05-08 03:00:00,2023-05-08 04:00:00,11346.12,1293.54,5308.27,1118.56,10526.75,3396.13,6333.36,1355.57,40678.29
2023-05-08 04:00:00,2023-05-08 05:00:00,11526.84,1351.13,5370.08,1092.84,10574.97,3450.94,6403.33,1351.04,41121.17
2023-05-08 05:00:00,2023-05-08 06:00:00,11990.91,1427.87,5514.24,1096.61,11101.74,3452.45,6705.66,1334.52,42624.0
2023-05-08 06:00:00,2023-05-08 07:00:00,12554.9,1591.85,5601.11,1163.19,12061.26,3624.65,7223.41,1315.2,45135.56
2023-05-08 07:00:00,2023-05-08 08:00:00,12804.73,1643.35,5592.23,1179.9,12611.11,3659.61,7486.95,1255.59,46233.47
2023-05-08 08:00:00,2023-05-08 09:00:00,13141.56,1721.86,5451.92,1237.11,12984.41,3784.9,7684.87,1358.34,47364.97
2023-05-08 09:00:00,2023-05-08 10:00:00,13699.93,1818.91,5465.59,1279.89,13604.83,3969.69,7952.61,1473.87,49265.32
2023-05-08 10:00:00,2023-05-08 11:00:00,14326.26,1920.01,5594.51,1301.53,14257.38,4211.07,8389.8,1433.13,51433.69
2023-05-08 11:00:00,2023-05-08 12:00:00,14846.55,1991.88,5691.71,1372.58,14664.47,4425.28,8967.48,1502.12,53462.09
2023-05-08 12:00:00,2023-05-08 13:00:00,15130.59,2035.73,5741.78,1415.47,15035.33,4710.44,9681.06,1571.54,55321.95
2023-05-08 13:00:00,2023-05-08 14:00:00,15748.26,2131.28,5770.89,1498.98,15770.65,4851.51,10301.68,1672.77,57746.02
2023-05-08 14:00:00,2023-05-08 15:00:00,16235.99,2186.49,5626.42,1578.58,16784.78,5005.15,10802.13,1783.63,60003.18
2023-05-08 15:00:00,2023-05-08 16:00:00,16270.61,2175.78,5608.75,1647.04,17804.88,5022.02,11170.15,1870.13,61569.37
2023-05-08 16:00:00,2023-05-08 17:00:00,16098.42,2175.79,5763.55,1706.06,18657.57,4980.81,11366.71,1912.9,62661.81
2023-05-08 17:00:00,2023-05-08 18:00:00,15804.06,2147.5,5885.39,1731.78,19202.42,4960.24,11405.28,1897.25,63033.91
2023-05-08 18:00:00,2023-05-08 19:00:00,15054.52,2082.7,6006.47,1726.81,19115.52,4876.74,10966.97,1848.81,61678.55
2023-05-08 19:00:00,2023-05-08 20:00:00,14074.81,1993.14,6146.24,1679.88,18435.32,4648.17,10477.49,1708.06,59163.1
2023-05-08 20:00:00,2023-05-08 21:00:00,13752.32,1955.22,6201.23,1629.57,17676.0,4617.72,10128.91,1587.1,57548.07
2023-05-08 21:00:00,2023-05-08 22:00:00,13517.17,1868.91,6198.73,1561.84,17121.37,4507.58,9691.09,1495.5,55962.17
2023-05-08 22:00:00,2023-05-08 23:00:00,12926.57,1728.57,6186.83,1465.4,15874.14,4261.46,8989.71,1317.07,52749.74
2023-05-08 23:00:00,2023-05-09 00:00:00,12232.81,1582.85,5884.87,1380.69,14306.05,3968.85,8251.55,1354.99,48962.66
2023-05-09 00:00:00,2023-05-09 01:00:00,11559.23,1449.88,5610.87,1290.8,12913.65,3720.27,7655.97,1314.05,45514.71
2023-05-09 01:00:00,2023-05-09 02:00:00,11180.87,1355.45,5579.76,1216.6,12038.34,3465.52,7249.79,1187.47,43273.8
2023-05-09 02:00:00,2023-05-09 03:00:00,10976.26,1309.73,5575.21,1175.91,11371.01,3344.95,6888.3,1111.93,41753.3
2023-05-09 03:00:00,2023-05-09 04:00:00,10974.03,1291.45,5546.42,1150.55,10944.49,3209.88,6531.61,1053.41,40701.83
2023-05-09 04:00:00,2023-05-09 05:00:00,11139.51,1295.19,5486.83,1143.02,10907.6,3153.37,6413.6,1048.86,40587.98
2023-05-09 05:00:00,2023-05-09 06:00:00,11636.2,1332.97,5441.7,1166.38,11281.47,3188.95,6536.08,1081.67,41665.43
2023-05-09 06:00:00,2023-05-09 07:00:00,12239.35,1472.56,5451.69,1227.81,12138.55,3335.11,6949.31,1197.54,44011.92
2023-05-09 07:00:00,2023-05-09 08:00:00,12513.88,1500.89,5280.14,1242.68,12545.02,3327.71,7202.12,1283.96,44896.41
2023-05-09 08:00:00,2023-05-09 09:00:00,12805.92,1583.92,5250.77,1275.83,12883.58,3438.95,7314.59,1371.91,45925.48
2023-05-09 09:00:00,2023-05-09 10:00:00,13167.24,1690.5,5422.48,1336.2,13618.58,3599.58,7493.45,1442.31,47770.35
2023-05-09 10:00:00,2023-05-09 11:00:00,13168.64,1762.36,5457.85,1383.79,14280.19,3813.62,7602.3,1527.75,48996.51
2023-05-09 11:00:00,2023-05-09 12:00:00,12774.71,1830.94,5590.28,1430.59,14994.79,3985.28,7677.9,1558.06,49842.55
2023-05-09 12:00:00,2023-05-09 13:00:00,12599.44,1867.03,5846.85,1505.43,15724.94,4214.64,7757.59,1531.02,51046.95
2023-05-09 13:00:00,2023-05-09 14:00:00,12590.96,1914.83,6051.51,1605.8,16482.66,4373.14,7883.96,1523.01,52425.86
2023-05-09 14:00:00,2023-05-09 15:00:00,12755.63,1948.92,6004.1,1688.26,17000.69,4462.6,7869.52,1577.88,53307.6
2023-05-09 15:00:00,2023-05-09 16:00:00,13053.43,1959.67,6021.01,1730.87,17264.79,4570.81,7926.42,1614.19,54141.21
2023-05-09 16:00:00,2023-05-09 17:00:00,13458.88,1981.49,6037.56,1768.42,17199.06,4672.94,7932.68,1633.45,54684.47
2023-05-09 17:00:00,2023-05-09 18:00:00,13502.42,1993.76,6045.66,1747.41,17187.0,4673.73,7932.17,1631.32,54713.47
2023-05-09 18:00:00,2023-05-09 19:00:00,13243.23,1959.66,6008.5,1716.18,16920.49,4543.06,7903.45,1625.64,53920.2
2023-05-09 19:00:00,2023-05-09 20:00:00,13228.43,1891.46,5925.07,1678.88,16461.94,4469.02,7811.85,1527.89,52994.54
2023-05-09 20:00:00,2023-05-09 21:00:00,13353.92,1889.81,5783.79,1642.16,16250.94,4430.77,7889.11,1468.67,52709.17
2023-05-09 21:00:00,2023-05-09 22:00:00,13066.77,1829.95,5778.43,1594.14,15720.64,4253.89,7777.69,1439.55,51461.05
2023-05-09 22:00:00,2023-05-09 23:00:00,12461.59,1703.55,5766.49,1491.84,14594.15,3979.9,7414.77,1369.45,48781.74
2023-05-09 23:00:00,2023-05-10 00:00:00,11847.26,1570.18,5706.85,1368.31,13444.29,3708.71,6883.46,1294.96,45824.02
2023-05-10 00:00:00,2023-05-10 01:00:00,11249.3,1433.9,5662.52,1272.56,12238.39,3667.97,6441.77,1182.87,43149.27
2023-05-10 01:00:00,2023-05-10 02:00:00,10818.03,1337.15,5607.01,1231.78,11324.95,3518.66,6136.16,1106.85,41080.59
2023-05-10 02:00:00,2023-05-10 03:00:00,10552.54,1309.96,5546.59,1245.97,10752.89,3537.46,5933.93,1056.89,39936.24
2023-05-10 03:00:00,2023-05-10 04:00:00,10431.94,1301.53,5572.53,1274.48,10484.75,3379.66,5852.18,1002.14,39299.21
2023-05-10 04:00:00,2023-05-10 05:00:00,10588.06,1308.53,5560.82,1314.55,10550.1,3330.29,5926.96,1009.69,39589.0
2023-05-10 05:00:00,2023-05-10 06:00:00,11039.93,1360.25,5564.58,1317.39,10911.9,3452.57,6166.15,999.44,40812.21
2023-05-10 06:00:00,2023-05-10 07:00:00,11586.79,1453.39,5579.81,1276.59,11799.41,3611.59,6666.7,1063.12,43037.4
2023-05-10 07:00:00,2023-05-10 08:00:00,11905.58,1520.12,5575.46,1230.12,12234.28,3680.22,6946.65,1112.97,44205.4
2023-05-10 08:00:00,2023-05-10 09:00:00,11979.64,1573.43,5534.11,1288.69,12486.78,3733.62,7059.03,1177.82,44833.12
2023-05-10 09:00:00,2023-05-10 10:00:00,12098.2,1610.71,5625.48,1328.04,12814.59,3879.02,7299.64,1251.34,45907.01
2023-05-10 10:00:00,2023-05-10 11:00:00,12183.55,1648.65,5655.66,1353.83,13198.07,4096.09,7452.14,1354.31,46942.29
2023-05-10 11:00:00,2023-05-10 12:00:00,12486.09,1670.24,5709.06,1411.8,13473.31,4392.29,7648.93,1417.72,48209.42
2023-05-10 12:00:00,2023-05-10 13:00:00,12846.52,1724.9,5748.4,1468.55,13560.85,4662.11,7853.53,1517.07,49381.93
2023-05-10 13:00:00,2023-05-10 14:00:00,13094.54,1726.25,5793.5,1510.04,13607.02,4896.52,8163.71,1651.38,50442.97
2023-05-10 14:00:00,2023-05-10 15:00:00,13038.31,1758.13,5831.86,1558.43,13581.69,5042.03,8548.59,1773.38,51132.41
2023-05-10 15:00:00,2023-05-10 16:00:00,13070.59,1732.01,5909.73,1594.65,13599.48,5135.23,8790.35,1823.13,51655.17
2023-05-10 16:00:00,2023-05-10 17:00:00,13165.97,1684.23,5973.59,1605.46,13786.24,5234.58,9079.0,1889.38,52418.44
2023-05-10 17:00:00,2023-05-10 18:00:00,13158.11,1744.93,6038.82,1630.65,13975.98,5203.17,9420.56,1896.06,53068.29
2023-05-10 18:00:00,2023-05-10 19:00:00,13067.14,1757.57,6074.12,1629.36,13997.94,5101.84,9496.71,1853.11,52977.78
2023-05-10 19:00:00,2023-05-10 20:00:00,12962.71,1735.25,6011.86,1595.48,13837.96,4919.22,9340.51,1724.68,52127.67
2023-05-10 20:00:00,2023-05-10 21:00:00,13098.89,1716.45,6053.49,1565.19,13817.05,4877.09,9229.96,1579.83,51937.95
2023-05-10 21:00:00,2023-05-10 22:00:00,12961.57,1713.04,5933.28,1523.12,13565.11,4717.16,9043.42,1529.52,50986.22
2023-05-10 22:00:00,2023-05-10 23:00:00,12500.82,1569.83,5872.99,1416.4,12687.08,4452.96,8568.63,1442.31,48511.0
2023-05-10 23:00:00,2023-05-11 00:00:00,11876.72,1434.26,5816.31,1295.52,11593.28,4162.98,7898.98,1309.67,45387.71
2023-05-11 00:00:00,2023-05-11 01:00:00,11380.02,1363.39,5743.41,1207.15,10794.4,3859.33,7323.46,1230.06,42901.22
2023-05-11 01:00:00,2023-05-11 02:00:00,11166.04,1287.58,5670.18,1169.84,10179.23,3749.28,6965.15,1166.98,41354.28
2023-05-11 02:00:00,2023-05-11 03:00:00,11019.25,1291.81,5791.63,1086.08,9781.2,3663.12,6714.86,1048.2,40396.15
2023-05-11 03:00:00,2023-05-11 04:00:00,11031.48,1288.68,5843.88,1021.8,9514.79,3592.08,6567.0,924.35,39784.05
2023-05-11 04:00:00,2023-05-11 05:00:00,11208.66,1303.97,5865.32,1040.47,9557.47,3498.84,6570.94,941.77,39987.45
2023-05-11 05:00:00,2023-05-11 06:00:00,11684.29,1380.37,5811.6,1075.13,10110.46,3637.98,6823.63,935.14,41458.59
2023-05-11 06:00:00,2023-05-11 07:00:00,12301.74,1513.54,5687.93,1164.57,11187.66,3823.4,7353.43,1120.29,44152.55
2023-05-11 07:00:00,2023-05-11 08:00:00,12643.47,1546.55,5466.8,1209.3,11779.71,3863.37,7657.24,1314.53,45480.97
2023-05-11 08:00:00,2023-05-11 09:00:00,13023.39,1635.04,5358.62,1226.38,12286.8,4031.88,7834.66,1391.0,46787.77
2023-05-11 09:00:00,2023-05-11 10:00:00,13602.39,1698.77,5481.21,1244.89,12636.33,4163.17,8073.86,1453.47,48354.09
2023-05-11 10:00:00,2023-05-11 11:00:00,14351.88,1768.61,5584.85,1300.37,13076.67,4344.1,8282.06,1588.58,50297.11
2023-05-11 11:00:00,2023-05-11 12:00:00,15125.11,1844.31,5616.53,1325.0,13867.26,4520.38,8661.09,1699.61,52659.29
2023-05-11 12:00:00,2023-05-11 13:00:00,15707.98,1953.5,5651.46,1365.09,14891.56,4706.81,9271.29,1822.67,55370.37
2023-05-11 13:00:00,2023-05-11 14:00:00,16192.96,2034.93,5745.01,1403.97,15861.28,4830.78,9899.51,1816.75,57785.19
2023-05-11 14:00:00,2023-05-11 15:00:00,16828.96,2113.77,5823.58,1481.08,16610.13,5172.43,10410.73,1894.57,60335.25
2023-05-11 15:00:00,2023-05-11 16:00:00,17420.69,2148.92,5928.14,1573.0,17339.75,5275.28,10743.37,1958.73,62387.89
2023-05-11 16:00:00,2023-05-11 17:00:00,17700.98,2190.2,6002.51,1647.73,18030.82,5343.59,11060.32,2004.33,63980.49
2023-05-11 17:00:00,2023-05-11 18:00:00,17600.96,2192.33,5982.06,1676.17,18464.97,5324.61,11187.49,2028.99,64457.59
2023-05-11 18:00:00,2023-05-11 19:00:00,16991.39,2185.9,5932.92,1696.58,18263.88,5298.64,11066.76,2016.7,63452.78
2023-05-11 19:00:00,2023-05-11 20:00:00,16303.51,2129.75,5638.99,1604.26,17533.11,5090.9,10669.49,1843.17,60813.19
2023-05-11 20:00:00,2023-05-11 21:00:00,15807.18,1995.43,5205.32,1441.94,16982.46,4927.98,10122.53,1629.84,58112.68
2023-05-11 21:00:00,2023-05-11 22:00:00,15421.66,1988.28,5194.36,1405.87,16539.54,5017.04,9722.06,1581.85,56870.66
2023-05-11 22:00:00,2023-05-11 23:00:00,14794.74,1872.36,5199.84,1426.93,15479.84,4743.87,9238.93,1485.01,54241.52
2023-05-11 23:00:00,2023-05-12 00:00:00,13946.55,1721.48,5428.26,1327.02,14338.11,4349.88,8576.18,1365.42,51052.91
2023-05-12 00:00:00,2023-05-12 01:00:00,13255.42,1595.69,5780.57,1223.75,13282.39,4085.99,7934.47,1176.54,48334.83
2023-05-12 01:00:00,2023-05-12 02:00:00,12745.18,1510.89,5946.57,1167.96,12348.92,4019.79,7474.73,1128.62,46342.66
2023-05-12 02:00:00,2023-05-12 03:00:00,12464.74,1447.01,5710.17,1147.43,11978.15,3841.68,7244.03,1156.18,44989.4
2023-05-12 03:00:00,2023-05-12 04:00:00,12320.41,1440.5,5556.07,1111.77,11808.61,3632.69,7099.79,1130.65,44100.5
2023-05-12 04:00:00,2023-05-12 05:00:00,12372.47,1466.44,5558.46,1096.65,11736.06,3605.86,7143.6,1125.33,44104.87
2023-05-12 05:00:00,2023-05-12 06:00:00,12732.09,1528.7,5689.37,1139.8,12140.95,3685.24,7365.76,1176.82,45458.71
2023-05-12 06:00:00,2023-05-12 07:00:00,13217.38,1631.73,5681.1,1195.01,13001.13,3891.86,7828.69,1223.84,47670.73
2023-05-12 07:00:00,2023-05-12 08:00:00,13353.79,1677.86,5689.78,1219.63,13481.3,3970.03,8118.23,1254.05,48764.68
2023-05-12 08:00:00,2023-05-12 09:00:00,13781.25,1738.15,5723.0,1250.0,13896.26,4072.97,8286.01,1333.88,50081.5
2023-05-12 09:00:00,2023-05-12 10:00:00,14512.39,1818.59,5830.95,1305.99,14435.79,4286.56,8571.54,1368.04,52129.85
2023-05-12 10:00:00,2023-05-12 11:00:00,15241.89,1913.06,5856.95,1352.93,15025.92,4529.24,8909.19,1459.34,54288.53
2023-05-12 11:00:00,2023-05-12 12:00:00,15976.51,2013.73,5958.92,1409.25,15507.43,4756.05,9166.29,1549.63,56337.81
2023-05-12 12:00:00,2023-05-12 13:00:00,16691.73,2067.8,5978.73,1482.18,16145.34,4899.97,9514.9,1573.63,58354.28
2023-05-12 13:00:00,2023-05-12 14:00:00,17344.0,2213.26,6105.18,1565.44,17065.38,5103.85,9790.81,1593.4,60781.33
2023-05-12 14:00:00,2023-05-12 15:00:00,17815.23,2199.24,6233.52,1648.56,17999.43,5187.29,9959.63,1638.86,62681.76
2023-05-12 15:00:00,2023-05-12 16:00:00,18077.81,2239.51,6127.14,1710.48,18625.0,5210.54,10152.96,1658.12,63801.56
2023-05-12 16:00:00,2023-05-12 17:00:00,18127.79,2306.99,6235.93,1720.19,19039.41,5296.0,10399.83,1549.13,64675.28
2023-05-12 17:00:00,2023-05-12 18:00:00,17821.59,2333.8,5952.21,1714.11,18899.17,5228.14,10568.83,1514.69,64032.54
2023-05-12 18:00:00,2023-05-12 19:00:00,17032.49,2293.84,5560.63,1668.62,18286.78,5036.33,10381.25,1570.81,61830.75
