timestamp_begin_et,timestamp_end_et,MIDATL,OTHER,RFC,RTO,SOUTH,WEST,System Total
2023-03-27 10:00:00,2023-03-27 11:00:00,687.646,110.76,965.866,1555.779,589.913,278.22,4188.184
2023-03-27 11:00:00,2023-03-27 12:00:00,694.147,202.084,1133.711,1830.382,696.671,439.564,4996.559
2023-03-27 12:00:00,2023-03-27 13:00:00,616.386,200.185,1094.93,1950.353,855.423,478.544,5195.821
2023-03-27 13:00:00,2023-03-27 14:00:00,426.935,148.141,938.259,2090.207,1151.948,511.324,5266.814
2023-03-27 14:00:00,2023-03-27 15:00:00,246.057,164.965,764.343,2308.253,1543.91,518.286,5545.814
2023-03-27 15:00:00,2023-03-27 16:00:00,164.396,181.978,606.696,2499.389,1892.693,442.3,5787.452
2023-03-27 16:00:00,2023-03-27 17:00:00,111.18,156.169,422.945,2623.965,2201.02,311.765,5827.044
2023-03-27 17:00:00,2023-03-27 18:00:00,67.665,163.146,411.21,2231.561,1820.351,343.545,5037.478
2023-03-27 18:00:00,2023-03-27 19:00:00,19.4,132.662,187.421,728.608,541.187,168.021,1777.299
2023-03-27 19:00:00,2023-03-27 20:00:00,-1.478,14.586,13.787,37.114,23.327,15.265,102.601
2023-03-27 20:00:00,2023-03-27 21:00:00,-1.781,0.0,-2.067,-6.927,-4.86,-0.286,-15.921
2023-03-27 21:00:00,2023-03-27 22:00:00,-2.774,0.0,-3.053,-8.131,-5.078,-0.279,-19.315
2023-03-27 22:00:00,2023-03-27 23:00:00,-1.738,0.0,-3.021,-7.787,-4.766,-1.283,-18.595
2023-03-27 23:00:00,2023-03-28 00:00:00,-1.797,0.0,-2.061,-7.108,-5.047,-0.264,-16.277
2023-03-28 00:00:00,2023-03-28 01:00:00,-1.915,0.0,-2.202,-6.95,-4.748,-0.287,-16.102
2023-03-28 01:00:00,2023-03-28 02:00:00,-2.787,0.0,-3.073,-7.961,-4.888,-0.286,-18.995
2023-03-28 02:00:00,2023-03-28 03:00:00,-1.755,0.0,-3.038,-7.636,-4.598,-1.283,-18.31
2023-03-28 03:00:00,2023-03-28 04:00:00,-1.807,0.0,-2.096,-7.004,-4.908,-0.289,-16.104
2023-03-28 04:00:00,2023-03-28 05:00:00,-1.78,0.0,-2.066,-6.812,-4.746,-0.286,-15.69
2023-03-28 05:00:00,2023-03-28 06:00:00,-1.778,0.0,-3.065,-7.935,-4.87,-1.287,-18.935
2023-03-28 06:00:00,2023-03-28 07:00:00,-0.34,0.0,-0.576,-5.048,-4.472,-0.236,-10.672
2023-03-28 07:00:00,2023-03-28 08:00:00,31.874,3.218,47.248,203.724,156.476,15.374,457.914
2023-03-28 08:00:00,2023-03-28 09:00:00,132.635,74.301,361.446,1245.29,883.844,228.811,2926.327
2023-03-28 09:00:00,2023-03-28 10:00:00,274.87,187.442,749.279,2235.194,1485.915,474.409,5407.109
2023-03-28 10:00:00,2023-03-28 11:00:00,433.225,218.335,1080.291,2618.955,1538.664,647.066,6536.536
2023-03-28 11:00:00,2023-03-28 12:00:00,453.304,232.394,1126.319,3059.445,1933.126,673.015,7477.603
2023-03-28 12:00:00,2023-03-28 13:00:00,517.536,223.848,1156.051,3297.896,2141.845,638.515,7975.691
2023-03-28 13:00:00,2023-03-28 14:00:00,494.001,143.184,1182.272,3215.558,2033.286,688.271,7756.572
2023-03-28 14:00:00,2023-03-28 15:00:00,481.042,145.62,1053.136,2732.056,1678.92,572.094,6662.868
2023-03-28 15:00:00,2023-03-28 16:00:00,462.225,98.964,817.183,2093.388,1276.205,354.958,5102.923
2023-03-28 16:00:00,2023-03-28 17:00:00,392.008,66.236,774.456,1759.569,985.113,382.448,4359.830
2023-03-28 17:00:00,2023-03-28 18:00:00,236.197,27.154,588.186,1104.888,516.702,351.989,2825.116
2023-03-28 18:00:00,2023-03-28 19:00:00,82.91,20.384,352.61,505.042,152.432,269.7,1383.078
2023-03-28 19:00:00,2023-03-28 20:00:00,0.42,4.42,62.92,65.093,2.173,62.5,197.526
2023-03-28 20:00:00,2023-03-28 21:00:00,-1.751,0.0,-2.022,-6.66,-4.638,-0.271,-15.342
2023-03-28 21:00:00,2023-03-28 22:00:00,-2.745,0.0,-3.001,-7.677,-4.676,-0.256,-18.355
2023-03-28 22:00:00,2023-03-28 23:00:00,-1.78,0.0,-3.055,-7.659,-4.604,-1.275,-18.373
2023-03-28 23:00:00,2023-03-29 00:00:00,-1.779,0.0,-2.054,-6.956,-4.902,-0.275,-15.966
2023-03-29 00:00:00,2023-03-29 01:00:00,-1.795,0.0,-2.07,-6.878,-4.808,-0.275,-15.826
2023-03-29 01:00:00,2023-03-29 02:00:00,-1.925,0.0,-2.189,-6.762,-4.573,-0.264,-15.713
2023-03-29 02:00:00,2023-03-29 03:00:00,-2.819,0.0,-4.105,-9.123,-5.018,-1.286,-22.351
2023-03-29 03:00:00,2023-03-29 04:00:00,-1.839,0.0,-2.122,-6.757,-4.635,-0.283,-15.636
2023-03-29 04:00:00,2023-03-29 05:00:00,-1.8,0.0,-2.079,-7.083,-5.004,-0.279,-16.245
2023-03-29 05:00:00,2023-03-29 06:00:00,-0.091,0.0,-1.355,-6.136,-4.781,-1.263,-13.626
2023-03-29 06:00:00,2023-03-29 07:00:00,0.588,0.0,0.381,-3.483,-3.864,-0.207,-6.585
2023-03-29 07:00:00,2023-03-29 08:00:00,95.979,5.169,130.778,336.912,206.134,34.799,809.771
2023-03-29 08:00:00,2023-03-29 09:00:00,440.013,99.783,823.556,2227.86,1404.304,383.543,5379.059
2023-03-29 09:00:00,2023-03-29 10:00:00,745.389,227.954,1531.045,3974.546,2443.501,785.656,9708.091
2023-03-29 10:00:00,2023-03-29 11:00:00,903.025,250.044,1664.945,4109.859,2444.914,761.92,10134.707
2023-03-29 11:00:00,2023-03-29 12:00:00,960.806,241.697,1761.703,4131.349,2369.646,800.897,10266.098
2023-03-29 12:00:00,2023-03-29 13:00:00,957.892,248.302,1814.977,4138.298,2323.321,857.085,10339.875
2023-03-29 13:00:00,2023-03-29 14:00:00,930.766,243.863,1776.403,4052.123,2275.72,845.637,10124.512
2023-03-29 14:00:00,2023-03-29 15:00:00,915.82,241.812,1722.959,3829.687,2106.728,807.139,9624.145
2023-03-29 15:00:00,2023-03-29 16:00:00,784.909,218.673,1450.414,3669.947,2219.533,665.505,9008.981
2023-03-29 16:00:00,2023-03-29 17:00:00,599.892,213.995,1201.924,3496.307,2294.383,602.032,8408.533
2023-03-29 17:00:00,2023-03-29 18:00:00,355.535,192.828,910.21,2958.952,2048.742,554.675,7020.942
2023-03-29 18:00:00,2023-03-29 19:00:00,119.636,102.501,461.359,1306.026,844.667,341.723,3175.912
2023-03-29 19:00:00,2023-03-29 20:00:00,1.525,18.299,52.96,82.378,29.418,51.435,236.015
2023-03-29 20:00:00,2023-03-29 21:00:00,-1.772,0.0,-2.04,-6.981,-4.941,-0.268,-16.002
2023-03-29 21:00:00,2023-03-29 22:00:00,-2.724,0.0,-2.991,-7.615,-4.624,-0.267,-18.221
2023-03-29 22:00:00,2023-03-29 23:00:00,-1.721,0.0,-2.985,-7.729,-4.744,-1.264,-18.443
2023-03-29 23:00:00,2023-03-30 00:00:00,-1.77,0.0,-2.023,-6.59,-4.567,-0.253,-15.203
2023-03-30 00:00:00,2023-03-30 01:00:00,-1.791,0.0,-2.045,-6.8,-4.755,-0.254,-15.645
2023-03-30 01:00:00,2023-03-30 02:00:00,-1.796,0.0,-3.064,-7.713,-4.649,-1.268,-18.49
2023-03-30 02:00:00,2023-03-30 03:00:00,-2.784,0.0,-3.059,-7.944,-4.885,-0.275,-18.947
2023-03-30 03:00:00,2023-03-30 04:00:00,-1.785,0.0,-2.071,-6.639,-4.568,-0.286,-15.349
2023-03-30 04:00:00,2023-03-30 05:00:00,-1.809,0.0,-2.088,-6.827,-4.739,-0.279,-15.742
2023-03-30 05:00:00,2023-03-30 06:00:00,-1.782,0.0,-3.061,-7.814,-4.753,-1.279,-18.689
2023-03-30 06:00:00,2023-03-30 07:00:00,1.528,0.0,1.336,-2.991,-4.327,-0.192,-4.646
2023-03-30 07:00:00,2023-03-30 08:00:00,99.926,5.639,143.139,464.291,321.152,43.213,1077.360
2023-03-30 08:00:00,2023-03-30 09:00:00,466.658,101.242,851.499,2657.334,1805.835,384.841,6267.409
2023-03-30 09:00:00,2023-03-30 10:00:00,766.561,227.255,1572.998,4382.499,2809.501,806.437,10565.251
2023-03-30 10:00:00,2023-03-30 11:00:00,921.235,249.958,1840.744,4791.021,2950.277,919.509,11672.744
2023-03-30 11:00:00,2023-03-30 12:00:00,977.35,249.977,1961.534,4835.03,2873.496,984.184,11881.571
2023-03-30 12:00:00,2023-03-30 13:00:00,993.092,249.887,2001.513,4796.06,2794.547,1008.421,11843.52
2023-03-30 13:00:00,2023-03-30 14:00:00,991.873,249.926,2017.882,4899.1,2881.218,1026.009,12066.008
2023-03-30 14:00:00,2023-03-30 15:00:00,979.781,250.04,2008.003,4926.455,2918.452,1028.222,12110.953
2023-03-30 15:00:00,2023-03-30 16:00:00,900.453,249.952,1920.382,4864.201,2943.819,1019.929,11898.736
2023-03-30 16:00:00,2023-03-30 17:00:00,758.417,249.977,1725.355,4569.156,2843.801,966.938,11113.644
2023-03-30 17:00:00,2023-03-30 18:00:00,497.854,240.71,1322.751,3650.734,2327.983,824.897,8864.929
2023-03-30 18:00:00,2023-03-30 19:00:00,146.467,153.423,543.892,1413.635,869.743,397.425,3524.585
2023-03-30 19:00:00,2023-03-30 20:00:00,9.047,31.607,69.371,99.806,30.435,60.324,300.590
2023-03-30 20:00:00,2023-03-30 21:00:00,5.934,0.0,5.656,0.664,-4.992,-0.278,6.984
2023-03-30 21:00:00,2023-03-30 22:00:00,5.961,0.0,5.667,0.912,-4.755,-0.294,7.491
2023-03-30 22:00:00,2023-03-30 23:00:00,4.952,0.0,3.655,-1.086,-4.741,-1.297,1.483
2023-03-30 23:00:00,2023-03-31 00:00:00,5.919,0.0,5.626,1.006,-4.62,-0.293,7.638
2023-03-31 00:00:00,2023-03-31 01:00:00,5.91,0.0,5.603,0.759,-4.843,-0.307,7.122
2023-03-31 01:00:00,2023-03-31 02:00:00,5.878,0.0,4.575,-0.062,-4.637,-1.303,4.451
2023-03-31 02:00:00,2023-03-31 03:00:00,5.883,0.0,5.579,0.859,-4.72,-0.304,7.297
2023-03-31 03:00:00,2023-03-31 04:00:00,4.919,0.0,4.623,-0.228,-4.851,-0.296,4.167
2023-03-31 04:00:00,2023-03-31 05:00:00,5.905,0.0,5.597,1.021,-4.576,-0.308,7.639
2023-03-31 05:00:00,2023-03-31 06:00:00,5.914,0.0,4.621,-0.093,-4.714,-1.293,4.435
2023-03-31 06:00:00,2023-03-31 07:00:00,9.106,0.0,8.816,5.051,-3.765,-0.29,18.918
2023-03-31 07:00:00,2023-03-31 08:00:00,76.671,0.0,89.904,260.79,170.886,13.233,611.484
2023-03-31 08:00:00,2023-03-31 09:00:00,233.274,1.523,294.287,1077.465,783.178,61.013,2450.740
2023-03-31 09:00:00,2023-03-31 10:00:00,408.535,5.655,540.967,1632.353,1091.386,132.432,3811.328
2023-03-31 10:00:00,2023-03-31 11:00:00,511.097,20.863,770.341,2127.077,1356.736,259.244,5045.358
2023-03-31 11:00:00,2023-03-31 12:00:00,471.477,9.085,750.373,2765.807,2015.434,278.896,6291.072
2023-03-31 12:00:00,2023-03-31 13:00:00,451.599,13.287,723.773,2946.909,2223.136,272.174,6630.878
2023-03-31 13:00:00,2023-03-31 14:00:00,498.07,17.707,745.253,2544.298,1799.045,247.183,5851.556
2023-03-31 14:00:00,2023-03-31 15:00:00,541.92,43.615,767.171,2232.837,1465.666,225.251,5276.46
2023-03-31 15:00:00,2023-03-31 16:00:00,461.622,28.636,672.965,1559.87,886.905,211.343,3821.341
2023-03-31 16:00:00,2023-03-31 17:00:00,281.702,23.645,426.966,877.634,450.668,145.264,2205.879
2023-03-31 17:00:00,2023-03-31 18:00:00,119.897,30.028,175.728,358.635,182.907,55.831,923.026
2023-03-31 18:00:00,2023-03-31 19:00:00,29.308,8.402,78.528,127.75,49.222,49.22,342.43
2023-03-31 19:00:00,2023-03-31 20:00:00,6.065,1.15,18.934,15.101,-3.833,12.869,50.286
2023-03-31 20:00:00,2023-03-31 21:00:00,5.97,0.0,4.698,-0.051,-4.749,-1.272,4.596
2023-03-31 21:00:00,2023-03-31 22:00:00,4.989,0.0,4.703,0.015,-4.687,-0.286,4.734
2023-03-31 22:00:00,2023-03-31 23:00:00,5.986,0.0,5.693,0.936,-4.757,-0.293,7.565
2023-03-31 23:00:00,2023-04-01 00:00:00,5.983,0.0,4.696,0.032,-4.664,-1.287,4.76
2023-04-01 00:00:00,2023-04-01 01:00:00,-1.315,0.0,-1.58,-6.38,-4.8,-0.265,-14.34
2023-04-01 01:00:00,2023-04-01 02:00:00,-1.296,0.0,-1.564,-6.144,-4.58,-0.268,-13.852
2023-04-01 02:00:00,2023-04-01 03:00:00,-1.333,0.0,-2.601,-7.227,-4.626,-1.268,-17.055
2023-04-01 03:00:00,2023-04-01 04:00:00,-2.324,0.0,-2.595,-7.303,-4.708,-0.271,-17.201
2023-04-01 04:00:00,2023-04-01 05:00:00,-1.324,0.0,-1.589,-6.269,-4.68,-0.265,-14.127
2023-04-01 05:00:00,2023-04-01 06:00:00,-1.314,0.0,-1.59,-6.326,-4.736,-0.276,-14.242
2023-04-01 06:00:00,2023-04-01 07:00:00,-1.137,0.0,-2.426,-6.957,-4.531,-1.289,-16.34
2023-04-01 07:00:00,2023-04-01 08:00:00,4.078,1.419,17.934,87.948,70.014,13.856,195.249
2023-04-01 08:00:00,2023-04-01 09:00:00,28.277,75.685,260.679,506.326,245.647,232.402,1349.016
2023-04-01 09:00:00,2023-04-01 10:00:00,59.045,112.193,562.934,993.229,430.295,503.889,2661.585
2023-04-01 10:00:00,2023-04-01 11:00:00,109.246,71.426,531.821,1206.593,674.772,422.575,3016.433
2023-04-01 11:00:00,2023-04-01 12:00:00,191.782,87.33,643.851,1458.479,814.628,452.069,3648.139
2023-04-01 12:00:00,2023-04-01 13:00:00,236.173,126.039,756.367,1892.323,1135.956,520.194,4667.052
2023-04-01 13:00:00,2023-04-01 14:00:00,462.667,132.707,1006.282,2241.094,1234.812,543.615,5621.177
2023-04-01 14:00:00,2023-04-01 15:00:00,663.602,84.321,1104.938,2796.491,1691.553,441.336,6782.241
2023-04-01 15:00:00,2023-04-01 16:00:00,725.879,56.637,1106.059,3049.623,1943.564,380.18,7261.942
2023-04-01 16:00:00,2023-04-01 17:00:00,635.196,67.886,965.922,3336.268,2370.346,330.726,7706.344
2023-04-01 17:00:00,2023-04-01 18:00:00,337.709,60.953,603.594,2761.174,2157.58,265.885,6186.895
2023-04-01 18:00:00,2023-04-01 19:00:00,75.101,22.646,172.637,784.668,612.031,97.536,1764.619
2023-04-01 19:00:00,2023-04-01 20:00:00,-0.526,0.32,9.225,31.616,22.391,9.751,72.777
2023-04-01 20:00:00,2023-04-01 21:00:00,-1.268,0.0,-1.525,-6.423,-4.898,-0.257,-14.371
2023-04-01 21:00:00,2023-04-01 22:00:00,-2.24,0.0,-2.51,-7.151,-4.641,-0.27,-16.812
2023-04-01 22:00:00,2023-04-01 23:00:00,-1.297,0.0,-2.569,-7.131,-4.562,-1.272,-16.831
2023-04-01 23:00:00,2023-04-02 00:00:00,-1.126,0.0,-1.386,-6.068,-4.682,-0.26,-13.522
2023-04-02 00:00:00,2023-04-02 01:00:00,-1.426,0.0,-1.687,-6.465,-4.778,-0.261,-14.617
2023-04-02 01:00:00,2023-04-02 02:00:00,-1.316,0.0,-2.581,-7.206,-4.625,-1.265,-16.993
2023-04-02 02:00:00,2023-04-02 03:00:00,-2.331,0.0,-2.591,-7.204,-4.613,-0.26,-16.999
2023-04-02 03:00:00,2023-04-02 04:00:00,-1.283,0.0,-1.543,-6.175,-4.632,-0.26,-13.893
2023-04-02 04:00:00,2023-04-02 05:00:00,-1.344,0.0,-1.612,-6.116,-4.504,-0.268,-13.844
2023-04-02 05:00:00,2023-04-02 06:00:00,-1.333,0.0,-2.594,-7.27,-4.676,-1.261,-17.134
2023-04-02 06:00:00,2023-04-02 07:00:00,2.066,0.0,1.783,-1.167,-2.95,-0.283,-0.551
2023-04-02 07:00:00,2023-04-02 08:00:00,89.95,0.689,112.449,532.667,420.218,22.499,1178.472
2023-04-02 08:00:00,2023-04-02 09:00:00,420.339,26.445,629.35,2616.061,1986.711,209.011,5887.917
2023-04-02 09:00:00,2023-04-02 10:00:00,720.754,100.432,1148.428,3923.476,2775.048,427.674,9095.812
2023-04-02 10:00:00,2023-04-02 11:00:00,892.29,107.99,1436.938,4301.415,2864.477,544.648,10147.758
2023-04-02 11:00:00,2023-04-02 12:00:00,964.191,190.931,1617.978,4520.282,2902.304,653.787,10849.473
2023-04-02 12:00:00,2023-04-02 13:00:00,981.898,154.088,1720.033,4632.784,2912.751,738.135,11139.689
2023-04-02 13:00:00,2023-04-02 14:00:00,982.382,159.571,1767.588,4751.441,2983.853,785.206,11430.041
2023-04-02 14:00:00,2023-04-02 15:00:00,958.916,214.269,1721.775,4677.64,2955.865,762.859,11291.324
2023-04-02 15:00:00,2023-04-02 16:00:00,884.2,248.152,1706.499,4590.243,2883.744,822.299,11135.137
2023-04-02 16:00:00,2023-04-02 17:00:00,732.758,249.943,1650.205,4455.533,2805.328,917.447,10811.214
2023-04-02 17:00:00,2023-04-02 18:00:00,478.918,249.618,1333.575,3790.554,2456.979,854.657,9164.301
2023-04-02 18:00:00,2023-04-02 19:00:00,144.802,180.509,689.411,1697.593,1008.182,544.609,4265.106
2023-04-02 19:00:00,2023-04-02 20:00:00,11.47,42.534,110.461,153.294,42.833,98.991,459.583
2023-04-02 20:00:00,2023-04-02 21:00:00,5.982,0.02,5.699,0.872,-4.826,-0.283,7.464
2023-04-02 21:00:00,2023-04-02 22:00:00,5.871,0.0,4.567,-0.217,-4.784,-1.304,4.133
2023-04-02 22:00:00,2023-04-02 23:00:00,4.953,0.0,4.668,0.083,-4.584,-0.285,4.835
2023-04-02 23:00:00,2023-04-03 00:00:00,5.933,0.0,5.651,0.878,-4.773,-0.282,7.407
2023-04-03 00:00:00,2023-04-03 01:00:00,-1.319,0.0,-1.619,-6.417,-4.798,-0.3,-14.453
2023-04-03 01:00:00,2023-04-03 02:00:00,-1.368,0.0,-2.657,-7.308,-4.651,-1.289,-17.273
2023-04-03 02:00:00,2023-04-03 03:00:00,-2.31,0.0,-2.6,-7.277,-4.677,-0.29,-17.154
2023-04-03 03:00:00,2023-04-03 04:00:00,-1.36,0.0,-1.649,-6.373,-4.724,-0.289,-14.395
2023-04-03 04:00:00,2023-04-03 05:00:00,-1.351,0.0,-2.647,-7.244,-4.597,-1.296,-17.135
2023-04-03 05:00:00,2023-04-03 06:00:00,-1.328,0.0,-1.624,-6.319,-4.695,-0.296,-14.262
2023-04-03 06:00:00,2023-04-03 07:00:00,3.767,0.0,3.593,1.922,-1.671,-0.174,7.437
2023-04-03 07:00:00,2023-04-03 08:00:00,118.66,0.571,166.797,566.954,400.157,48.137,1301.276
2023-04-03 08:00:00,2023-04-03 09:00:00,426.769,23.516,698.824,2516.273,1817.449,272.055,5754.886
2023-04-03 09:00:00,2023-04-03 10:00:00,687.087,135.136,1126.569,3763.072,2636.503,439.482,8787.849
2023-04-03 10:00:00,2023-04-03 11:00:00,866.784,74.469,1376.876,4151.661,2774.785,510.092,9754.667
2023-04-03 11:00:00,2023-04-03 12:00:00,931.445,77.522,1621.364,4363.691,2742.327,689.919,10426.268
2023-04-03 12:00:00,2023-04-03 13:00:00,916.661,79.679,1556.36,4174.117,2617.757,639.699,9984.273
2023-04-03 13:00:00,2023-04-03 14:00:00,907.726,82.024,1570.683,3953.888,2383.205,662.957,9560.483
2023-04-03 14:00:00,2023-04-03 15:00:00,899.466,166.856,1556.235,3775.783,2219.548,656.769,9274.657
2023-04-03 15:00:00,2023-04-03 16:00:00,645.004,217.413,1399.996,3522.967,2122.971,754.992,8663.343
2023-04-03 16:00:00,2023-04-03 17:00:00,443.885,233.465,1127.682,3087.432,1959.75,683.797,7536.011
2023-04-03 17:00:00,2023-04-03 18:00:00,284.23,217.068,881.028,1878.828,997.8,596.798,4855.752
2023-04-03 18:00:00,2023-04-03 19:00:00,97.552,134.518,438.503,704.247,265.744,340.951,1981.515
2023-04-03 19:00:00,2023-04-03 20:00:00,2.832,30.646,56.855,69.353,12.498,54.023,226.207
2023-04-03 20:00:00,2023-04-03 21:00:00,-1.313,0.0,-1.606,-6.37,-4.764,-0.293,-14.346
2023-04-03 21:00:00,2023-04-03 22:00:00,-2.324,0.0,-3.614,-8.397,-4.783,-1.29,-20.408
2023-04-03 22:00:00,2023-04-03 23:00:00,-1.338,0.0,-1.625,-6.139,-4.514,-0.287,-13.903
2023-04-03 23:00:00,2023-04-04 00:00:00,-1.304,0.0,-1.586,-6.511,-4.925,-0.282,-14.608
2023-04-04 00:00:00,2023-04-04 01:00:00,-1.301,0.0,-2.453,-7.166,-4.713,-1.152,-16.785
2023-04-04 01:00:00,2023-04-04 02:00:00,-1.308,0.0,-1.465,-6.061,-4.596,-0.157,-13.587
2023-04-04 02:00:00,2023-04-04 03:00:00,-1.337,0.0,-1.489,-6.323,-4.834,-0.152,-14.135
2023-04-04 03:00:00,2023-04-04 04:00:00,-2.314,0.0,-2.465,-7.027,-4.562,-0.151,-16.519
2023-04-04 04:00:00,2023-04-04 05:00:00,-1.325,0.0,-2.471,-7.287,-4.816,-1.146,-17.045
2023-04-04 05:00:00,2023-04-04 06:00:00,-1.304,0.0,-1.457,-6.089,-4.632,-0.153,-13.635
2023-04-04 06:00:00,2023-04-04 07:00:00,2.692,0.0,2.678,-1.454,-4.132,-0.014,-0.23
2023-04-04 07:00:00,2023-04-04 08:00:00,101.064,0.78,135.554,313.825,178.271,34.49,763.984
2023-04-04 08:00:00,2023-04-04 09:00:00,357.134,9.297,551.049,1437.027,885.978,193.915,3434.400
2023-04-04 09:00:00,2023-04-04 10:00:00,547.73,27.057,919.127,2701.575,1782.448,371.397,6349.334
2023-04-04 10:00:00,2023-04-04 11:00:00,761.192,21.89,1262.468,3548.851,2286.383,501.276,8382.06
2023-04-04 11:00:00,2023-04-04 12:00:00,872.496,55.367,1334.507,3909.832,2575.325,462.011,9209.538
2023-04-04 12:00:00,2023-04-04 13:00:00,911.371,67.889,1537.582,4055.977,2518.395,626.211,9717.425
2023-04-04 13:00:00,2023-04-04 14:00:00,868.107,59.168,1436.901,3940.227,2503.326,568.794,9376.523
2023-04-04 14:00:00,2023-04-04 15:00:00,773.903,103.932,1307.271,3896.41,2589.139,533.368,9204.023
2023-04-04 15:00:00,2023-04-04 16:00:00,683.909,98.814,1262.737,3937.82,2675.083,578.828,9237.191
2023-04-04 16:00:00,2023-04-04 17:00:00,583.312,203.853,1224.917,3853.957,2629.04,641.605,9136.684
2023-04-04 17:00:00,2023-04-04 18:00:00,390.288,158.465,932.32,3185.6,2253.28,542.032,7461.985
2023-04-04 18:00:00,2023-04-04 19:00:00,111.402,61.634,316.394,1186.863,870.469,204.992,2751.754
2023-04-04 19:00:00,2023-04-04 20:00:00,2.824,15.919,28.334,57.424,29.09,25.51,159.101
2023-04-04 20:00:00,2023-04-04 21:00:00,-1.324,0.0,-2.485,-7.356,-4.871,-1.161,-17.197
2023-04-04 21:00:00,2023-04-04 22:00:00,-2.312,0.0,-2.469,-7.492,-5.023,-0.157,-17.453
2023-04-04 22:00:00,2023-04-04 23:00:00,-1.303,0.0,-1.457,-6.231,-4.774,-0.154,-13.919
2023-04-04 23:00:00,2023-04-05 00:00:00,-1.404,0.0,-1.564,-6.194,-4.63,-0.16,-13.952
2023-04-05 00:00:00,2023-04-05 01:00:00,-1.603,0.0,-2.894,-7.67,-4.776,-1.291,-18.234
2023-04-05 01:00:00,2023-04-05 02:00:00,-1.598,0.0,-1.877,-6.623,-4.746,-0.279,-15.123
2023-04-05 02:00:00,2023-04-05 03:00:00,-1.612,0.0,-1.878,-6.851,-4.973,-0.266,-15.58
2023-04-05 03:00:00,2023-04-05 04:00:00,-2.633,0.0,-3.908,-8.61,-4.702,-1.275,-21.128
2023-04-05 04:00:00,2023-04-05 05:00:00,-1.614,0.0,-1.889,-6.747,-4.858,-0.275,-15.383
2023-04-05 05:00:00,2023-04-05 06:00:00,-1.448,0.0,-1.705,-6.263,-4.558,-0.257,-14.231
2023-04-05 06:00:00,2023-04-05 07:00:00,1.696,0.0,1.509,-1.475,-2.984,-0.187,-1.441
2023-04-05 07:00:00,2023-04-05 08:00:00,60.763,0.22,90.637,444.714,354.077,29.874,980.285
2023-04-05 08:00:00,2023-04-05 09:00:00,233.758,11.301,389.835,2027.806,1637.971,156.077,4456.748
2023-04-05 09:00:00,2023-04-05 10:00:00,413.572,41.184,690.525,3211.209,2520.684,276.953,7154.127
2023-04-05 10:00:00,2023-04-05 11:00:00,520.41,84.786,967.919,3674.456,2706.537,447.509,8401.617
2023-04-05 11:00:00,2023-04-05 12:00:00,584.012,111.918,1050.242,3730.142,2679.9,466.23,8622.444
2023-04-05 12:00:00,2023-04-05 13:00:00,622.312,136.674,1025.289,3547.267,2521.978,402.977,8256.497
2023-04-05 13:00:00,2023-04-05 14:00:00,651.353,170.987,1217.137,3735.946,2518.809,565.784,8860.016
2023-04-05 14:00:00,2023-04-05 15:00:00,596.806,129.451,1104.127,3503.6,2399.473,507.321,8240.778
2023-04-05 15:00:00,2023-04-05 16:00:00,517.876,119.902,885.133,3203.238,2318.105,367.257,7411.511
2023-04-05 16:00:00,2023-04-05 17:00:00,410.291,68.512,602.237,2761.81,2159.573,191.946,6194.369
2023-04-05 17:00:00,2023-04-05 18:00:00,218.553,20.326,334.441,2179.258,1844.817,115.888,4713.283
2023-04-05 18:00:00,2023-04-05 19:00:00,65.114,1.54,111.363,756.444,645.081,46.249,1625.791
2023-04-05 19:00:00,2023-04-05 20:00:00,1.103,0.38,11.104,43.912,32.808,10.001,99.308
2023-04-05 20:00:00,2023-04-05 21:00:00,-1.588,0.0,-1.834,-6.81,-4.976,-0.246,-15.454
2023-04-05 21:00:00,2023-04-05 22:00:00,-2.603,0.0,-2.882,-7.744,-4.862,-0.279,-18.37
2023-04-05 22:00:00,2023-04-05 23:00:00,-1.578,0.0,-1.843,-6.428,-4.585,-0.265,-14.699
2023-04-05 23:00:00,2023-04-06 00:00:00,-1.61,0.0,-2.893,-7.617,-4.724,-1.283,-18.127
2023-04-06 00:00:00,2023-04-06 01:00:00,-1.487,0.0,-1.762,-6.242,-4.48,-0.275,-14.246
2023-04-06 01:00:00,2023-04-06 02:00:00,-1.43,0.0,-1.705,-6.445,-4.74,-0.275,-14.595
2023-04-06 02:00:00,2023-04-06 03:00:00,-1.458,0.0,-2.718,-7.374,-4.656,-1.26,-17.466
2023-04-06 03:00:00,2023-04-06 04:00:00,-2.468,0.0,-2.748,-7.406,-4.658,-0.28,-17.56
2023-04-06 04:00:00,2023-04-06 05:00:00,-1.467,0.0,-1.734,-6.426,-4.692,-0.267,-14.586
2023-04-06 05:00:00,2023-04-06 06:00:00,-1.415,0.0,-1.682,-6.469,-4.787,-0.267,-14.62
2023-04-06 06:00:00,2023-04-06 07:00:00,2.616,0.0,1.444,-1.119,-2.563,-1.172,-0.794
2023-04-06 07:00:00,2023-04-06 08:00:00,91.982,0.0,110.226,300.767,190.541,18.244,711.76
2023-04-06 08:00:00,2023-04-06 09:00:00,313.705,1.732,393.18,944.325,551.145,79.475,2283.562
2023-04-06 09:00:00,2023-04-06 10:00:00,506.194,11.879,738.049,1902.228,1164.179,231.855,4554.384
2023-04-06 10:00:00,2023-04-06 11:00:00,698.238,24.185,1019.867,2814.485,1794.618,321.629,6673.022
