timestamp_begin_et,timestamp_end_et,SEMA,NEMA,WCMA,RI,CT,NH,ME,VT,System Total
2022-12-07 07:00:00,2022-12-07 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-07 08:00:00,2022-12-07 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-07 09:00:00,2022-12-07 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-07 10:00:00,2022-12-07 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-07 11:00:00,2022-12-07 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-07 12:00:00,2022-12-07 13:00:00,12.44,4.19,3.21,9.45,15.77,0.39,2.18,0.49,48.12
2022-12-07 13:00:00,2022-12-07 14:00:00,81.71,28.41,22.68,37.75,68.13,2.97,18.30,8.65,268.59
2022-12-07 14:00:00,2022-12-07 15:00:00,120.29,45.80,56.68,33.21,72.28,9.21,50.87,27.18,415.52
2022-12-07 15:00:00,2022-12-07 16:00:00,136.27,61.24,93.06,37.74,97.61,12.74,77.37,37.90,553.93
2022-12-07 16:00:00,2022-12-07 17:00:00,146.49,53.06,104.79,37.83,134.06,16.76,66.06,34.85,593.89
2022-12-07 17:00:00,2022-12-07 18:00:00,127.87,75.17,109.12,36.30,129.73,17.05,46.27,30.39,571.90
2022-12-07 18:00:00,2022-12-07 19:00:00,87.99,58.65,67.88,42.26,85.17,11.35,34.78,19.59,407.67
2022-12-07 19:00:00,2022-12-07 20:00:00,53.26,15.84,44.63,20.67,50.09,9.08,15.04,8.45,217.06
2022-12-07 20:00:00,2022-12-07 21:00:00,15.32,7.43,11.51,5.00,17.99,2.84,7.25,1.47,68.80
2022-12-07 21:00:00,2022-12-07 22:00:00,0.00,0.00,0.64,0.18,0.54,0.00,0.00,0.16,1.53
2022-12-07 22:00:00,2022-12-07 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-07 23:00:00,2022-12-08 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 00:00:00,2022-12-08 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 01:00:00,2022-12-08 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 02:00:00,2022-12-08 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 03:00:00,2022-12-08 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 04:00:00,2022-12-08 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 05:00:00,2022-12-08 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 06:00:00,2022-12-08 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 07:00:00,2022-12-08 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 08:00:00,2022-12-08 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 09:00:00,2022-12-08 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 10:00:00,2022-12-08 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 11:00:00,2022-12-08 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 12:00:00,2022-12-08 13:00:00,81.34,27.25,59.82,25.65,36.95,11.32,53.13,3.59,299.05
2022-12-08 13:00:00,2022-12-08 14:00:00,440.24,182.00,373.28,162.67,323.74,83.02,355.95,36.95,1957.85
2022-12-08 14:00:00,2022-12-08 15:00:00,847.40,369.32,664.36,340.52,720.51,141.82,700.09,73.53,3857.54
2022-12-08 15:00:00,2022-12-08 16:00:00,1154.56,499.57,1055.27,445.60,1037.92,167.07,893.03,93.36,5346.40
2022-12-08 16:00:00,2022-12-08 17:00:00,1271.06,543.97,1272.78,477.28,1078.23,165.97,821.89,93.42,5724.61
2022-12-08 17:00:00,2022-12-08 18:00:00,1172.63,496.96,1196.32,421.70,911.84,172.07,712.50,87.95,5171.98
2022-12-08 18:00:00,2022-12-08 19:00:00,919.02,371.13,1006.31,295.17,523.66,145.24,532.54,85.13,3878.19
2022-12-08 19:00:00,2022-12-08 20:00:00,542.90,176.22,639.59,153.21,359.07,72.93,291.56,56.55,2292.03
2022-12-08 20:00:00,2022-12-08 21:00:00,144.52,52.29,181.51,40.05,100.22,15.04,56.90,20.41,610.96
2022-12-08 21:00:00,2022-12-08 22:00:00,1.44,0.66,1.92,0.36,4.37,0.20,0.00,0.49,9.42
2022-12-08 22:00:00,2022-12-08 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-08 23:00:00,2022-12-09 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 00:00:00,2022-12-09 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 01:00:00,2022-12-09 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 02:00:00,2022-12-09 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 03:00:00,2022-12-09 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 04:00:00,2022-12-09 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 05:00:00,2022-12-09 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 06:00:00,2022-12-09 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 07:00:00,2022-12-09 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 08:00:00,2022-12-09 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 09:00:00,2022-12-09 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 10:00:00,2022-12-09 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 11:00:00,2022-12-09 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 12:00:00,2022-12-09 13:00:00,89.03,36.00,76.39,31.34,58.95,13.25,60.74,7.61,373.31
2022-12-09 13:00:00,2022-12-09 14:00:00,473.76,198.75,551.30,180.60,451.58,85.28,428.45,76.94,2446.65
2022-12-09 14:00:00,2022-12-09 15:00:00,909.57,379.42,1127.14,357.77,944.52,183.94,767.48,250.29,4920.14
2022-12-09 15:00:00,2022-12-09 16:00:00,1206.05,507.72,1494.64,452.02,1255.81,248.87,1027.63,388.99,6581.71
2022-12-09 16:00:00,2022-12-09 17:00:00,1316.43,549.58,1679.34,506.27,1395.32,269.99,1126.44,423.11,7266.49
2022-12-09 17:00:00,2022-12-09 18:00:00,1133.04,524.46,1567.69,501.01,1249.97,262.67,1026.69,367.35,6632.88
2022-12-09 18:00:00,2022-12-09 19:00:00,859.76,383.46,1348.50,386.94,1126.25,189.71,757.26,272.80,5324.69
2022-12-09 19:00:00,2022-12-09 20:00:00,496.35,217.22,822.49,222.66,646.00,101.98,394.32,164.04,3065.07
2022-12-09 20:00:00,2022-12-09 21:00:00,116.46,56.51,236.30,57.41,228.84,23.91,71.61,47.80,838.85
2022-12-09 21:00:00,2022-12-09 22:00:00,2.88,0.88,4.48,1.61,7.08,0.00,0.00,0.32,17.26
2022-12-09 22:00:00,2022-12-09 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-09 23:00:00,2022-12-10 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 00:00:00,2022-12-10 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 01:00:00,2022-12-10 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 02:00:00,2022-12-10 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 03:00:00,2022-12-10 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 04:00:00,2022-12-10 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 05:00:00,2022-12-10 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 06:00:00,2022-12-10 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 07:00:00,2022-12-10 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 08:00:00,2022-12-10 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 09:00:00,2022-12-10 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 10:00:00,2022-12-10 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 11:00:00,2022-12-10 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 12:00:00,2022-12-10 13:00:00,21.10,13.92,62.83,9.28,59.96,11.05,37.60,6.93,222.66
2022-12-10 13:00:00,2022-12-10 14:00:00,84.70,54.86,504.36,65.48,374.50,69.82,320.44,85.67,1559.83
2022-12-10 14:00:00,2022-12-10 15:00:00,183.12,102.36,1031.56,139.64,744.63,115.98,551.79,232.95,3102.04
2022-12-10 15:00:00,2022-12-10 16:00:00,281.75,144.68,1478.94,206.94,1080.22,132.39,718.74,350.62,4394.29
2022-12-10 16:00:00,2022-12-10 17:00:00,356.79,204.05,1649.10,217.66,1165.28,121.92,842.06,400.48,4957.34
2022-12-10 17:00:00,2022-12-10 18:00:00,349.07,215.82,1530.35,238.61,1092.20,122.60,748.97,431.85,4729.48
2022-12-10 18:00:00,2022-12-10 19:00:00,313.89,180.55,1017.31,244.13,869.89,62.29,631.05,358.28,3677.39
2022-12-10 19:00:00,2022-12-10 20:00:00,179.21,90.95,606.87,139.56,556.66,31.63,364.75,202.22,2171.87
2022-12-10 20:00:00,2022-12-10 21:00:00,58.99,26.04,146.82,37.25,175.56,12.80,69.37,52.59,579.42
2022-12-10 21:00:00,2022-12-10 22:00:00,0.96,0.88,0.64,0.71,4.36,0.00,0.00,0.98,8.54
2022-12-10 22:00:00,2022-12-10 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-10 23:00:00,2022-12-11 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 00:00:00,2022-12-11 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 01:00:00,2022-12-11 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 02:00:00,2022-12-11 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 03:00:00,2022-12-11 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 04:00:00,2022-12-11 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 05:00:00,2022-12-11 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 06:00:00,2022-12-11 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 07:00:00,2022-12-11 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 08:00:00,2022-12-11 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 09:00:00,2022-12-11 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 10:00:00,2022-12-11 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 11:00:00,2022-12-11 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 12:00:00,2022-12-11 13:00:00,18.68,7.44,20.45,9.12,17.97,4.03,17.96,1.47,97.11
2022-12-11 13:00:00,2022-12-11 14:00:00,107.17,50.81,149.66,40.33,107.20,19.96,126.82,22.47,624.43
2022-12-11 14:00:00,2022-12-11 15:00:00,214.03,99.22,305.18,74.92,205.70,40.15,266.37,44.49,1250.06
2022-12-11 15:00:00,2022-12-11 16:00:00,277.72,116.00,378.21,139.48,311.95,41.90,408.00,56.25,1729.53
2022-12-11 16:00:00,2022-12-11 17:00:00,334.40,132.44,288.72,158.35,384.83,45.53,402.71,94.06,1841.04
2022-12-11 17:00:00,2022-12-11 18:00:00,347.25,167.32,338.88,218.41,337.48,46.14,290.09,85.30,1830.88
2022-12-11 18:00:00,2022-12-11 19:00:00,260.53,162.98,264.32,113.55,234.05,38.17,237.14,61.08,1371.83
2022-12-11 19:00:00,2022-12-11 20:00:00,141.82,70.63,91.13,50.54,124.39,16.85,120.85,24.03,640.24
2022-12-11 20:00:00,2022-12-11 21:00:00,59.78,25.35,51.09,18.01,30.43,9.07,25.21,4.06,223.00
2022-12-11 21:00:00,2022-12-11 22:00:00,0.96,0.44,1.28,0.54,0.55,0.10,0.00,0.16,4.03
2022-12-11 22:00:00,2022-12-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-11 23:00:00,2022-12-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 00:00:00,2022-12-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 01:00:00,2022-12-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 02:00:00,2022-12-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 03:00:00,2022-12-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 04:00:00,2022-12-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 05:00:00,2022-12-12 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 06:00:00,2022-12-12 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 07:00:00,2022-12-12 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 08:00:00,2022-12-12 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 09:00:00,2022-12-12 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 10:00:00,2022-12-12 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 11:00:00,2022-12-12 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 12:00:00,2022-12-12 13:00:00,33.58,9.71,18.85,11.46,29.89,1.85,26.00,1.63,132.97
2022-12-12 13:00:00,2022-12-12 14:00:00,174.97,50.66,159.34,61.11,102.89,24.19,296.57,44.87,914.60
2022-12-12 14:00:00,2022-12-12 15:00:00,425.69,150.22,295.57,106.10,354.77,71.97,643.49,99.81,2147.62
2022-12-12 15:00:00,2022-12-12 16:00:00,549.34,187.48,593.43,198.67,367.19,117.13,973.24,158.56,3145.04
2022-12-12 16:00:00,2022-12-12 17:00:00,568.74,325.93,559.30,215.22,248.44,136.71,1100.21,174.90,3329.45
2022-12-12 17:00:00,2022-12-12 18:00:00,737.09,393.65,561.42,242.66,270.31,153.46,1046.30,139.19,3544.08
2022-12-12 18:00:00,2022-12-12 19:00:00,597.48,294.95,725.17,242.11,332.54,83.24,802.60,127.97,3206.07
2022-12-12 19:00:00,2022-12-12 20:00:00,372.74,136.62,451.24,146.29,321.52,47.42,438.66,77.94,1992.44
2022-12-12 20:00:00,2022-12-12 21:00:00,114.28,35.41,123.28,39.59,123.66,20.52,61.81,37.78,556.32
2022-12-12 21:00:00,2022-12-12 22:00:00,2.40,0.88,1.92,0.90,6.00,0.20,0.37,0.49,13.14
2022-12-12 22:00:00,2022-12-12 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-12 23:00:00,2022-12-13 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 00:00:00,2022-12-13 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 01:00:00,2022-12-13 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 02:00:00,2022-12-13 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 03:00:00,2022-12-13 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 04:00:00,2022-12-13 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 05:00:00,2022-12-13 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 06:00:00,2022-12-13 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 07:00:00,2022-12-13 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 08:00:00,2022-12-13 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 09:00:00,2022-12-13 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 10:00:00,2022-12-13 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 11:00:00,2022-12-13 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 12:00:00,2022-12-13 13:00:00,47.05,23.87,22.99,10.32,24.96,6.68,60.71,1.63,198.23
2022-12-13 13:00:00,2022-12-13 14:00:00,342.58,75.29,292.35,66.68,170.86,52.12,427.96,45.34,1473.18
2022-12-13 14:00:00,2022-12-13 15:00:00,742.26,238.02,636.33,125.64,447.17,119.59,757.17,112.65,3178.84
2022-12-13 15:00:00,2022-12-13 16:00:00,1082.04,431.03,1043.08,200.23,818.77,156.08,972.61,187.16,4891.00
2022-12-13 16:00:00,2022-12-13 17:00:00,1207.64,516.06,1266.03,393.15,1039.68,210.07,935.77,210.61,5779.01
2022-12-13 17:00:00,2022-12-13 18:00:00,1067.05,491.45,1121.32,325.53,958.52,180.32,797.66,240.36,5182.20
2022-12-13 18:00:00,2022-12-13 19:00:00,834.49,370.37,795.22,297.55,862.56,172.93,556.77,256.12,4146.00
2022-12-13 19:00:00,2022-12-13 20:00:00,507.30,223.33,523.78,147.56,525.02,56.60,340.94,149.52,2474.05
2022-12-13 20:00:00,2022-12-13 21:00:00,126.47,56.41,146.01,38.44,134.02,20.10,51.52,31.15,604.10
2022-12-13 21:00:00,2022-12-13 22:00:00,1.44,0.88,2.56,0.90,4.90,0.20,0.00,0.49,11.36
2022-12-13 22:00:00,2022-12-13 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-13 23:00:00,2022-12-14 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 00:00:00,2022-12-14 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 01:00:00,2022-12-14 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 02:00:00,2022-12-14 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 03:00:00,2022-12-14 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 04:00:00,2022-12-14 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 05:00:00,2022-12-14 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 06:00:00,2022-12-14 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 07:00:00,2022-12-14 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 08:00:00,2022-12-14 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 09:00:00,2022-12-14 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 10:00:00,2022-12-14 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 11:00:00,2022-12-14 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 12:00:00,2022-12-14 13:00:00,52.92,22.24,23.50,12.91,38.52,6.69,29.67,1.63,188.07
2022-12-14 13:00:00,2022-12-14 14:00:00,329.08,170.78,329.23,88.74,353.19,53.16,268.24,19.98,1612.40
2022-12-14 14:00:00,2022-12-14 15:00:00,757.29,378.40,879.06,243.12,695.11,124.92,526.14,36.22,3640.25
2022-12-14 15:00:00,2022-12-14 16:00:00,1087.86,496.91,1352.83,345.83,1044.25,169.96,673.59,52.17,5223.39
2022-12-14 16:00:00,2022-12-14 17:00:00,1212.14,552.54,1452.58,423.41,1237.26,231.01,768.01,143.05,6019.99
2022-12-14 17:00:00,2022-12-14 18:00:00,1174.43,499.81,1473.54,402.16,976.12,239.40,598.40,286.18,5650.04
2022-12-14 18:00:00,2022-12-14 19:00:00,859.45,385.60,1126.05,313.94,915.66,190.78,472.35,267.48,4531.32
2022-12-14 19:00:00,2022-12-14 20:00:00,512.53,212.25,677.18,148.02,519.45,98.42,246.16,140.40,2554.43
2022-12-14 20:00:00,2022-12-14 21:00:00,137.04,66.87,203.23,33.75,133.79,23.78,56.91,28.17,683.54
2022-12-14 21:00:00,2022-12-14 22:00:00,0.96,1.32,3.84,1.07,5.99,0.20,0.00,0.48,13.86
2022-12-14 22:00:00,2022-12-14 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-14 23:00:00,2022-12-15 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 00:00:00,2022-12-15 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 01:00:00,2022-12-15 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 02:00:00,2022-12-15 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 03:00:00,2022-12-15 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 04:00:00,2022-12-15 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 05:00:00,2022-12-15 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 06:00:00,2022-12-15 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 07:00:00,2022-12-15 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 08:00:00,2022-12-15 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 09:00:00,2022-12-15 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 10:00:00,2022-12-15 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 11:00:00,2022-12-15 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 12:00:00,2022-12-15 13:00:00,12.60,5.49,20.52,9.60,19.18,7.37,31.15,3.92,109.81
2022-12-15 13:00:00,2022-12-15 14:00:00,66.83,37.25,126.58,42.22,119.58,61.32,249.93,44.32,748.04
2022-12-15 14:00:00,2022-12-15 15:00:00,156.70,79.48,245.68,91.31,200.54,112.28,411.86,105.37,1403.21
2022-12-15 15:00:00,2022-12-15 16:00:00,280.86,96.40,319.26,134.66,219.38,119.33,479.22,133.18,1782.30
2022-12-15 16:00:00,2022-12-15 17:00:00,401.93,133.73,311.01,192.63,193.43,104.70,431.39,150.80,1919.64
2022-12-15 17:00:00,2022-12-15 18:00:00,246.72,121.07,267.00,136.96,196.10,112.80,425.00,144.93,1650.58
2022-12-15 18:00:00,2022-12-15 19:00:00,182.05,68.97,251.95,90.79,168.42,51.67,250.62,108.40,1172.87
2022-12-15 19:00:00,2022-12-15 20:00:00,107.79,40.67,200.82,40.46,72.64,28.74,164.78,45.76,701.66
2022-12-15 20:00:00,2022-12-15 21:00:00,34.26,15.75,45.99,10.59,29.35,5.49,32.65,9.31,183.38
2022-12-15 21:00:00,2022-12-15 22:00:00,0.96,0.00,2.56,0.72,1.09,0.00,0.00,0.16,5.49
2022-12-15 22:00:00,2022-12-15 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-15 23:00:00,2022-12-16 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 00:00:00,2022-12-16 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 01:00:00,2022-12-16 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 02:00:00,2022-12-16 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 03:00:00,2022-12-16 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 04:00:00,2022-12-16 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 05:00:00,2022-12-16 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 06:00:00,2022-12-16 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 07:00:00,2022-12-16 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 08:00:00,2022-12-16 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 09:00:00,2022-12-16 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 10:00:00,2022-12-16 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 11:00:00,2022-12-16 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022-12-16 12:00:00,2022-12-16 13:00:00,9.11,4.61,14.67,2.50,10.87,0.39,2.19,0.82,45.16
2022-12-16 13:00:00,2022-12-16 14:00:00,60.60,38.79,114.51,21.88,80.25,3.70,13.47,12.14,345.35
