timestamp_begin_pt,timestamp_end_pt,NP15,SP15,ZP26,System Total
2023-04-12 08:00:00,2023-04-12 09:00:00,835.32721,4431.69064,505.80715,5772.82500
2023-04-12 09:00:00,2023-04-12 10:00:00,1005.56541,6029.25966,917.64254,7952.46761
2023-04-12 10:00:00,2023-04-12 11:00:00,1325.79175,7368.6196,1328.83427,10023.24562
2023-04-12 11:00:00,2023-04-12 12:00:00,1339.64305,8109.10427,1625.30764,11074.05496
2023-04-12 12:00:00,2023-04-12 13:00:00,1324.96754,7904.24827,1773.12453,11002.34034
2023-04-12 13:00:00,2023-04-12 14:00:00,1283.42954,8340.39676,1673.37979,11297.20609
2023-04-12 14:00:00,2023-04-12 15:00:00,1205.45809,8283.68047,1648.50534,11137.64390
2023-04-12 15:00:00,2023-04-12 16:00:00,1259.13617,7104.36917,1468.16342,9831.66876
2023-04-12 16:00:00,2023-04-12 17:00:00,1324.02107,6133.84082,1183.12992,8640.99181
2023-04-12 17:00:00,2023-04-12 18:00:00,1226.31257,3596.93062,996.95161,5820.19480
2023-04-12 18:00:00,2023-04-12 19:00:00,638.76713,1222.82518,450.84685,2312.43916
2023-04-12 19:00:00,2023-04-12 20:00:00,27.56808,74.1229,33.67691,135.36789
2023-04-12 20:00:00,2023-04-12 21:00:00,-4.40461,41.47975,13.81014,50.88528
2023-04-12 21:00:00,2023-04-12 22:00:00,-4.80516,43.50092,14.19568,52.89144
2023-04-12 22:00:00,2023-04-12 23:00:00,-4.75744,43.72998,14.14703,53.11957
2023-04-12 23:00:00,2023-04-13 00:00:00,-4.71196,43.18568,14.14062,52.61434
2023-04-13 00:00:00,2023-04-13 01:00:00,-4.73237,12.24224,6.39695,13.90682
2023-04-13 01:00:00,2023-04-13 02:00:00,-4.75688,-34.47116,-5.09339,-44.32143
2023-04-13 02:00:00,2023-04-13 03:00:00,-4.74228,-34.43983,-5.07669,-44.25880
2023-04-13 03:00:00,2023-04-13 04:00:00,-4.74463,-35.09717,-5.09655,-44.93835
2023-04-13 04:00:00,2023-04-13 05:00:00,-4.72228,-35.0445,-5.07057,-44.83735
2023-04-13 05:00:00,2023-04-13 06:00:00,-4.65533,-35.95051,-5.03414,-45.63998
2023-04-13 06:00:00,2023-04-13 07:00:00,18.6374,167.5466,7.93468,194.11868
2023-04-13 07:00:00,2023-04-13 08:00:00,636.76798,2277.90301,382.16572,3296.83671
2023-04-13 08:00:00,2023-04-13 09:00:00,1375.67444,4956.45422,1038.45431,7370.58297
2023-04-13 10:00:00,2023-04-13 11:00:00,991.76723,8294.2651,1516.5958,10802.62813
2023-04-13 11:00:00,2023-04-13 12:00:00,925.83894,7935.76694,1557.14026,10418.74614
2023-04-13 12:00:00,2023-04-13 13:00:00,864.81926,7410.9642,1545.71773,9821.50119
2023-04-13 13:00:00,2023-04-13 14:00:00,762.34831,7574.65508,1559.06866,9896.07205
2023-04-13 14:00:00,2023-04-13 15:00:00,812.89163,7094.71703,1511.78688,9419.39554
2023-04-13 15:00:00,2023-04-13 16:00:00,812.96426,6621.92105,1495.22886,8930.11417
2023-04-13 16:00:00,2023-04-13 17:00:00,1115.02143,6250.46992,1407.72197,8773.21332
2023-04-13 17:00:00,2023-04-13 18:00:00,953.14797,5930.86322,1237.36991,8121.38110
2023-04-13 18:00:00,2023-04-13 19:00:00,647.30704,1917.47975,495.53806,3060.32485
2023-04-13 19:00:00,2023-04-13 20:00:00,30.19204,48.28381,14.37738,92.85323
2023-04-13 20:00:00,2023-04-13 21:00:00,-5.28698,-10.75504,-5.38869,-21.43071
2023-04-13 21:00:00,2023-04-13 22:00:00,-4.76085,-10.24772,-4.90391,-19.91248
2023-04-13 22:00:00,2023-04-13 23:00:00,-4.69146,-9.21804,-4.99199,-18.90149
2023-04-13 23:00:00,2023-04-14 00:00:00,-4.69261,-9.70128,-4.97383,-19.36772
2023-04-14 00:00:00,2023-04-14 01:00:00,-4.72485,-8.7572,-5.00291,-18.48496
2023-04-14 01:00:00,2023-04-14 02:00:00,-4.72389,-8.38774,-5.01331,-18.12494
2023-04-14 02:00:00,2023-04-14 03:00:00,-4.71795,-8.5472,-5.03843,-18.30358
2023-04-14 03:00:00,2023-04-14 04:00:00,-4.7054,-9.06537,-5.03634,-18.80711
2023-04-14 04:00:00,2023-04-14 05:00:00,-4.69842,-9.63235,-5.01698,-19.34775
2023-04-14 05:00:00,2023-04-14 06:00:00,-4.71061,-10.49547,-5.13264,-20.33872
2023-04-14 06:00:00,2023-04-14 07:00:00,23.62735,396.61425,22.39636,442.63796
2023-04-14 07:00:00,2023-04-14 08:00:00,560.54075,3978.04124,618.03148,5156.61347
2023-04-14 08:00:00,2023-04-14 09:00:00,904.43826,7609.11655,1363.69159,9877.24640
2023-04-14 09:00:00,2023-04-14 10:00:00,959.18963,8764.78937,1474.42981,11198.40881
2023-04-14 10:00:00,2023-04-14 11:00:00,1150.67574,9201.04912,1624.88977,11976.61463
2023-04-14 11:00:00,2023-04-14 12:00:00,1186.47202,9322.61651,1726.24688,12235.33541
2023-04-14 12:00:00,2023-04-14 13:00:00,1135.83535,9355.45939,1685.6026,12176.89734
2023-04-14 13:00:00,2023-04-14 14:00:00,1014.49426,9366.23746,1618.89203,11999.62375
2023-04-14 14:00:00,2023-04-14 15:00:00,854.01122,9333.19397,1617.88533,11805.09052
2023-04-14 15:00:00,2023-04-14 16:00:00,960.01935,8600.18492,1445.64797,11005.85224
2023-04-14 16:00:00,2023-04-14 17:00:00,1062.87068,7510.72284,1413.63049,9987.22401
2023-04-14 17:00:00,2023-04-14 18:00:00,947.77022,6388.75346,1246.80762,8583.33130
2023-04-14 18:00:00,2023-04-14 19:00:00,641.80914,2007.74521,519.22238,3168.77673
2023-04-14 19:00:00,2023-04-14 20:00:00,29.58487,28.01569,15.72277,73.32333
2023-04-14 20:00:00,2023-04-14 21:00:00,-5.68966,-38.27985,-5.51181,-49.48132
2023-04-14 21:00:00,2023-04-14 22:00:00,-5.03298,-36.75243,-5.02585,-46.81126
2023-04-14 22:00:00,2023-04-14 23:00:00,-4.61342,-36.31845,-5.02371,-45.95558
2023-04-14 23:00:00,2023-04-15 00:00:00,-4.60611,-35.969,-5.0343,-45.60941
2023-04-15 00:00:00,2023-04-15 01:00:00,-4.59873,-35.42127,-5.00255,-45.02255
2023-04-15 01:00:00,2023-04-15 02:00:00,-4.60373,-35.51984,-5.13066,-45.25423
2023-04-15 02:00:00,2023-04-15 03:00:00,-4.62466,-35.51243,-5.09256,-45.22965
2023-04-15 03:00:00,2023-04-15 04:00:00,-4.62682,-36.29423,-5.09792,-46.01897
2023-04-15 04:00:00,2023-04-15 05:00:00,-4.60885,-36.23159,-5.09052,-45.93096
2023-04-15 05:00:00,2023-04-15 06:00:00,-4.61794,-37.01807,-5.09291,-46.72892
2023-04-15 06:00:00,2023-04-15 07:00:00,26.60165,404.40654,25.40576,456.41395
2023-04-15 07:00:00,2023-04-15 08:00:00,618.23825,3998.6611,624.53548,5241.43483
2023-04-15 08:00:00,2023-04-15 09:00:00,946.22851,7639.76046,1390.06724,9976.05621
2023-04-15 09:00:00,2023-04-15 10:00:00,680.77316,8125.83369,1318.74705,10125.35390
2023-04-15 10:00:00,2023-04-15 11:00:00,953.09874,7688.42186,1457.65143,10099.17203
2023-04-15 11:00:00,2023-04-15 12:00:00,1015.47586,7167.99546,1423.32797,9606.79929
2023-04-15 12:00:00,2023-04-15 13:00:00,1060.68608,6475.56216,1487.68712,9023.93536
2023-04-15 13:00:00,2023-04-15 14:00:00,1057.34852,6513.21017,1505.25976,9075.81845
2023-04-15 14:00:00,2023-04-15 15:00:00,1056.81633,6413.2885,1473.44234,8943.54717
2023-04-15 15:00:00,2023-04-15 16:00:00,1048.25824,6605.65127,1490.88102,9144.79053
2023-04-15 16:00:00,2023-04-15 17:00:00,1034.78714,6231.6599,1480.93813,8747.38517
2023-04-15 17:00:00,2023-04-15 18:00:00,1114.10631,5946.97501,1321.38724,8382.46856
2023-04-15 18:00:00,2023-04-15 19:00:00,651.72956,2021.80835,562.01565,3235.55356
2023-04-15 19:00:00,2023-04-15 20:00:00,32.72555,30.58072,19.40087,82.70714
2023-04-15 20:00:00,2023-04-15 21:00:00,-5.42572,-36.74285,-5.56146,-47.73003
2023-04-15 21:00:00,2023-04-15 22:00:00,-4.87933,-34.86542,-5.05958,-44.80433
2023-04-15 22:00:00,2023-04-15 23:00:00,-4.56018,-33.81678,-5.05656,-43.43352
2023-04-15 23:00:00,2023-04-16 00:00:00,-4.57897,-34.27992,-5.1574,-44.01629
2023-04-16 00:00:00,2023-04-16 01:00:00,-4.62307,-34.08211,-5.07859,-43.78377
2023-04-16 01:00:00,2023-04-16 02:00:00,-4.63373,-33.23075,-5.09205,-42.95653
2023-04-16 02:00:00,2023-04-16 03:00:00,-4.68335,-33.37076,-5.08969,-43.14380
2023-04-16 03:00:00,2023-04-16 04:00:00,-4.67542,-34.14738,-5.11238,-43.93518
2023-04-16 04:00:00,2023-04-16 05:00:00,-4.66083,-35.51573,-5.1356,-45.31216
2023-04-16 05:00:00,2023-04-16 06:00:00,-4.67041,-37.43321,-5.14158,-47.24520
2023-04-16 06:00:00,2023-04-16 07:00:00,29.27394,441.06309,28.20069,498.53772
2023-04-16 07:00:00,2023-04-16 08:00:00,658.91349,4110.72898,598.53874,5368.18121
2023-04-16 08:00:00,2023-04-16 09:00:00,883.8755,7712.67159,1309.74801,9906.2951
2023-04-16 09:00:00,2023-04-16 10:00:00,570.89591,8680.60264,1229.52439,10481.02294
2023-04-16 10:00:00,2023-04-16 11:00:00,828.07551,9090.8507,1461.40119,11380.3274
2023-04-16 11:00:00,2023-04-16 12:00:00,717.70908,9274.99203,1579.14193,11571.84304
2023-04-16 12:00:00,2023-04-16 13:00:00,814.37866,8917.35754,1585.67137,11317.40757
2023-04-16 13:00:00,2023-04-16 14:00:00,812.59811,8387.85189,1595.69208,10796.14208
2023-04-16 14:00:00,2023-04-16 15:00:00,1075.82202,7637.09739,1664.10388,10377.02329
2023-04-16 15:00:00,2023-04-16 16:00:00,1071.10208,6342.53649,1671.09601,9084.73458
2023-04-16 16:00:00,2023-04-16 17:00:00,1310.27277,5903.23339,1625.47054,8838.97670
2023-04-16 17:00:00,2023-04-16 18:00:00,1206.44303,5214.38843,1269.96086,7690.79232
2023-04-16 18:00:00,2023-04-16 19:00:00,631.71796,1768.34421,536.50824,2936.57041
2023-04-16 19:00:00,2023-04-16 20:00:00,32.15706,0.20409,18.47043,50.83158
2023-04-16 20:00:00,2023-04-16 21:00:00,-5.61214,-36.23146,-6.10952,-47.95312
2023-04-16 21:00:00,2023-04-16 22:00:00,-4.91925,-34.26324,-5.6275,-44.80999
2023-04-16 22:00:00,2023-04-16 23:00:00,-4.66492,-33.34182,-5.64929,-43.65603
2023-04-16 23:00:00,2023-04-17 00:00:00,-4.68935,-33.68662,-5.68624,-44.06221
2023-04-17 00:00:00,2023-04-17 01:00:00,-4.66159,-32.93025,-5.67334,-43.26518
2023-04-17 01:00:00,2023-04-17 02:00:00,-4.68299,-33.1006,-5.69894,-43.48253
2023-04-17 02:00:00,2023-04-17 03:00:00,-4.67907,-33.23297,-5.69293,-43.60497
2023-04-17 03:00:00,2023-04-17 04:00:00,-4.61991,-35.4313,-5.67313,-45.72434
2023-04-17 04:00:00,2023-04-17 05:00:00,-4.57687,-36.13177,-5.69665,-46.40529
2023-04-17 05:00:00,2023-04-17 06:00:00,-4.57387,-36.20994,-5.67528,-46.45909
2023-04-17 06:00:00,2023-04-17 07:00:00,33.89453,498.87026,24.91451,557.67930
2023-04-17 07:00:00,2023-04-17 08:00:00,504.63939,4304.2525,508.49621,5317.3881
2023-04-17 08:00:00,2023-04-17 09:00:00,762.10549,7829.49028,1211.53677,9803.13254
2023-04-17 09:00:00,2023-04-17 10:00:00,996.56324,8338.42028,1550.31279,10885.29631
2023-04-17 10:00:00,2023-04-17 11:00:00,933.88612,8694.1819,1768.62222,11396.69024
2023-04-17 11:00:00,2023-04-17 12:00:00,740.56834,9070.77699,1828.95028,11640.29561
2023-04-17 12:00:00,2023-04-17 13:00:00,675.99986,9119.41379,1817.81577,11613.22942
2023-04-17 13:00:00,2023-04-17 14:00:00,641.79696,9158.19942,1693.76098,11493.75736
2023-04-17 14:00:00,2023-04-17 15:00:00,659.93955,8896.40693,1668.7036,11225.05008
2023-04-17 15:00:00,2023-04-17 16:00:00,890.99366,8423.82385,1498.59571,10813.41322
2023-04-17 16:00:00,2023-04-17 17:00:00,729.16482,7849.35109,1160.77469,9739.29060
2023-04-17 17:00:00,2023-04-17 18:00:00,594.53462,6169.0092,860.85999,7624.40381
2023-04-17 18:00:00,2023-04-17 19:00:00,604.9964,1826.11486,455.09686,2886.20812
2023-04-17 19:00:00,2023-04-17 20:00:00,51.76699,20.8872,28.51122,101.16541
2023-04-17 20:00:00,2023-04-17 21:00:00,9.68057,-37.2922,-5.59782,-33.20945
2023-04-17 21:00:00,2023-04-17 22:00:00,10.17419,-35.5771,-5.06748,-30.47039
2023-04-17 22:00:00,2023-04-17 23:00:00,10.45157,-34.86037,-5.06583,-29.47463
2023-04-17 23:00:00,2023-04-18 00:00:00,10.39121,-34.11599,-5.0738,-28.79858
2023-04-18 00:00:00,2023-04-18 01:00:00,10.39471,-33.62263,-5.0973,-28.32522
2023-04-18 01:00:00,2023-04-18 02:00:00,10.439,-33.83352,-5.45532,-28.84984
2023-04-18 02:00:00,2023-04-18 03:00:00,10.45242,-33.94094,-5.36235,-28.85087
2023-04-18 03:00:00,2023-04-18 04:00:00,10.45211,-34.52834,-5.34305,-29.41928
2023-04-18 04:00:00,2023-04-18 05:00:00,9.5281,-35.17708,-5.35588,-31.00486
2023-04-18 05:00:00,2023-04-18 06:00:00,10.05732,-37.11318,-5.35204,-32.40790
2023-04-18 06:00:00,2023-04-18 07:00:00,30.92734,485.70701,20.68526,537.31961
2023-04-18 07:00:00,2023-04-18 08:00:00,372.08172,3902.49894,366.36558,4640.94624
2023-04-18 08:00:00,2023-04-18 09:00:00,869.55597,6934.3238,659.12371,8463.00348
2023-04-18 09:00:00,2023-04-18 10:00:00,1020.69713,7743.25099,1003.79905,9767.74717
2023-04-18 10:00:00,2023-04-18 11:00:00,1152.66102,7522.24468,1048.50378,9723.40948
2023-04-18 11:00:00,2023-04-18 12:00:00,1087.81067,7183.18664,1210.50127,9481.49858
2023-04-18 12:00:00,2023-04-18 13:00:00,1020.7258,6454.939,1346.38386,8822.04866
2023-04-18 13:00:00,2023-04-18 14:00:00,994.54995,6690.06311,1308.3714,8992.98446
2023-04-18 14:00:00,2023-04-18 15:00:00,1023.18653,6788.82016,1324.16811,9136.17480
2023-04-18 15:00:00,2023-04-18 16:00:00,1050.48554,5901.57477,1243.888,8195.94831
2023-04-18 16:00:00,2023-04-18 17:00:00,1046.79679,5337.28423,1199.12849,7583.20951
2023-04-18 17:00:00,2023-04-18 18:00:00,799.65687,4721.65913,954.49026,6475.80626
2023-04-18 18:00:00,2023-04-18 19:00:00,419.96687,1777.85219,356.82046,2554.63952
2023-04-18 19:00:00,2023-04-18 20:00:00,46.31171,27.44203,14.30924,88.06298
2023-04-18 20:00:00,2023-04-18 21:00:00,9.46989,-39.66204,-5.55226,-35.74441
2023-04-18 21:00:00,2023-04-18 22:00:00,10.02097,-38.9155,-5.28217,-34.1767
2023-04-18 22:00:00,2023-04-18 23:00:00,10.30442,-37.72598,-5.30114,-32.72270
2023-04-18 23:00:00,2023-04-19 00:00:00,10.26351,-38.14916,-5.38409,-33.26974
2023-04-19 00:00:00,2023-04-19 01:00:00,10.3033,-35.22588,-5.35103,-30.27361
2023-04-19 01:00:00,2023-04-19 02:00:00,10.30811,-35.0072,-5.35491,-30.054
2023-04-19 02:00:00,2023-04-19 03:00:00,10.29268,-34.72703,-5.37123,-29.80558
2023-04-19 03:00:00,2023-04-19 04:00:00,10.289,-35.50327,-5.36637,-30.58064
2023-04-19 04:00:00,2023-04-19 05:00:00,10.2962,-36.55345,-5.35846,-31.61571
2023-04-19 05:00:00,2023-04-19 06:00:00,10.23822,-38.24645,-5.43274,-33.44097
2023-04-19 06:00:00,2023-04-19 07:00:00,59.88457,555.35266,36.06213,651.29936
2023-04-19 07:00:00,2023-04-19 08:00:00,491.00475,4350.88639,577.99954,5419.89068
2023-04-19 08:00:00,2023-04-19 09:00:00,924.56881,7349.69112,1189.26419,9463.52412
2023-04-19 09:00:00,2023-04-19 10:00:00,889.12219,6254.71972,1246.45937,8390.30128
2023-04-19 10:00:00,2023-04-19 11:00:00,885.73255,5469.89676,871.38178,7227.01109
2023-04-19 11:00:00,2023-04-19 12:00:00,796.91451,5625.1545,546.71381,6968.78282
2023-04-19 12:00:00,2023-04-19 13:00:00,761.55588,5545.41659,554.28358,6861.25605
2023-04-19 13:00:00,2023-04-19 14:00:00,795.96941,5775.7303,553.23338,7124.93309
2023-04-19 14:00:00,2023-04-19 15:00:00,827.97109,5667.93279,619.15076,7115.05464
2023-04-19 15:00:00,2023-04-19 16:00:00,792.61587,5114.93692,594.6865,6502.23929
2023-04-19 16:00:00,2023-04-19 17:00:00,1009.00622,4949.63889,1002.43641,6961.08152
2023-04-19 17:00:00,2023-04-19 18:00:00,1051.09304,4852.66234,1156.81563,7060.57101
2023-04-19 18:00:00,2023-04-19 19:00:00,640.63938,2009.44832,594.04178,3244.12948
2023-04-19 19:00:00,2023-04-19 20:00:00,39.03452,93.06971,26.18637,158.29060
2023-04-19 20:00:00,2023-04-19 21:00:00,-5.51312,-20.73905,-5.38742,-31.63959
2023-04-19 21:00:00,2023-04-19 22:00:00,-4.74153,-18.9642,-4.87946,-28.58519
2023-04-19 22:00:00,2023-04-19 23:00:00,-4.45299,-18.3375,-4.87824,-27.66873
2023-04-19 23:00:00,2023-04-20 00:00:00,-4.48546,-18.14726,-4.90005,-27.53277
2023-04-20 00:00:00,2023-04-20 01:00:00,-4.49559,-17.70751,-4.9202,-27.1233
2023-04-20 01:00:00,2023-04-20 02:00:00,-4.47845,-17.49448,-4.92765,-26.90058
2023-04-20 02:00:00,2023-04-20 03:00:00,-4.47893,-17.53371,-4.91378,-26.92642
2023-04-20 03:00:00,2023-04-20 04:00:00,-4.47804,-17.9606,-4.90936,-27.348
2023-04-20 04:00:00,2023-04-20 05:00:00,-4.45113,-19.09377,-4.90586,-28.45076
2023-04-20 05:00:00,2023-04-20 06:00:00,-4.49383,-20.26626,-5.01816,-29.77825
2023-04-20 06:00:00,2023-04-20 07:00:00,49.24689,662.2666,45.004,756.51749
2023-04-20 07:00:00,2023-04-20 08:00:00,689.91454,4788.56132,706.57525,6185.05111
2023-04-20 08:00:00,2023-04-20 09:00:00,1269.96486,8281.98127,1421.21477,10973.16090
2023-04-20 09:00:00,2023-04-20 10:00:00,1282.61541,9259.92818,1538.45581,12080.99940
2023-04-20 10:00:00,2023-04-20 11:00:00,1160.75447,9276.30138,1396.64312,11833.69897
2023-04-20 11:00:00,2023-04-20 12:00:00,1186.47857,9237.33796,1468.68134,11892.49787
2023-04-20 12:00:00,2023-04-20 13:00:00,1143.28551,9202.03501,1459.64243,11804.96295
2023-04-20 13:00:00,2023-04-20 14:00:00,1098.49518,9475.91538,1417.52976,11991.94032
2023-04-20 14:00:00,2023-04-20 15:00:00,1136.97405,9726.91138,1425.58283,12289.46826
2023-04-20 15:00:00,2023-04-20 16:00:00,1174.51361,8946.20358,1466.47231,11587.18950
2023-04-20 16:00:00,2023-04-20 17:00:00,1237.46283,8551.20159,1431.10606,11219.77048
2023-04-20 17:00:00,2023-04-20 18:00:00,1055.30797,6898.35326,1188.23984,9141.90107
2023-04-20 18:00:00,2023-04-20 19:00:00,705.3414,2450.78794,610.8202,3766.94954
2023-04-20 19:00:00,2023-04-20 20:00:00,94.21142,148.79868,29.56335,272.57345
2023-04-20 20:00:00,2023-04-20 21:00:00,-5.12945,-15.89891,-5.41941,-26.44777
2023-04-20 21:00:00,2023-04-20 22:00:00,-4.56198,-14.04496,-4.89728,-23.50422
2023-04-20 22:00:00,2023-04-20 23:00:00,-4.19812,-13.24811,-4.90068,-22.34691
2023-04-20 23:00:00,2023-04-21 00:00:00,-4.17673,-12.68634,-4.90068,-21.76375
2023-04-21 00:00:00,2023-04-21 01:00:00,-4.86741,-12.05558,-4.9346,-21.85759
2023-04-21 01:00:00,2023-04-21 02:00:00,-4.35809,-13.09925,-4.94362,-22.40096
2023-04-21 02:00:00,2023-04-21 03:00:00,-4.36784,-15.0601,-5.02274,-24.45068
2023-04-21 03:00:00,2023-04-21 04:00:00,-4.37098,-14.32977,-4.99969,-23.70044
2023-04-21 04:00:00,2023-04-21 05:00:00,-4.36085,-14.26472,-4.98161,-23.60718
2023-04-21 05:00:00,2023-04-21 06:00:00,-4.40657,-15.56384,-4.98659,-24.95700
2023-04-21 06:00:00,2023-04-21 07:00:00,49.25453,735.9634,46.66617,831.8841
2023-04-21 07:00:00,2023-04-21 08:00:00,730.49687,4911.83114,673.30178,6315.62979
2023-04-21 08:00:00,2023-04-21 09:00:00,1137.00127,8055.14601,1270.72431,10462.87159
2023-04-21 09:00:00,2023-04-21 10:00:00,1093.79322,8872.78834,1517.83933,11484.42089
2023-04-21 10:00:00,2023-04-21 11:00:00,1108.06022,9287.41798,1634.32214,12029.80034
2023-04-21 11:00:00,2023-04-21 12:00:00,1136.91178,9404.82372,1702.6705,12244.406
2023-04-21 12:00:00,2023-04-21 13:00:00,1120.72574,9111.08075,1750.9793,11982.78579
2023-04-21 13:00:00,2023-04-21 14:00:00,1211.99402,9103.71742,1758.53168,12074.24312
2023-04-21 14:00:00,2023-04-21 15:00:00,1356.17548,9384.08128,1740.56555,12480.82231
2023-04-21 15:00:00,2023-04-21 16:00:00,1173.29445,9103.11048,1681.40231,11957.80724
2023-04-21 16:00:00,2023-04-21 17:00:00,1071.37379,8494.25309,1516.36282,11081.98970
2023-04-21 17:00:00,2023-04-21 18:00:00,957.17749,6752.25108,1213.98763,8923.41620
2023-04-21 18:00:00,2023-04-21 19:00:00,650.13503,2428.04124,585.00909,3663.18536
2023-04-21 19:00:00,2023-04-21 20:00:00,44.28769,68.30908,29.42839,142.02516
2023-04-21 20:00:00,2023-04-21 21:00:00,-5.05582,-34.28199,-5.61541,-44.95322
2023-04-21 21:00:00,2023-04-21 22:00:00,-4.513,-32.28629,-5.04998,-41.84927
2023-04-21 22:00:00,2023-04-21 23:00:00,-4.39063,-30.88551,-5.07151,-40.34765
2023-04-21 23:00:00,2023-04-22 00:00:00,-4.43562,-31.50854,-5.07816,-41.02232
2023-04-22 00:00:00,2023-04-22 01:00:00,-4.45592,-30.6902,-5.093,-40.23912
2023-04-22 01:00:00,2023-04-22 02:00:00,-4.46249,-30.85352,-5.11462,-40.43063
2023-04-22 02:00:00,2023-04-22 03:00:00,-4.47011,-30.83087,-5.11469,-40.41567
2023-04-22 03:00:00,2023-04-22 04:00:00,-4.45862,-32.0836,-5.10499,-41.64721
2023-04-22 04:00:00,2023-04-22 05:00:00,-4.46185,-32.1116,-5.11027,-41.68372
2023-04-22 05:00:00,2023-04-22 06:00:00,-4.53197,-42.11279,-5.17562,-51.82038
2023-04-22 06:00:00,2023-04-22 07:00:00,47.19318,666.18196,50.04917,763.42431
2023-04-22 07:00:00,2023-04-22 08:00:00,554.61205,4629.31188,551.45101,5735.37494
2023-04-22 08:00:00,2023-04-22 09:00:00,943.08146,7701.94823,1123.48415,9768.51384
2023-04-22 09:00:00,2023-04-22 10:00:00,1031.68719,7807.51683,1348.99649,10188.20051
2023-04-22 10:00:00,2023-04-22 11:00:00,1021.44415,7673.85857,1429.03364,10124.33636
2023-04-22 11:00:00,2023-04-22 12:00:00,1013.06155,8082.32048,1489.41058,10584.79261
2023-04-22 12:00:00,2023-04-22 13:00:00,788.84605,8760.92335,1407.79501,10957.56441
2023-04-22 13:00:00,2023-04-22 14:00:00,728.02787,9148.05114,1456.02531,11332.10432
2023-04-22 14:00:00,2023-04-22 15:00:00,811.08976,9091.08445,1657.9841,11560.15831
2023-04-22 15:00:00,2023-04-22 16:00:00,1005.02033,8438.32889,1637.09313,11080.44235
2023-04-22 16:00:00,2023-04-22 17:00:00,1091.1527,6900.41993,1520.117,9511.68963
2023-04-22 17:00:00,2023-04-22 18:00:00,1056.43611,5095.60401,1237.14069,7389.18081
2023-04-22 18:00:00,2023-04-22 19:00:00,601.3073,1730.21934,559.8404,2891.36704
2023-04-22 19:00:00,2023-04-22 20:00:00,28.63588,21.46519,20.70475,70.80582
2023-04-22 20:00:00,2023-04-22 21:00:00,-5.44772,-34.91374,-5.87144,-46.23290
2023-04-22 21:00:00,2023-04-22 22:00:00,-4.71972,-32.65332,-5.36308,-42.73612
2023-04-22 22:00:00,2023-04-22 23:00:00,-4.36234,-31.42436,-5.37475,-41.16145
2023-04-22 23:00:00,2023-04-23 00:00:00,-4.37536,-31.41005,-5.37893,-41.16434
2023-04-23 00:00:00,2023-04-23 01:00:00,-4.34904,-31.70886,-5.38635,-41.44425
2023-04-23 01:00:00,2023-04-23 02:00:00,-4.39503,-31.72746,-5.389,-41.51149
2023-04-23 02:00:00,2023-04-23 03:00:00,-4.37308,-36.22486,-5.37587,-45.97381
2023-04-23 03:00:00,2023-04-23 04:00:00,-4.36834,-31.84456,-5.40852,-41.62142
2023-04-23 04:00:00,2023-04-23 05:00:00,-4.36595,-34.15273,-5.41596,-43.93464
2023-04-23 05:00:00,2023-04-23 06:00:00,-4.42428,-33.28842,-5.46642,-43.17912
2023-04-23 06:00:00,2023-04-23 07:00:00,56.81817,487.87672,53.47212,598.16701
2023-04-23 07:00:00,2023-04-23 08:00:00,617.61187,4132.44142,676.63094,5426.68423
2023-04-23 08:00:00,2023-04-23 09:00:00,599.88988,7022.91414,1225.85619,8848.66021
2023-04-23 09:00:00,2023-04-23 10:00:00,550.30771,7505.34336,1239.18538,9294.83645
2023-04-23 10:00:00,2023-04-23 11:00:00,513.88444,8091.70837,1154.40626,9759.99907
2023-04-23 11:00:00,2023-04-23 12:00:00,535.45231,8473.98583,889.88377,9899.32191
2023-04-23 12:00:00,2023-04-23 13:00:00,639.03623,8577.89533,785.67079,10002.60235
2023-04-23 13:00:00,2023-04-23 14:00:00,646.94447,8701.5486,762.80626,10111.29933
2023-04-23 14:00:00,2023-04-23 15:00:00,628.707,8552.89208,748.04579,9929.64487
2023-04-23 15:00:00,2023-04-23 16:00:00,680.37572,8468.82723,1517.15036,10666.35331
2023-04-23 16:00:00,2023-04-23 17:00:00,1010.45054,7900.73791,1502.8018,10413.99025
2023-04-23 17:00:00,2023-04-23 18:00:00,1241.29888,6154.5802,1210.50303,8606.38211
2023-04-23 18:00:00,2023-04-23 19:00:00,811.31412,2332.85303,541.35722,3685.52437
2023-04-23 19:00:00,2023-04-23 20:00:00,242.6185,384.99257,31.03512,658.64619
2023-04-23 20:00:00,2023-04-23 21:00:00,196.69308,300.03962,-5.51396,491.21874
2023-04-23 21:00:00,2023-04-23 22:00:00,197.34357,302.48156,-4.95673,494.86840
2023-04-23 22:00:00,2023-04-23 23:00:00,197.69382,303.54238,-4.97842,496.25778
2023-04-23 23:00:00,2023-04-24 00:00:00,197.68581,301.12432,-4.99006,493.82007
2023-04-24 00:00:00,2023-04-24 01:00:00,197.72096,302.97398,-5.00311,495.69183
2023-04-24 01:00:00,2023-04-24 02:00:00,197.73072,303.15776,-4.96701,495.92147
2023-04-24 02:00:00,2023-04-24 03:00:00,197.72982,303.38064,-4.96198,496.14848
2023-04-24 03:00:00,2023-04-24 04:00:00,8.38341,-11.3254,-4.95799,-7.89998
2023-04-24 04:00:00,2023-04-24 05:00:00,-4.2462,-33.11142,-4.94839,-42.30601
