timestamp_begin_ct,timestamp_end_ct,Coastal,North,Panhandle,South,West,System Total
2023-01-14 20:00:00,2023-01-14 21:00:00,2188.52,2348.7,3375.9,2505.91,14263.02,24682.05
2023-01-14 21:00:00,2023-01-14 22:00:00,2499.45,2343.19,3179.7,2566.86,14429.63,25018.83
2023-01-14 22:00:00,2023-01-14 23:00:00,2902.54,2321.55,3160.59,2640.73,14396.2,25421.61
2023-01-14 23:00:00,2023-01-15 00:00:00,3225.8,2305.75,2978.13,2686.49,14454.6,25650.77
2023-01-15 00:00:00,2023-01-15 01:00:00,3333.06,2005.6,2886.28,2665.89,14783.97,25674.8
2023-01-15 01:00:00,2023-01-15 02:00:00,3258.12,1905.24,2984.47,2669.91,14782.57,25600.31
2023-01-15 02:00:00,2023-01-15 03:00:00,3043.23,1764.05,2943.63,2648.87,14654.79,25054.57
2023-01-15 03:00:00,2023-01-15 04:00:00,3138.81,1864.61,3004.15,2636.61,14648.78,25292.96
2023-01-15 04:00:00,2023-01-15 05:00:00,3136.41,2252.41,3156.74,2615.5,14431.9,25592.96
2023-01-15 05:00:00,2023-01-15 06:00:00,3228.91,2190.32,3185.9,2655.47,14309.0,25569.6
2023-01-15 06:00:00,2023-01-15 07:00:00,3474.94,2161.78,3213.56,2562.31,14455.29,25867.88
2023-01-15 07:00:00,2023-01-15 08:00:00,3325.36,2046.53,3070.59,2552.12,14658.86,25653.46
2023-01-15 08:00:00,2023-01-15 09:00:00,3227.85,2074.24,3106.86,2482.39,14374.05,25265.39
2023-01-15 09:00:00,2023-01-15 10:00:00,3461.65,2141.99,3040.23,2415.39,13634.91,24694.17
2023-01-15 10:00:00,2023-01-15 11:00:00,3204.43,2236.61,2855.9,2568.62,13783.86,24649.42
2023-01-15 11:00:00,2023-01-15 12:00:00,3158.36,2176.38,3164.44,2573.45,13338.23,24410.86
2023-01-15 12:00:00,2023-01-15 13:00:00,3228.41,2165.04,3499.06,2551.13,13028.69,24472.33
2023-01-15 13:00:00,2023-01-15 14:00:00,3349.79,2151.18,3621.88,2479.75,12682.31,24284.91
2023-01-15 14:00:00,2023-01-15 15:00:00,3365.73,2108.28,3591.57,2491.45,12673.96,24230.99
2023-01-15 15:00:00,2023-01-15 16:00:00,3336.58,2139.4,3579.58,2597.72,12849.16,24502.44
2023-01-15 16:00:00,2023-01-15 17:00:00,3332.23,2201.56,3673.01,2545.69,12958.48,24710.97
2023-01-15 17:00:00,2023-01-15 18:00:00,3491.71,2227.16,3807.03,2529.09,13121.78,25176.77
2023-01-15 18:00:00,2023-01-15 19:00:00,3507.58,2181.43,3736.21,2592.28,13669.24,25686.74
2023-01-15 19:00:00,2023-01-15 20:00:00,3622.5,2173.54,3604.33,2545.72,14091.25,26037.34
2023-01-15 20:00:00,2023-01-15 21:00:00,3635.63,2145.61,3653.48,2594.02,14077.92,26106.66
2023-01-15 21:00:00,2023-01-15 22:00:00,3471.77,2177.41,3662.26,2674.31,13660.88,25646.63
2023-01-15 22:00:00,2023-01-15 23:00:00,3236.05,2170.14,3543.12,2680.72,13088.78,24718.81
2023-01-15 23:00:00,2023-01-16 00:00:00,3251.47,2135.38,3312.85,2721.05,12533.35,23954.1
2023-01-16 00:00:00,2023-01-16 01:00:00,3112.18,2127.33,3106.17,2627.6,11798.41,22771.69
2023-01-16 01:00:00,2023-01-16 02:00:00,3002.98,1981.43,3568.79,2389.52,10448.37,21391.09
2023-01-16 02:00:00,2023-01-16 03:00:00,3034.78,1706.15,3780.75,2025.03,9317.16,19863.87
2023-01-16 03:00:00,2023-01-16 04:00:00,2777.54,1524.95,3822.91,1916.77,8044.65,18086.82
2023-01-16 04:00:00,2023-01-16 05:00:00,2403.95,1527.22,3806.93,1911.77,7192.91,16842.78
2023-01-16 05:00:00,2023-01-16 06:00:00,2279.28,1505.85,3808.78,2007.18,7378.32,16979.41
2023-01-16 06:00:00,2023-01-16 07:00:00,2535.8,1623.81,3803.31,1721.27,7153.47,16837.66
2023-01-16 07:00:00,2023-01-16 08:00:00,2628.7,1690.31,3665.91,1403.82,6537.31,15926.05
2023-01-16 08:00:00,2023-01-16 09:00:00,2219.13,1500.82,3627.22,813.13,6642.52,14802.82
2023-01-16 09:00:00,2023-01-16 10:00:00,2440.93,1080.04,3423.78,276.81,5604.24,12825.8
2023-01-16 10:00:00,2023-01-16 11:00:00,2904.57,979.1,3449.66,196.26,4746.4,12275.99
2023-01-16 11:00:00,2023-01-16 12:00:00,2464.32,859.87,3226.19,179.44,7262.78,13992.6
2023-01-16 12:00:00,2023-01-16 13:00:00,1754.52,710.67,2950.1,364.93,10373.7,16153.92
2023-01-16 13:00:00,2023-01-16 14:00:00,726.1,687.44,2688.94,572.7,11868.02,16543.2
2023-01-16 14:00:00,2023-01-16 15:00:00,292.55,890.02,2757.93,707.89,12858.53,17506.92
2023-01-16 15:00:00,2023-01-16 16:00:00,244.31,994.22,2875.89,525.15,12354.34,16993.91
2023-01-16 16:00:00,2023-01-16 17:00:00,278.54,948.04,2821.86,429.43,11703.5,16181.37
2023-01-16 17:00:00,2023-01-16 18:00:00,403.07,747.09,2527.1,418.35,10259.16,14354.77
2023-01-16 18:00:00,2023-01-16 19:00:00,867.98,852.47,2407.71,406.12,9259.18,13793.46
2023-01-16 19:00:00,2023-01-16 20:00:00,1059.08,1086.37,2458.18,657.03,9123.95,14384.61
2023-01-16 20:00:00,2023-01-16 21:00:00,1080.77,1206.74,2524.29,738.13,9910.88,15460.81
2023-01-16 21:00:00,2023-01-16 22:00:00,981.07,1288.92,2624.93,790.07,10135.55,15820.54
2023-01-16 22:00:00,2023-01-16 23:00:00,978.27,1270.61,2550.0,877.67,9921.49,15598.04
2023-01-16 23:00:00,2023-01-17 00:00:00,987.46,1355.08,2938.45,1137.8,10128.83,16547.62
2023-01-17 00:00:00,2023-01-17 01:00:00,1160.27,1453.97,3258.48,1089.38,9974.7,16936.8
2023-01-17 01:00:00,2023-01-17 02:00:00,1268.15,1316.27,3142.47,1317.08,9123.77,16167.74
2023-01-17 02:00:00,2023-01-17 03:00:00,1229.28,918.28,3176.55,1131.98,7946.22,14402.31
2023-01-17 03:00:00,2023-01-17 04:00:00,901.27,885.71,3268.89,1226.74,6905.27,13187.88
2023-01-17 04:00:00,2023-01-17 05:00:00,709.15,973.8,3093.27,1077.03,6117.77,11971.02
2023-01-17 05:00:00,2023-01-17 06:00:00,622.19,826.92,2688.57,845.68,5516.69,10500.05
2023-01-17 06:00:00,2023-01-17 07:00:00,593.43,792.75,2462.06,620.98,4385.23,8854.45
2023-01-17 07:00:00,2023-01-17 08:00:00,308.71,827.52,2078.5,398.44,3977.35,7590.52
2023-01-17 09:00:00,2023-01-17 10:00:00,147.8,450.58,1225.73,173.11,1917.31,3914.53
2023-01-17 10:00:00,2023-01-17 11:00:00,400.31,194.62,541.94,165.94,1164.6,2467.41
2023-01-17 11:00:00,2023-01-17 12:00:00,896.45,83.45,345.41,286.34,933.63,2545.28
2023-01-17 12:00:00,2023-01-17 13:00:00,1284.77,73.82,636.91,466.39,1419.27,3881.16
2023-01-17 13:00:00,2023-01-17 14:00:00,1435.01,108.46,1261.57,581.46,2347.65,5734.15
2023-01-17 14:00:00,2023-01-17 15:00:00,1731.26,140.68,1483.66,660.92,2880.3,6896.82
2023-01-17 15:00:00,2023-01-17 16:00:00,2261.77,253.48,2369.64,817.16,3570.12,9272.17
2023-01-17 16:00:00,2023-01-17 17:00:00,2590.6,498.04,2632.74,1010.52,3571.66,10303.56
2023-01-17 17:00:00,2023-01-17 18:00:00,2425.14,834.9,2587.64,1372.96,2596.61,9817.25
2023-01-17 18:00:00,2023-01-17 19:00:00,2223.59,1018.29,2832.3,1727.23,2501.81,10303.22
2023-01-17 19:00:00,2023-01-17 20:00:00,2113.08,1326.04,2938.12,2092.29,2729.25,11198.78
2023-01-17 20:00:00,2023-01-17 21:00:00,2290.47,1600.83,3314.43,2395.18,3435.48,13036.39
2023-01-17 21:00:00,2023-01-17 22:00:00,2695.41,1885.28,3135.71,2354.02,3809.11,13879.53
2023-01-17 22:00:00,2023-01-17 23:00:00,2900.08,1979.38,2776.39,2390.4,5922.19,15968.44
2023-01-17 23:00:00,2023-01-18 00:00:00,2910.04,1883.09,2179.97,2346.04,7066.2,16385.34
2023-01-18 00:00:00,2023-01-18 01:00:00,3250.7,1800.5,1613.36,2378.77,7494.48,16537.81
2023-01-18 01:00:00,2023-01-18 02:00:00,3251.36,1685.48,2539.48,2219.02,8146.21,17841.55
2023-01-18 02:00:00,2023-01-18 03:00:00,3166.19,1378.59,3373.08,2123.65,10277.18,20318.69
2023-01-18 03:00:00,2023-01-18 04:00:00,3125.42,1090.23,3359.05,1778.92,11370.6,20724.22
2023-01-18 04:00:00,2023-01-18 05:00:00,2990.17,1045.36,3519.2,1428.95,11753.05,20736.73
2023-01-18 05:00:00,2023-01-18 06:00:00,2517.26,1458.78,3656.14,1277.43,11209.37,20118.98
2023-01-18 06:00:00,2023-01-18 07:00:00,2566.54,1681.25,3893.68,970.39,11646.12,20757.98
2023-01-18 07:00:00,2023-01-18 08:00:00,2291.12,1030.5,3976.35,650.47,12576.18,20524.62
2023-01-18 08:00:00,2023-01-18 09:00:00,1984.14,1177.14,3879.98,457.5,12518.92,20017.68
2023-01-18 09:00:00,2023-01-18 10:00:00,1729.11,1482.97,3781.16,354.15,12013.07,19360.46
2023-01-18 10:00:00,2023-01-18 11:00:00,1606.54,1506.68,3485.49,806.32,12613.36,20018.39
2023-01-18 11:00:00,2023-01-18 12:00:00,822.8,1826.89,3248.29,1246.98,12908.58,20053.54
2023-01-18 13:00:00,2023-01-18 14:00:00,291.01,1606.77,3398.64,1531.29,13977.36,20805.07
2023-01-18 14:00:00,2023-01-18 15:00:00,563.82,1873.4,3212.85,1608.36,14134.03,21392.46
2023-01-18 15:00:00,2023-01-18 16:00:00,695.13,1998.26,3161.67,1227.6,14026.52,21109.18
2023-01-18 16:00:00,2023-01-18 17:00:00,811.9,2128.65,2922.25,899.79,14003.26,20765.85
2023-01-18 17:00:00,2023-01-18 18:00:00,612.48,1957.33,3140.61,606.05,14591.01,20907.48
2023-01-18 18:00:00,2023-01-18 19:00:00,368.69,1834.78,3192.43,499.26,14333.62,20228.78
2023-01-18 19:00:00,2023-01-18 20:00:00,288.28,2014.53,2810.18,576.19,14751.49,20440.67
2023-01-18 20:00:00,2023-01-18 21:00:00,235.9,2153.22,2691.19,615.29,15669.43,21365.03
2023-01-18 21:00:00,2023-01-18 22:00:00,247.92,2222.08,2364.15,764.76,15756.89,21355.8
2023-01-18 22:00:00,2023-01-18 23:00:00,209.41,2222.0,2727.33,1118.19,14500.0,20776.93
2023-01-18 23:00:00,2023-01-19 00:00:00,122.58,2192.87,2770.97,1355.05,14086.84,20528.31
2023-01-19 00:00:00,2023-01-19 01:00:00,236.22,2022.09,2648.83,1211.35,13841.38,19959.87
2023-01-19 01:00:00,2023-01-19 02:00:00,326.61,1930.25,2585.82,1228.01,13718.82,19789.51
2023-01-19 02:00:00,2023-01-19 03:00:00,461.64,1915.49,2586.41,1428.13,13319.76,19711.43
2023-01-19 03:00:00,2023-01-19 04:00:00,1003.44,1803.11,2646.66,2061.06,11705.99,19220.26
2023-01-19 04:00:00,2023-01-19 05:00:00,1443.94,1896.21,2416.56,2235.2,9801.27,17793.18
2023-01-19 05:00:00,2023-01-19 06:00:00,1676.79,1707.06,2165.33,2433.48,8613.77,16596.43
2023-01-19 06:00:00,2023-01-19 07:00:00,2230.22,1406.46,1795.61,2366.32,8073.24,15871.85
2023-01-19 07:00:00,2023-01-19 08:00:00,2845.95,1456.7,1342.64,2058.6,6897.22,14601.11
2023-01-19 08:00:00,2023-01-19 09:00:00,2323.28,1133.21,918.65,1637.37,4837.84,10850.35
2023-01-19 09:00:00,2023-01-19 10:00:00,1940.21,771.94,402.25,979.94,2209.73,6304.07
2023-01-19 10:00:00,2023-01-19 11:00:00,2723.55,729.52,162.89,1024.59,1964.51,6605.06
2023-01-19 11:00:00,2023-01-19 12:00:00,2634.98,477.05,63.68,760.51,1067.88,5004.1
2023-01-19 12:00:00,2023-01-19 13:00:00,2330.02,254.83,89.19,505.23,301.71,3480.98
2023-01-19 13:00:00,2023-01-19 14:00:00,1976.15,168.26,167.25,297.44,91.9,2701.0
2023-01-19 14:00:00,2023-01-19 15:00:00,1734.26,114.03,231.76,179.37,52.9,2312.32
2023-01-19 15:00:00,2023-01-19 16:00:00,1690.27,76.33,262.37,146.34,92.01,2267.32
2023-01-19 16:00:00,2023-01-19 17:00:00,1271.0,50.4,304.93,191.08,161.43,1978.84
2023-01-19 17:00:00,2023-01-19 18:00:00,823.09,51.83,452.71,344.47,233.94,1906.04
2023-01-19 18:00:00,2023-01-19 19:00:00,634.62,42.99,718.13,650.24,590.1,2636.08
2023-01-19 19:00:00,2023-01-19 20:00:00,513.83,65.99,1252.34,982.17,1565.16,4379.49
2023-01-19 20:00:00,2023-01-19 21:00:00,513.98,129.47,1572.27,1089.43,2975.74,6280.89
2023-01-19 21:00:00,2023-01-19 22:00:00,395.35,231.8,1953.97,1447.01,4214.57,8242.7
2023-01-19 22:00:00,2023-01-19 23:00:00,563.91,448.37,1941.43,1422.82,5939.65,10316.18
2023-01-19 23:00:00,2023-01-20 00:00:00,541.97,550.3,1788.43,1399.08,7513.41,11793.19
2023-01-20 00:00:00,2023-01-20 01:00:00,516.66,636.5,1912.41,1464.28,8710.13,13239.98
2023-01-20 01:00:00,2023-01-20 02:00:00,381.14,707.15,2201.02,1458.85,8970.18,13718.34
2023-01-20 02:00:00,2023-01-20 03:00:00,366.92,798.16,2187.26,1263.92,9125.52,13741.78
2023-01-20 03:00:00,2023-01-20 04:00:00,367.3,765.85,2389.3,1211.26,9589.06,14322.77
2023-01-20 04:00:00,2023-01-20 05:00:00,648.95,854.25,2294.44,981.21,9973.3,14752.15
2023-01-20 05:00:00,2023-01-20 06:00:00,760.27,932.04,2198.71,1184.42,9704.68,14780.12
2023-01-20 06:00:00,2023-01-20 07:00:00,1040.82,979.24,2509.79,1045.16,9525.7,15100.71
2023-01-20 07:00:00,2023-01-20 08:00:00,1090.93,1089.98,2885.2,1130.78,10179.06,16375.95
2023-01-20 08:00:00,2023-01-20 09:00:00,1349.24,1245.47,3251.66,1093.46,10984.73,17924.56
2023-01-20 09:00:00,2023-01-20 10:00:00,1580.49,1057.16,2704.56,974.1,10008.92,16325.23
2023-01-20 10:00:00,2023-01-20 11:00:00,2017.45,861.72,2989.48,920.73,10869.77,17659.15
2023-01-20 11:00:00,2023-01-20 12:00:00,2261.5,891.13,3239.2,828.38,11878.13,19098.34
2023-01-20 12:00:00,2023-01-20 13:00:00,2379.65,658.34,3278.53,650.58,12592.82,19559.92
2023-01-20 13:00:00,2023-01-20 14:00:00,2600.76,624.23,3275.84,730.61,12945.36,20176.8
2023-01-20 14:00:00,2023-01-20 15:00:00,2906.64,668.74,3394.88,886.51,13025.56,20882.33
2023-01-20 15:00:00,2023-01-20 16:00:00,3245.0,806.27,3591.58,1016.54,12945.06,21604.45
2023-01-20 16:00:00,2023-01-20 17:00:00,3366.21,987.21,3699.34,1247.6,12960.53,22260.89
2023-01-20 17:00:00,2023-01-20 18:00:00,3311.03,958.89,3738.74,1457.69,13247.0,22713.35
2023-01-20 18:00:00,2023-01-20 19:00:00,3020.74,983.38,3697.79,1681.48,13780.5,23163.89
2023-01-20 19:00:00,2023-01-20 20:00:00,2355.08,1090.65,3819.79,1791.34,15052.27,24109.13
2023-01-20 20:00:00,2023-01-20 21:00:00,1868.04,1238.19,3796.41,1851.26,15367.28,24121.18
2023-01-20 21:00:00,2023-01-20 22:00:00,1902.1,1245.31,3738.61,2027.81,15409.91,24323.74
2023-01-20 22:00:00,2023-01-20 23:00:00,2091.51,1126.72,3577.17,1954.84,15565.48,24315.72
2023-01-20 23:00:00,2023-01-21 00:00:00,2017.79,1124.26,2820.09,1674.91,15764.56,23401.61
2023-01-21 00:00:00,2023-01-21 01:00:00,1660.92,1217.55,2024.64,1385.73,14715.35,21004.19
2023-01-21 01:00:00,2023-01-21 02:00:00,1236.8,1239.68,1496.07,1074.89,13187.33,18234.77
2023-01-21 02:00:00,2023-01-21 03:00:00,1019.31,1255.95,1321.91,751.26,10832.12,15180.55
2023-01-21 03:00:00,2023-01-21 04:00:00,875.65,1220.59,1894.8,535.49,8082.41,12608.94
2023-01-21 04:00:00,2023-01-21 05:00:00,876.19,1052.14,2409.15,313.5,6850.82,11501.8
2023-01-21 05:00:00,2023-01-21 06:00:00,733.29,469.13,2663.94,184.44,6193.67,10244.47
2023-01-21 06:00:00,2023-01-21 07:00:00,571.08,556.48,2643.54,124.14,6271.52,10166.76
2023-01-21 07:00:00,2023-01-21 08:00:00,469.99,503.0,2624.8,173.01,6704.78,10475.58
2023-01-21 08:00:00,2023-01-21 09:00:00,518.95,446.85,2793.68,255.14,6192.21,10206.83
2023-01-21 09:00:00,2023-01-21 10:00:00,533.47,456.71,3105.55,322.37,5253.68,9671.78
2023-01-21 10:00:00,2023-01-21 11:00:00,488.8,417.13,3679.59,441.69,6798.1,11825.31
2023-01-21 11:00:00,2023-01-21 12:00:00,430.35,468.78,3864.33,516.01,7254.38,12533.85
2023-01-21 12:00:00,2023-01-21 13:00:00,483.33,456.36,3898.17,402.82,7853.09,13093.77
2023-01-21 13:00:00,2023-01-21 14:00:00,503.75,437.65,3784.56,473.08,9355.36,14554.4
2023-01-21 14:00:00,2023-01-21 15:00:00,461.94,599.65,3855.26,557.12,10895.13,16369.1
2023-01-21 15:00:00,2023-01-21 16:00:00,492.56,699.23,3785.03,345.67,11663.64,16986.13
2023-01-21 16:00:00,2023-01-21 17:00:00,496.58,903.23,3761.1,389.85,11753.66,17304.42
2023-01-21 17:00:00,2023-01-21 18:00:00,479.73,977.39,3904.29,303.37,12048.21,17712.99
2023-01-21 18:00:00,2023-01-21 19:00:00,446.34,1171.42,3885.29,261.54,11624.86,17389.45
2023-01-21 19:00:00,2023-01-21 20:00:00,404.92,1269.35,3660.78,252.53,12910.49,18498.07
2023-01-21 20:00:00,2023-01-21 21:00:00,301.09,1459.8,3178.45,240.83,14453.82,19633.99
2023-01-21 21:00:00,2023-01-21 22:00:00,222.44,1615.5,3177.32,284.93,14746.75,20046.94
2023-01-21 22:00:00,2023-01-21 23:00:00,164.55,1676.93,2845.77,329.57,14689.32,19706.14
2023-01-22 00:00:00,2023-01-22 01:00:00,120.3,1881.64,2395.53,331.65,12006.66,16735.78
2023-01-22 01:00:00,2023-01-22 02:00:00,329.69,2024.64,2576.16,324.09,10563.09,15817.67
2023-01-22 02:00:00,2023-01-22 03:00:00,581.15,1881.46,2547.31,630.77,9377.93,15018.62
2023-01-22 03:00:00,2023-01-22 04:00:00,1175.9,1756.53,2463.41,1081.3,7925.46,14402.6
2023-01-22 04:00:00,2023-01-22 05:00:00,1492.87,1584.7,2161.81,1484.59,7077.18,13801.15
2023-01-22 05:00:00,2023-01-22 06:00:00,1608.62,1579.69,1810.33,1575.91,6960.09,13534.64
2023-01-22 06:00:00,2023-01-22 07:00:00,1868.9,1399.02,1876.84,1502.97,6785.52,13433.25
2023-01-22 07:00:00,2023-01-22 08:00:00,2096.59,1394.44,1854.53,1460.12,5947.09,12752.77
2023-01-22 08:00:00,2023-01-22 09:00:00,1954.56,1351.92,1697.13,1224.46,5101.54,11329.61
2023-01-22 09:00:00,2023-01-22 10:00:00,2135.71,1129.47,1075.69,781.56,3489.89,8612.32
2023-01-22 10:00:00,2023-01-22 11:00:00,1609.83,939.0,1018.13,482.21,3068.89,7118.06
2023-01-22 11:00:00,2023-01-22 12:00:00,994.6,841.89,1041.29,192.33,1975.46,5045.57
2023-01-22 12:00:00,2023-01-22 13:00:00,640.38,938.44,949.24,269.97,2077.88,4875.91
2023-01-22 13:00:00,2023-01-22 14:00:00,815.11,944.52,769.04,429.61,2699.7,5657.98
2023-01-22 14:00:00,2023-01-22 15:00:00,994.52,963.94,578.76,462.58,2374.94,5374.74
2023-01-22 15:00:00,2023-01-22 16:00:00,961.59,937.27,358.59,331.71,1518.13,4107.29
2023-01-22 16:00:00,2023-01-22 17:00:00,939.25,672.26,132.54,157.61,695.19,2596.85
2023-01-22 17:00:00,2023-01-22 18:00:00,742.05,428.66,35.26,77.27,167.77,1451.01
2023-01-22 18:00:00,2023-01-22 19:00:00,846.82,362.57,171.55,216.89,170.37,1768.2
2023-01-22 19:00:00,2023-01-22 20:00:00,1183.77,275.39,537.46,698.23,703.2,3398.05
2023-01-22 20:00:00,2023-01-22 21:00:00,1540.02,211.35,718.16,1259.37,1817.05,5545.95
2023-01-22 22:00:00,2023-01-22 23:00:00,1919.33,216.51,1868.38,2277.33,5343.5,11625.05
2023-01-22 23:00:00,2023-01-23 00:00:00,2016.81,322.01,2258.85,2488.03,7294.77,14380.47
2023-01-23 00:00:00,2023-01-23 01:00:00,1948.99,488.05,2651.2,2603.34,8987.66,16679.24
2023-01-23 01:00:00,2023-01-23 02:00:00,2118.26,804.46,2679.98,2526.55,9705.76,17835.01
2023-01-23 02:00:00,2023-01-23 03:00:00,2316.98,1147.47,2430.13,2224.16,10375.32,18494.06
2023-01-23 03:00:00,2023-01-23 04:00:00,2539.94,1302.4,2331.37,1976.62,11041.48,19191.81
2023-01-23 04:00:00,2023-01-23 05:00:00,2576.91,1430.95,2491.77,1991.4,10878.2,19369.23
2023-01-23 05:00:00,2023-01-23 06:00:00,2917.41,1317.29,2589.28,2027.9,11108.37,19960.25
2023-01-23 06:00:00,2023-01-23 07:00:00,2440.98,1058.92,2525.9,2079.76,11761.12,19866.68
2023-01-23 07:00:00,2023-01-23 08:00:00,1962.5,816.75,2343.09,2291.23,12949.93,20363.5
2023-01-23 08:00:00,2023-01-23 09:00:00,1710.82,776.95,1945.75,2324.71,13190.88,19949.11
2023-01-23 09:00:00,2023-01-23 10:00:00,1941.23,539.08,1214.72,1924.13,12055.9,17675.06
2023-01-23 10:00:00,2023-01-23 11:00:00,2373.14,577.92,1422.04,1898.63,12253.36,18525.09
2023-01-23 11:00:00,2023-01-23 12:00:00,2568.7,525.24,1735.31,2182.93,12317.86,19330.04
2023-01-23 12:00:00,2023-01-23 13:00:00,2399.67,580.63,1725.41,2440.5,12299.43,19445.64
2023-01-23 13:00:00,2023-01-23 14:00:00,2619.12,647.8,1927.72,2487.51,12220.7,19902.85
2023-01-23 14:00:00,2023-01-23 15:00:00,2761.98,536.32,2317.63,2457.28,12250.77,20323.98
2023-01-23 15:00:00,2023-01-23 16:00:00,2784.76,532.24,2570.95,2486.77,12532.18,20906.9
2023-01-23 16:00:00,2023-01-23 17:00:00,2671.85,634.6,2634.51,2495.3,12663.1,21099.36
2023-01-23 17:00:00,2023-01-23 18:00:00,2989.36,758.01,2580.11,2595.78,12406.68,21329.94
2023-01-23 18:00:00,2023-01-23 19:00:00,3216.24,764.92,2129.44,2528.68,11704.93,20344.21
2023-01-23 19:00:00,2023-01-23 20:00:00,3209.76,775.32,1940.15,2544.18,11924.8,20394.21
2023-01-23 20:00:00,2023-01-23 21:00:00,3280.45,838.94,1874.44,2583.39,12212.95,20790.17
2023-01-23 21:00:00,2023-01-23 22:00:00,3337.76,984.15,1749.49,2564.59,12295.01,20931.0
2023-01-23 22:00:00,2023-01-23 23:00:00,3360.18,1126.11,1414.66,2498.19,12905.24,21304.38
2023-01-23 23:00:00,2023-01-24 00:00:00,3283.77,1236.76,1440.77,2384.14,11804.33,20149.77
2023-01-24 00:00:00,2023-01-24 01:00:00,3002.0,1385.59,1258.68,2191.07,9649.18,17486.52
2023-01-24 01:00:00,2023-01-24 02:00:00,2894.66,1547.62,945.6,2025.4,7197.21,14610.49
2023-01-24 02:00:00,2023-01-24 03:00:00,3001.39,1641.83,616.51,2131.99,5517.36,12909.08
2023-01-24 03:00:00,2023-01-24 04:00:00,2957.0,1588.63,467.6,1977.96,5167.19,12158.38
2023-01-24 04:00:00,2023-01-24 05:00:00,3159.52,1489.9,370.88,1933.14,4434.23,11387.67
2023-01-24 05:00:00,2023-01-24 06:00:00,3203.69,1469.39,374.21,1840.23,4316.57,11204.09
2023-01-24 06:00:00,2023-01-24 07:00:00,3357.52,1617.95,396.4,1891.48,5043.55,12306.9
2023-01-24 07:00:00,2023-01-24 08:00:00,3083.64,1129.44,428.24,1983.65,6597.64,13222.61
2023-01-24 08:00:00,2023-01-24 09:00:00,3060.82,941.52,424.89,1785.89,5446.39,11659.51
2023-01-24 10:00:00,2023-01-24 11:00:00,2917.35,1106.46,305.91,1014.4,4804.84,10148.96
2023-01-24 11:00:00,2023-01-24 12:00:00,2903.91,1428.83,414.01,1004.99,4673.98,10425.72
2023-01-24 12:00:00,2023-01-24 13:00:00,3155.73,1404.06,574.66,1838.28,4703.63,11676.36
2023-01-24 13:00:00,2023-01-24 14:00:00,3075.4,1233.55,628.8,2145.49,5469.05,12552.29
2023-01-24 14:00:00,2023-01-24 15:00:00,2818.7,1147.18,721.57,2220.3,6314.98,13222.73
2023-01-24 15:00:00,2023-01-24 16:00:00,3093.83,922.0,881.52,2325.33,7948.98,15171.66
2023-01-24 16:00:00,2023-01-24 17:00:00,2954.83,1168.33,1145.57,2511.89,9172.98,16953.6
2023-01-24 17:00:00,2023-01-24 18:00:00,3040.66,1180.75,1315.05,2559.29,9272.74,17368.49
2023-01-24 18:00:00,2023-01-24 19:00:00,2331.0,1387.31,1723.75,2455.81,8914.24,16812.11
2023-01-24 19:00:00,2023-01-24 20:00:00,1826.02,1613.18,2058.97,2396.8,9687.42,17582.39
2023-01-24 20:00:00,2023-01-24 21:00:00,1693.85,1773.13,2229.1,2546.89,10317.74,18560.71
2023-01-24 21:00:00,2023-01-24 22:00:00,2559.29,1866.18,2566.28,2562.47,10279.26,19833.48
2023-01-24 22:00:00,2023-01-24 23:00:00,2558.05,1849.53,3091.94,2451.5,10162.79,20113.81
2023-01-24 23:00:00,2023-01-25 00:00:00,2551.82,1799.13,3262.58,2398.99,9716.33,19728.85
2023-01-25 00:00:00,2023-01-25 01:00:00,2810.04,1641.66,3199.42,2224.56,9533.21,19408.89
2023-01-25 01:00:00,2023-01-25 02:00:00,2918.88,1377.51,3398.31,1922.17,9369.7,18986.57
2023-01-25 02:00:00,2023-01-25 03:00:00,2809.04,1486.28,3198.32,1648.45,8828.57,17970.66
2023-01-25 03:00:00,2023-01-25 04:00:00,1973.68,1498.78,3233.61,1192.32,9042.4,16940.79
2023-01-25 04:00:00,2023-01-25 05:00:00,1474.45,1554.61,3301.75,1117.43,9769.41,17217.65
2023-01-25 05:00:00,2023-01-25 06:00:00,1282.19,1365.44,3166.01,1269.8,10652.8,17736.24
2023-01-25 06:00:00,2023-01-25 07:00:00,1398.54,1181.09,3021.11,1504.23,10162.67,17267.64
2023-01-25 07:00:00,2023-01-25 08:00:00,1875.19,1129.71,2969.6,1419.77,9947.01,17341.28
2023-01-25 08:00:00,2023-01-25 09:00:00,1641.87,1003.03,2766.68,1223.06,8978.91,15613.55
2023-01-25 09:00:00,2023-01-25 10:00:00,1698.13,951.79,2555.2,1034.77,7637.94,13877.83
2023-01-25 10:00:00,2023-01-25 11:00:00,1733.75,1065.99,2065.46,1031.1,8839.21,14735.51
2023-01-25 11:00:00,2023-01-25 12:00:00,1417.77,1125.49,1766.79,838.18,9979.91,15128.14
2023-01-25 12:00:00,2023-01-25 13:00:00,1213.86,1225.67,1517.56,914.09,8914.15,13785.33
2023-01-25 13:00:00,2023-01-25 14:00:00,1354.66,1215.06,1440.48,1032.17,8117.02,13159.39
2023-01-25 14:00:00,2023-01-25 15:00:00,1648.79,1128.58,1486.6,1193.06,6716.91,12173.94
