timestamp_begin_et,timestamp_end_et,MIDATL,RFC,RTO,SOUTH,WEST,OTHER,System Total
2022-12-16 06:00:00,2022-12-16 07:00:00,148.264,4631.389,4732.68,101.291,4483.125,6.085,14102.834
2022-12-16 07:00:00,2022-12-16 08:00:00,135.788,4772.212,4852.807,80.595,4636.424,6.247,14484.073
2022-12-16 08:00:00,2022-12-16 09:00:00,128.447,5060.081,5152.979,92.898,4931.634,5.979,15372.018
2022-12-16 09:00:00,2022-12-16 10:00:00,145.676,5478.099,5548.23,70.131,5332.423,5.391,16579.95
2022-12-16 10:00:00,2022-12-16 11:00:00,162.488,5239.937,5302.388,62.451,5077.449,4.976,15849.689
2022-12-16 11:00:00,2022-12-16 12:00:00,163.547,5815.633,5884.746,69.113,5652.086,4.622,17589.747
2022-12-16 12:00:00,2022-12-16 13:00:00,167.778,6123.96,6182.815,58.855,5956.182,4.232,18493.822
2022-12-16 13:00:00,2022-12-16 14:00:00,153.763,6405.452,6477.833,72.381,6251.689,3.945,19365.063
2022-12-16 14:00:00,2022-12-16 15:00:00,111.12,6828.889,6923.129,94.24,6717.769,3.851,20678.998
2022-12-16 15:00:00,2022-12-16 16:00:00,104.761,6986.456,7089.255,102.799,6881.695,3.872,21168.838
2022-12-16 16:00:00,2022-12-16 17:00:00,93.422,6671.519,6743.868,72.349,6578.097,4.681,20163.936
2022-12-16 17:00:00,2022-12-16 18:00:00,99.192,6740.104,6826.608,86.504,6640.912,5.069,20398.389
2022-12-16 18:00:00,2022-12-16 19:00:00,94.744,6747.709,6831.353,83.644,6652.965,5.722,20416.137
2022-12-16 19:00:00,2022-12-16 20:00:00,105.851,6646.643,6762.139,115.496,6540.792,6.018,20176.939
2022-12-16 20:00:00,2022-12-16 21:00:00,137.035,6829.437,6950.809,121.372,6692.402,6.128,20737.183
2022-12-16 21:00:00,2022-12-16 22:00:00,151.413,6727.293,6854.33,127.037,6575.88,6.019,20441.972
2022-12-16 22:00:00,2022-12-16 23:00:00,163.421,6662.5,6796.351,133.851,6499.079,5.802,20261.004
2022-12-16 23:00:00,2022-12-17 00:00:00,170.469,6540.168,6686.414,146.246,6369.699,5.624,19918.620
2022-12-17 00:00:00,2022-12-17 01:00:00,182.737,6244.672,6392.046,147.374,6061.935,5.332,19034.096
2022-12-17 01:00:00,2022-12-17 02:00:00,222.721,6181.229,6372.623,191.394,5958.508,5.334,18931.809
2022-12-17 02:00:00,2022-12-17 03:00:00,312.56,6207.153,6432.426,225.273,5894.593,5.039,19077.044
2022-12-17 03:00:00,2022-12-17 04:00:00,277.087,6094.613,6275.39,180.777,5817.526,5.24,18650.633
2022-12-17 04:00:00,2022-12-17 05:00:00,310.399,6029.696,6195.756,166.06,5719.297,5.544,18426.752
2022-12-17 05:00:00,2022-12-17 06:00:00,266.344,5603.39,5754.623,151.233,5337.046,5.963,17118.599
2022-12-17 06:00:00,2022-12-17 07:00:00,264.676,5233.0,5362.909,129.909,4968.324,6.163,15964.981
2022-12-17 07:00:00,2022-12-17 08:00:00,219.963,5176.205,5307.622,131.417,4956.242,6.84,15798.289
2022-12-17 08:00:00,2022-12-17 09:00:00,245.726,5282.027,5378.296,96.269,5036.301,7.088,16045.707
2022-12-17 09:00:00,2022-12-17 10:00:00,315.839,5863.229,5939.305,76.076,5547.39,6.081,17747.92
2022-12-17 10:00:00,2022-12-17 11:00:00,329.087,6450.713,6545.469,94.756,6121.626,5.607,19547.258
2022-12-17 11:00:00,2022-12-17 12:00:00,279.623,6639.872,6732.688,92.816,6360.249,5.218,20110.466
2022-12-17 12:00:00,2022-12-17 13:00:00,261.256,6146.416,6265.951,119.535,5885.16,5.026,18683.344
2022-12-17 13:00:00,2022-12-17 14:00:00,260.12,5953.856,6060.51,106.654,5693.736,4.628,18079.504
2022-12-17 14:00:00,2022-12-17 15:00:00,215.491,6451.965,6517.776,65.811,6236.474,4.741,19492.258
2022-12-17 15:00:00,2022-12-17 16:00:00,176.755,6572.828,6608.704,35.876,6396.073,4.863,19795.099
2022-12-17 16:00:00,2022-12-17 17:00:00,131.3,6454.531,6481.177,26.646,6323.231,5.084,19421.969
2022-12-17 17:00:00,2022-12-17 18:00:00,101.065,5963.322,6002.744,39.422,5862.257,5.969,17974.779
2022-12-17 18:00:00,2022-12-17 19:00:00,99.743,5632.452,5666.871,34.419,5532.709,6.031,16972.225
2022-12-17 19:00:00,2022-12-17 20:00:00,106.658,5928.926,5962.468,33.542,5822.268,6.13,17859.992
2022-12-17 20:00:00,2022-12-17 21:00:00,100.949,5941.314,5985.681,44.367,5840.365,6.428,17919.104
2022-12-17 21:00:00,2022-12-17 22:00:00,141.398,5943.129,5993.385,50.256,5801.731,6.305,17936.204
2022-12-17 22:00:00,2022-12-17 23:00:00,185.291,6268.147,6326.743,58.596,6082.856,6.205,18927.838
2022-12-17 23:00:00,2022-12-18 00:00:00,235.708,6055.789,6169.25,113.461,5820.081,6.301,18400.59
2022-12-18 00:00:00,2022-12-18 01:00:00,262.182,6079.764,6195.931,116.167,5817.582,5.916,18477.542
2022-12-18 01:00:00,2022-12-18 02:00:00,286.175,6371.384,6503.038,131.654,6085.209,5.925,19383.385
2022-12-18 02:00:00,2022-12-18 03:00:00,296.667,5896.053,6031.86,135.807,5599.386,6.121,17965.894
2022-12-18 03:00:00,2022-12-18 04:00:00,297.739,5546.305,5718.866,172.561,5248.566,6.119,16990.156
2022-12-18 04:00:00,2022-12-18 05:00:00,324.158,5512.104,5696.179,184.075,5187.946,6.041,16910.503
2022-12-18 05:00:00,2022-12-18 06:00:00,352.085,5469.842,5656.432,186.59,5117.757,6.449,16789.155
2022-12-18 06:00:00,2022-12-18 07:00:00,383.065,5337.902,5539.873,201.971,4954.837,6.954,16424.602
2022-12-18 07:00:00,2022-12-18 08:00:00,351.724,5119.554,5322.297,202.743,4767.83,7.145,15771.293
2022-12-18 08:00:00,2022-12-18 09:00:00,443.49,5073.657,5255.471,181.814,4630.167,7.476,15592.075
2022-12-18 09:00:00,2022-12-18 10:00:00,478.173,5755.551,5899.419,143.868,5277.378,6.771,17561.160
2022-12-18 10:00:00,2022-12-18 11:00:00,499.036,5894.671,6040.621,145.95,5395.635,5.897,17981.81
2022-12-18 11:00:00,2022-12-18 12:00:00,504.204,5454.821,5651.614,196.793,4950.617,5.323,16763.372
2022-12-18 12:00:00,2022-12-18 13:00:00,446.957,5270.097,5469.077,198.98,4823.14,5.229,16213.48
2022-12-18 13:00:00,2022-12-18 14:00:00,426.437,5140.09,5326.808,186.718,4713.653,4.732,15798.438
2022-12-18 14:00:00,2022-12-18 15:00:00,430.678,4922.504,5105.28,182.776,4491.826,4.749,15137.813
2022-12-18 15:00:00,2022-12-18 16:00:00,432.875,4372.23,4564.256,192.026,3939.355,4.767,13505.509
2022-12-18 16:00:00,2022-12-18 17:00:00,452.256,3915.221,4112.969,197.748,3462.965,5.494,12146.653
2022-12-18 17:00:00,2022-12-18 18:00:00,469.694,3552.128,3763.533,211.405,3082.434,6.266,11085.460
2022-12-18 18:00:00,2022-12-18 19:00:00,532.162,3621.326,3814.678,193.352,3089.164,6.922,11257.604
2022-12-18 19:00:00,2022-12-18 20:00:00,590.548,3968.366,4159.54,191.174,3377.818,6.918,12294.364
2022-12-18 20:00:00,2022-12-18 21:00:00,650.274,4252.853,4445.194,192.341,3602.579,7.505,13150.746
2022-12-18 21:00:00,2022-12-18 22:00:00,704.903,4312.013,4541.655,229.642,3607.11,7.096,13402.419
2022-12-18 22:00:00,2022-12-18 23:00:00,729.116,4078.076,4313.599,235.523,3348.96,6.894,12712.168
2022-12-18 23:00:00,2022-12-19 00:00:00,707.521,3746.036,3969.491,223.455,3038.515,6.892,11691.910
2022-12-19 00:00:00,2022-12-19 01:00:00,644.027,3464.768,3666.725,201.957,2820.741,6.965,10805.183
2022-12-19 01:00:00,2022-12-19 02:00:00,692.02,3089.407,3258.464,169.057,2397.387,7.06,9613.395
2022-12-19 02:00:00,2022-12-19 03:00:00,722.449,2571.879,2737.509,165.63,1849.43,6.877,8053.774
2022-12-19 03:00:00,2022-12-19 04:00:00,698.735,2241.883,2384.619,142.736,1543.148,6.792,7017.913
2022-12-19 04:00:00,2022-12-19 05:00:00,665.286,2117.897,2284.902,167.005,1452.611,7.439,6695.140
2022-12-19 05:00:00,2022-12-19 06:00:00,636.713,1869.327,2050.678,181.351,1232.614,7.953,5978.636
2022-12-19 06:00:00,2022-12-19 07:00:00,643.002,1748.036,1932.626,184.59,1105.034,8.456,5621.744
2022-12-19 07:00:00,2022-12-19 08:00:00,632.043,1547.48,1716.021,168.541,915.437,8.498,4988.02
2022-12-19 08:00:00,2022-12-19 09:00:00,611.896,1403.866,1541.378,137.512,791.97,8.04,4494.662
2022-12-19 09:00:00,2022-12-19 10:00:00,616.332,1405.7,1508.685,102.985,789.368,7.4,4430.47
2022-12-19 10:00:00,2022-12-19 11:00:00,601.823,1310.353,1406.124,95.771,708.53,6.533,4129.134
2022-12-19 11:00:00,2022-12-19 12:00:00,556.275,1133.753,1217.282,83.529,577.478,6.149,3574.466
2022-12-19 12:00:00,2022-12-19 13:00:00,480.627,986.216,1072.298,86.082,505.589,5.715,3136.527
2022-12-19 13:00:00,2022-12-19 14:00:00,434.791,918.474,1005.583,87.109,483.683,5.325,2934.965
2022-12-19 14:00:00,2022-12-19 15:00:00,393.933,822.109,914.172,92.063,428.176,5.146,2655.599
2022-12-19 15:00:00,2022-12-19 16:00:00,364.217,788.55,847.309,58.759,424.333,5.845,2489.013
2022-12-19 16:00:00,2022-12-19 17:00:00,365.624,829.86,873.346,43.486,464.236,5.89,2582.442
2022-12-19 17:00:00,2022-12-19 18:00:00,375.121,977.75,1032.093,54.343,602.629,6.778,3048.714
2022-12-19 18:00:00,2022-12-19 19:00:00,379.371,1400.483,1475.838,75.355,1021.112,7.604,4359.763
2022-12-19 19:00:00,2022-12-19 20:00:00,375.316,1811.11,1905.522,94.412,1435.794,8.196,5630.35
2022-12-19 20:00:00,2022-12-19 21:00:00,411.669,2362.35,2469.783,107.433,1950.681,8.003,7309.919
2022-12-19 21:00:00,2022-12-19 22:00:00,418.521,2180.227,2264.177,83.95,1761.706,8.072,6716.653
2022-12-19 22:00:00,2022-12-19 23:00:00,409.211,1965.008,2042.171,77.163,1555.797,7.769,6057.119
2022-12-19 23:00:00,2022-12-20 00:00:00,369.808,1839.481,1926.821,87.34,1469.673,6.966,5700.089
2022-12-20 00:00:00,2022-12-20 01:00:00,336.942,1776.449,1850.391,73.942,1439.507,6.901,5484.132
2022-12-20 01:00:00,2022-12-20 02:00:00,300.755,1580.05,1633.803,53.753,1279.295,6.723,4854.379
2022-12-20 02:00:00,2022-12-20 03:00:00,266.27,1374.1,1443.255,69.155,1107.83,6.732,4267.342
2022-12-20 03:00:00,2022-12-20 04:00:00,284.515,1202.1,1273.3,71.2,917.585,6.941,3755.641
2022-12-20 04:00:00,2022-12-20 05:00:00,271.616,898.519,1005.934,107.415,626.903,7.349,2917.736
2022-12-20 05:00:00,2022-12-20 06:00:00,243.098,756.28,844.098,87.818,513.182,7.677,2452.153
2022-12-20 06:00:00,2022-12-20 07:00:00,221.497,579.751,650.619,70.868,358.254,7.974,1888.963
2022-12-20 07:00:00,2022-12-20 08:00:00,194.18,405.571,462.67,57.099,211.391,8.326,1339.237
2022-12-20 08:00:00,2022-12-20 09:00:00,191.786,363.331,403.368,40.037,171.545,7.869,1177.936
2022-12-20 09:00:00,2022-12-20 10:00:00,166.197,380.001,412.479,32.478,213.804,7.354,1212.313
2022-12-20 10:00:00,2022-12-20 11:00:00,115.128,596.271,623.627,27.356,481.143,6.678,1850.203
2022-12-20 11:00:00,2022-12-20 12:00:00,58.775,509.865,524.658,14.793,451.09,6.392,1565.573
2022-12-20 12:00:00,2022-12-20 13:00:00,37.363,645.599,651.286,5.687,608.236,5.617,1953.788
2022-12-20 13:00:00,2022-12-20 14:00:00,30.047,796.267,803.242,6.975,766.22,5.626,2408.377
2022-12-20 14:00:00,2022-12-20 15:00:00,33.563,654.369,654.313,-0.056,620.806,5.824,1968.819
2022-12-20 15:00:00,2022-12-20 16:00:00,27.942,451.226,451.14,-0.086,423.284,5.976,1359.482
2022-12-20 16:00:00,2022-12-20 17:00:00,27.986,486.075,487.033,0.958,458.089,6.573,1466.714
2022-12-20 17:00:00,2022-12-20 18:00:00,44.731,670.614,674.37,3.756,625.883,7.072,2026.426
2022-12-20 18:00:00,2022-12-20 19:00:00,53.481,758.917,761.187,2.27,705.436,6.926,2288.217
2022-12-20 19:00:00,2022-12-20 20:00:00,56.128,938.026,940.592,2.566,881.898,7.738,2826.948
2022-12-20 20:00:00,2022-12-20 21:00:00,58.49,992.435,994.081,1.646,933.945,7.415,2988.012
2022-12-20 21:00:00,2022-12-20 22:00:00,52.348,796.103,796.539,0.436,743.755,7.11,2396.291
2022-12-20 22:00:00,2022-12-20 23:00:00,43.546,875.123,875.953,0.83,831.577,6.797,2633.826
2022-12-20 23:00:00,2022-12-21 00:00:00,39.649,838.778,839.032,0.254,799.129,6.801,2523.643
2022-12-21 00:00:00,2022-12-21 01:00:00,46.464,728.024,728.137,0.113,681.56,6.421,2190.719
2022-12-21 01:00:00,2022-12-21 02:00:00,49.184,721.685,733.153,11.468,672.501,6.629,2194.620
2022-12-21 02:00:00,2022-12-21 03:00:00,43.737,486.456,506.705,20.249,442.719,6.429,1506.295
2022-12-21 03:00:00,2022-12-21 04:00:00,43.173,406.061,420.066,14.005,362.888,6.232,1252.425
2022-12-21 04:00:00,2022-12-21 05:00:00,50.203,395.213,430.469,35.256,345.01,6.552,1262.703
2022-12-21 05:00:00,2022-12-21 06:00:00,46.53,394.714,442.072,47.358,348.184,7.081,1285.939
2022-12-21 06:00:00,2022-12-21 07:00:00,53.291,333.212,420.192,86.98,279.921,7.568,1181.164
2022-12-21 07:00:00,2022-12-21 08:00:00,61.523,360.642,455.37,94.728,299.119,7.838,1279.22
2022-12-21 08:00:00,2022-12-21 09:00:00,54.987,273.359,362.84,89.481,218.372,7.549,1006.588
2022-12-21 09:00:00,2022-12-21 10:00:00,47.011,274.739,320.939,46.2,227.728,6.828,923.445
2022-12-21 10:00:00,2022-12-21 11:00:00,21.792,262.956,325.824,62.868,241.164,5.874,920.478
2022-12-21 11:00:00,2022-12-21 12:00:00,10.129,283.616,340.891,57.275,273.487,5.291,970.689
2022-12-21 12:00:00,2022-12-21 13:00:00,6.952,325.068,369.301,44.233,318.116,4.918,1068.588
2022-12-21 13:00:00,2022-12-21 14:00:00,3.273,412.344,456.947,44.603,409.071,4.815,1331.053
2022-12-21 14:00:00,2022-12-21 15:00:00,3.195,517.673,570.235,52.562,514.478,4.73,1662.873
2022-12-21 15:00:00,2022-12-21 16:00:00,15.734,692.751,758.427,65.676,677.017,5.045,2214.650
2022-12-21 16:00:00,2022-12-21 17:00:00,69.92,959.096,1029.257,70.161,889.176,5.577,3023.187
2022-12-21 17:00:00,2022-12-21 18:00:00,111.978,1423.228,1485.061,61.833,1311.25,6.255,4399.605
2022-12-21 18:00:00,2022-12-21 19:00:00,144.486,2070.292,2145.946,75.654,1925.806,6.592,6368.776
2022-12-21 19:00:00,2022-12-21 20:00:00,267.241,2986.653,3043.58,56.927,2719.412,6.617,9080.43
2022-12-21 20:00:00,2022-12-21 21:00:00,306.983,3422.544,3490.01,67.466,3115.561,6.587,10409.151
2022-12-21 21:00:00,2022-12-21 22:00:00,383.13,3876.748,3954.056,77.308,3493.618,6.078,11790.938
2022-12-21 22:00:00,2022-12-21 23:00:00,448.187,4537.178,4610.987,73.809,4088.991,5.874,13765.026
2022-12-21 23:00:00,2022-12-22 00:00:00,556.97,5004.929,5129.094,124.165,4447.959,5.778,15268.895
2022-12-22 00:00:00,2022-12-22 01:00:00,635.438,4705.626,4856.438,150.812,4070.188,5.291,14423.793
2022-12-22 01:00:00,2022-12-22 02:00:00,677.934,4119.85,4288.896,169.046,3441.916,4.713,12702.355
2022-12-22 02:00:00,2022-12-22 03:00:00,715.293,3735.407,3897.11,161.703,3020.114,4.999,11534.626
2022-12-22 03:00:00,2022-12-22 04:00:00,723.283,3548.852,3755.125,206.273,2825.569,4.718,11063.820
2022-12-22 04:00:00,2022-12-22 05:00:00,755.646,3082.121,3261.96,179.839,2326.475,5.044,9611.085
2022-12-22 05:00:00,2022-12-22 06:00:00,790.655,2617.026,2800.384,183.358,1826.371,5.051,8222.845
2022-12-22 06:00:00,2022-12-22 07:00:00,820.196,2488.741,2689.09,200.349,1668.545,5.242,7872.163
2022-12-22 07:00:00,2022-12-22 08:00:00,799.777,2779.775,2981.261,201.486,1979.998,5.629,8747.926
2022-12-22 08:00:00,2022-12-22 09:00:00,770.743,3394.848,3542.846,147.998,2624.105,5.628,10486.168
2022-12-22 09:00:00,2022-12-22 10:00:00,719.746,3773.956,3895.224,121.268,3054.21,5.633,11570.037
2022-12-22 10:00:00,2022-12-22 11:00:00,674.378,4463.876,4646.635,182.759,3789.498,5.04,13762.186
2022-12-22 11:00:00,2022-12-22 12:00:00,736.969,5759.053,5910.365,151.312,5022.084,5.227,17585.010
2022-12-22 12:00:00,2022-12-22 13:00:00,706.852,5932.704,6050.39,117.686,5225.852,5.032,18038.516
2022-12-22 13:00:00,2022-12-22 14:00:00,604.461,5750.459,5881.706,131.247,5145.998,4.83,17518.701
2022-12-22 14:00:00,2022-12-22 15:00:00,541.241,6249.594,6329.109,79.515,5708.353,4.732,18912.544
2022-12-22 15:00:00,2022-12-22 16:00:00,623.541,7008.026,7094.148,86.122,6384.485,4.624,21200.946
2022-12-22 16:00:00,2022-12-22 17:00:00,571.593,7126.495,7322.634,196.139,6554.902,4.536,21776.299
2022-12-22 17:00:00,2022-12-22 18:00:00,525.2,7231.097,7430.949,199.852,6705.897,4.835,22097.83
2022-12-22 18:00:00,2022-12-22 19:00:00,530.689,7206.257,7397.049,190.792,6675.568,5.101,22005.456
2022-12-22 19:00:00,2022-12-22 20:00:00,598.346,7432.58,7481.262,48.682,6834.234,5.112,22400.216
2022-12-22 20:00:00,2022-12-22 21:00:00,643.155,7756.039,7808.155,52.116,7112.884,4.519,23376.868
2022-12-22 21:00:00,2022-12-22 22:00:00,611.009,7719.7,7900.619,180.919,7108.691,4.61,23525.548
2022-12-22 22:00:00,2022-12-22 23:00:00,547.612,7646.745,7845.727,198.982,7099.133,4.398,23342.597
2022-12-22 23:00:00,2022-12-23 00:00:00,542.799,7567.89,7750.172,182.282,7025.091,4.404,23072.638
2022-12-23 00:00:00,2022-12-23 01:00:00,536.702,7461.219,7623.457,162.238,6924.517,4.506,22712.639
2022-12-23 01:00:00,2022-12-23 02:00:00,458.048,7290.223,7453.566,163.343,6832.175,4.417,22201.772
2022-12-23 02:00:00,2022-12-23 03:00:00,525.942,7248.636,7435.425,186.789,6722.694,4.324,22123.810
2022-12-23 03:00:00,2022-12-23 04:00:00,535.988,7111.771,7324.207,212.436,6575.783,4.424,21764.609
2022-12-23 04:00:00,2022-12-23 05:00:00,490.926,6698.52,6882.292,183.772,6207.594,4.442,20467.546
2022-12-23 05:00:00,2022-12-23 06:00:00,528.855,6716.805,6940.837,224.032,6187.95,4.845,20603.324
2022-12-23 06:00:00,2022-12-23 07:00:00,614.161,6692.953,6921.369,228.416,6078.792,4.741,20540.432
2022-12-23 07:00:00,2022-12-23 08:00:00,553.775,6371.506,6593.412,221.906,5817.731,5.131,19563.461
2022-12-23 08:00:00,2022-12-23 09:00:00,551.998,6384.511,6600.696,216.185,5832.513,5.317,19591.220
2022-12-23 09:00:00,2022-12-23 10:00:00,610.079,6634.555,6769.753,135.198,6024.476,5.325,20179.386
2022-12-23 10:00:00,2022-12-23 11:00:00,651.158,6745.517,6790.591,45.074,6094.359,5.795,20332.494
2022-12-23 11:00:00,2022-12-23 12:00:00,670.839,6751.161,6864.965,113.804,6080.322,5.105,20486.196
2022-12-23 12:00:00,2022-12-23 13:00:00,695.569,6681.751,6752.24,70.489,5986.182,5.202,20191.433
2022-12-23 13:00:00,2022-12-23 14:00:00,720.622,6623.871,6711.509,87.638,5903.249,5.516,20052.405
2022-12-23 14:00:00,2022-12-23 15:00:00,664.925,6533.524,6717.082,183.558,5868.599,5.742,19973.430
2022-12-23 15:00:00,2022-12-23 16:00:00,600.396,6354.612,6558.995,204.383,5754.216,6.459,19479.061
2022-12-23 16:00:00,2022-12-23 17:00:00,616.718,6401.083,6612.859,211.776,5784.365,7.958,19634.759
2022-12-23 17:00:00,2022-12-23 18:00:00,600.388,6441.212,6655.106,213.894,5840.824,8.631,19760.055
2022-12-23 18:00:00,2022-12-23 19:00:00,554.659,6414.913,6631.219,216.306,5860.254,9.478,19686.829
2022-12-23 19:00:00,2022-12-23 20:00:00,521.053,6359.014,6580.253,221.239,5837.961,9.863,19529.383
2022-12-23 20:00:00,2022-12-23 21:00:00,508.029,6370.411,6598.853,228.442,5862.382,9.863,19577.980
2022-12-23 21:00:00,2022-12-23 22:00:00,472.977,6437.724,6666.679,228.955,5964.747,9.733,19780.815
2022-12-23 22:00:00,2022-12-23 23:00:00,497.131,6530.702,6760.324,229.622,6033.571,10.033,20061.383
2022-12-23 23:00:00,2022-12-24 00:00:00,504.704,6574.582,6790.219,215.637,6069.878,9.746,20164.766
2022-12-24 00:00:00,2022-12-24 01:00:00,500.154,6608.184,6813.67,205.486,6108.03,9.551,20245.075
2022-12-24 01:00:00,2022-12-24 02:00:00,493.008,6557.427,6771.048,213.621,6064.419,9.667,20109.190
2022-12-24 02:00:00,2022-12-24 03:00:00,480.843,6596.335,6798.438,202.103,6115.492,9.762,20202.973
2022-12-24 03:00:00,2022-12-24 04:00:00,474.052,6584.934,6790.833,205.899,6110.882,9.766,20176.366
2022-12-24 04:00:00,2022-12-24 05:00:00,476.085,6595.455,6792.015,196.56,6119.37,9.881,20189.366
2022-12-24 05:00:00,2022-12-24 06:00:00,477.783,6621.831,6828.447,206.616,6144.048,10.266,20288.991
2022-12-24 06:00:00,2022-12-24 07:00:00,488.668,6514.117,6729.61,215.493,6025.449,10.68,19984.017
2022-12-24 07:00:00,2022-12-24 08:00:00,515.481,6601.204,6812.931,211.727,6085.723,10.968,20238.034
2022-12-24 08:00:00,2022-12-24 09:00:00,550.741,6592.722,6801.92,209.198,6041.981,11.12,20207.682
2022-12-24 09:00:00,2022-12-24 10:00:00,572.367,6685.208,6891.66,206.452,6112.841,11.387,20479.915
2022-12-24 10:00:00,2022-12-24 11:00:00,585.045,6793.665,6996.152,202.487,6208.62,10.769,20796.738
2022-12-24 11:00:00,2022-12-24 12:00:00,565.027,6853.949,7046.496,192.547,6288.922,10.193,20957.134
2022-12-24 12:00:00,2022-12-24 13:00:00,569.767,6587.985,6779.913,191.928,6018.218,9.7,20157.511
2022-12-24 13:00:00,2022-12-24 14:00:00,551.913,6603.808,6778.718,174.91,6051.895,9.094,20170.338
2022-12-24 14:00:00,2022-12-24 15:00:00,563.401,6576.896,6761.842,184.946,6013.495,8.734,20109.314
2022-12-24 15:00:00,2022-12-24 16:00:00,558.973,6785.527,6966.306,180.779,6226.554,8.871,20727.010
2022-12-24 16:00:00,2022-12-24 17:00:00,579.36,6718.355,6877.334,158.979,6138.995,9.416,20482.439
2022-12-24 17:00:00,2022-12-24 18:00:00,576.465,6768.673,6892.111,123.438,6192.208,9.983,20562.878
2022-12-24 18:00:00,2022-12-24 19:00:00,579.297,6888.905,6999.067,110.162,6309.608,10.048,20897.087
2022-12-24 19:00:00,2022-12-24 20:00:00,604.235,6464.768,6575.867,111.099,5860.533,9.961,19626.463
2022-12-24 20:00:00,2022-12-24 21:00:00,643.763,6020.831,6145.685,124.854,5377.068,10.055,18322.256
2022-12-24 21:00:00,2022-12-24 22:00:00,676.926,6710.222,6855.15,144.928,6033.296,9.959,20430.481
2022-12-24 22:00:00,2022-12-24 23:00:00,700.938,6869.499,7027.453,157.954,6168.561,9.729,20934.134
2022-12-24 23:00:00,2022-12-25 00:00:00,711.324,7052.647,7209.139,156.492,6341.323,9.519,21480.444
2022-12-25 00:00:00,2022-12-25 01:00:00,696.81,7035.055,7173.545,138.49,6338.245,9.23,21391.375
2022-12-25 01:00:00,2022-12-25 02:00:00,687.873,6936.578,7037.355,100.777,6248.705,8.945,21020.233
2022-12-25 02:00:00,2022-12-25 03:00:00,678.437,6709.021,6823.847,114.826,6030.584,9.055,20365.770
2022-12-25 03:00:00,2022-12-25 04:00:00,697.031,6243.469,6372.105,128.636,5546.438,9.077,18996.756
2022-12-25 04:00:00,2022-12-25 05:00:00,711.355,6209.221,6298.134,88.913,5497.866,9.066,18814.555
2022-12-25 05:00:00,2022-12-25 06:00:00,690.171,5510.921,5615.85,104.929,4820.75,9.366,16751.987
2022-12-25 06:00:00,2022-12-25 07:00:00,690.303,5846.55,5929.048,82.498,5156.247,9.888,17714.534
2022-12-25 07:00:00,2022-12-25 08:00:00,699.126,5972.228,6054.455,82.227,5273.102,10.071,18091.209
2022-12-25 08:00:00,2022-12-25 09:00:00,683.191,5742.994,5834.674,91.68,5059.803,10.374,17422.716
2022-12-25 09:00:00,2022-12-25 10:00:00,643.281,6011.774,6128.102,116.328,5368.493,9.669,18277.647
2022-12-25 10:00:00,2022-12-25 11:00:00,633.972,6162.262,6272.75,110.488,5528.29,8.99,18716.752
2022-12-25 11:00:00,2022-12-25 12:00:00,587.98,5702.009,5791.651,89.642,5114.029,8.419,17293.73
2022-12-25 12:00:00,2022-12-25 13:00:00,541.036,5206.911,5298.268,91.357,4665.875,7.737,15811.184
2022-12-25 13:00:00,2022-12-25 14:00:00,462.941,5267.084,5370.984,103.9,4804.143,6.952,16016.004
2022-12-25 14:00:00,2022-12-25 15:00:00,430.192,5435.671,5535.527,99.856,5005.479,6.597,16513.322
2022-12-25 15:00:00,2022-12-25 16:00:00,411.577,5234.157,5333.979,99.822,4822.58,6.704,15908.819
2022-12-25 16:00:00,2022-12-25 17:00:00,427.132,4854.071,4949.566,95.495,4426.939,6.947,14760.150
2022-12-25 17:00:00,2022-12-25 18:00:00,444.736,4595.576,4679.248,83.672,4150.84,7.728,13961.8
2022-12-25 18:00:00,2022-12-25 19:00:00,541.374,4572.864,4663.878,91.014,4031.49,7.999,13908.619
2022-12-25 19:00:00,2022-12-25 20:00:00,575.627,4156.776,4245.108,88.332,3581.149,8.393,12655.385
2022-12-25 20:00:00,2022-12-25 21:00:00,601.661,3815.894,3944.685,128.791,3214.233,8.786,11714.050
2022-12-25 21:00:00,2022-12-25 22:00:00,600.855,3819.236,3986.938,167.702,3218.381,8.864,11801.976
2022-12-25 22:00:00,2022-12-25 23:00:00,600.563,3691.533,3866.443,174.91,3090.97,8.854,11433.273
2022-12-25 23:00:00,2022-12-26 00:00:00,584.798,3369.783,3508.764,138.981,2784.985,8.848,10396.159
2022-12-26 00:00:00,2022-12-26 01:00:00,593.47,3042.174,3181.412,139.238,2448.704,8.738,9413.736
2022-12-26 01:00:00,2022-12-26 02:00:00,561.281,2280.956,2404.317,123.361,1719.675,8.762,7098.352
2022-12-26 02:00:00,2022-12-26 03:00:00,544.4,1743.089,1871.221,128.132,1198.689,8.888,5494.419
2022-12-26 03:00:00,2022-12-26 04:00:00,556.084,1406.094,1541.838,135.744,850.01,8.978,4498.748
2022-12-26 04:00:00,2022-12-26 05:00:00,549.233,1324.518,1458.065,133.547,775.285,9.296,4249.944
2022-12-26 05:00:00,2022-12-26 06:00:00,508.926,1323.055,1432.516,109.461,814.129,9.6,4197.687
2022-12-26 06:00:00,2022-12-26 07:00:00,459.905,1279.404,1375.829,96.425,819.499,9.898,4040.960
2022-12-26 07:00:00,2022-12-26 08:00:00,414.385,1209.151,1259.254,50.103,794.766,9.986,3737.645
