timestamp_begin_pt,timestamp_end_pt,NP15,SP15,System Total
2022-12-07 05:00:00,2022-12-07 06:00:00,26.83751,1043.0287,1069.86621
2022-12-07 06:00:00,2022-12-07 07:00:00,19.54979,1257.51599,1277.06578
2022-12-07 07:00:00,2022-12-07 08:00:00,6.94142,1362.13961,1369.08103
2022-12-07 08:00:00,2022-12-07 09:00:00,14.31231,983.61422,997.92653
2022-12-07 09:00:00,2022-12-07 10:00:00,12.15859,697.67903,709.83762
2022-12-07 10:00:00,2022-12-07 11:00:00,7.71726,705.35118,713.06844
2022-12-07 11:00:00,2022-12-07 12:00:00,11.7026,819.06013,830.76273
2022-12-07 12:00:00,2022-12-07 13:00:00,19.24237,902.14187,921.38424
2022-12-07 13:00:00,2022-12-07 14:00:00,27.3801,870.1111,897.4912
2022-12-07 14:00:00,2022-12-07 15:00:00,36.28873,858.78994,895.07867
2022-12-07 15:00:00,2022-12-07 16:00:00,33.29793,1053.63508,1086.93301
2022-12-07 16:00:00,2022-12-07 17:00:00,28.82789,1579.32888,1608.15677
2022-12-07 17:00:00,2022-12-07 18:00:00,32.24706,1881.01706,1913.26412
2022-12-07 18:00:00,2022-12-07 19:00:00,41.82237,1471.84324,1513.66561
2022-12-07 19:00:00,2022-12-07 20:00:00,43.63114,969.02417,1012.65531
2022-12-07 20:00:00,2022-12-07 21:00:00,57.78242,527.39966,585.18208
2022-12-07 21:00:00,2022-12-07 22:00:00,93.46919,281.30158,374.77077
2022-12-07 22:00:00,2022-12-07 23:00:00,89.3484,180.30025,269.64865
2022-12-07 23:00:00,2022-12-08 00:00:00,62.3295,166.707,229.0365
2022-12-08 00:00:00,2022-12-08 01:00:00,45.62073,168.34674,213.96747
2022-12-08 01:00:00,2022-12-08 02:00:00,52.85563,108.34857,161.20420
2022-12-08 02:00:00,2022-12-08 03:00:00,51.74715,82.47412,134.22127
2022-12-08 03:00:00,2022-12-08 04:00:00,42.61473,63.46834,106.08307
2022-12-08 04:00:00,2022-12-08 05:00:00,52.1776,67.57897,119.75657
2022-12-08 05:00:00,2022-12-08 06:00:00,61.83667,89.4908,151.32747
2022-12-08 06:00:00,2022-12-08 07:00:00,57.38071,55.85363,113.23434
2022-12-08 07:00:00,2022-12-08 08:00:00,70.85047,45.92771,116.77818
2022-12-08 08:00:00,2022-12-08 09:00:00,80.48782,60.94107,141.42889
2022-12-08 10:00:00,2022-12-08 11:00:00,70.64466,49.36425,120.00891
2022-12-08 11:00:00,2022-12-08 12:00:00,75.11854,62.50616,137.62470
2022-12-08 12:00:00,2022-12-08 13:00:00,78.85621,51.65225,130.50846
2022-12-08 13:00:00,2022-12-08 14:00:00,102.38866,23.50341,125.89207
2022-12-08 14:00:00,2022-12-08 15:00:00,143.12085,7.70977,150.83062
2022-12-08 15:00:00,2022-12-08 16:00:00,134.54554,20.06803,154.61357
2022-12-08 16:00:00,2022-12-08 17:00:00,214.5204,157.63975,372.16015
2022-12-08 17:00:00,2022-12-08 18:00:00,265.88543,119.93591,385.82134
2022-12-08 18:00:00,2022-12-08 19:00:00,262.1612,59.33433,321.49553
2022-12-08 19:00:00,2022-12-08 20:00:00,295.08722,97.66896,392.75618
2022-12-08 20:00:00,2022-12-08 21:00:00,234.03179,331.35929,565.39108
2022-12-08 21:00:00,2022-12-08 22:00:00,87.4725,622.05113,709.52363
2022-12-08 22:00:00,2022-12-08 23:00:00,52.30823,1087.60368,1139.91191
2022-12-08 23:00:00,2022-12-09 00:00:00,56.99321,1196.95613,1253.94934
2022-12-09 00:00:00,2022-12-09 01:00:00,104.26915,1724.85939,1829.12854
2022-12-09 01:00:00,2022-12-09 02:00:00,125.33462,1925.12729,2050.46191
2022-12-09 02:00:00,2022-12-09 03:00:00,93.42125,1687.57899,1781.00024
2022-12-09 03:00:00,2022-12-09 04:00:00,82.57044,1249.49337,1332.06381
2022-12-09 04:00:00,2022-12-09 05:00:00,74.3326,1094.13507,1168.46767
2022-12-09 05:00:00,2022-12-09 06:00:00,52.63705,1470.65678,1523.29383
2022-12-09 06:00:00,2022-12-09 07:00:00,38.64977,1434.07097,1472.72074
2022-12-09 07:00:00,2022-12-09 08:00:00,18.79852,1405.4828,1424.28132
2022-12-09 08:00:00,2022-12-09 09:00:00,10.75182,1275.94697,1286.69879
2022-12-09 09:00:00,2022-12-09 10:00:00,14.83411,1235.23726,1250.07137
2022-12-09 10:00:00,2022-12-09 11:00:00,37.92533,1048.14267,1086.06800
2022-12-09 11:00:00,2022-12-09 12:00:00,38.36276,1247.82304,1286.18580
2022-12-09 12:00:00,2022-12-09 13:00:00,42.68966,1463.36078,1506.05044
2022-12-09 13:00:00,2022-12-09 14:00:00,42.9424,1513.363,1556.3054
2022-12-09 14:00:00,2022-12-09 15:00:00,43.6595,1709.42939,1753.08889
2022-12-09 15:00:00,2022-12-09 16:00:00,45.5858,1702.42368,1748.00948
2022-12-09 16:00:00,2022-12-09 17:00:00,49.91789,1376.01808,1425.93597
2022-12-09 17:00:00,2022-12-09 18:00:00,39.25629,1046.51992,1085.77621
2022-12-09 18:00:00,2022-12-09 19:00:00,51.02531,770.07589,821.10120
2022-12-09 19:00:00,2022-12-09 20:00:00,49.8489,405.05919,454.90809
2022-12-09 20:00:00,2022-12-09 21:00:00,43.68397,164.478,208.16197
2022-12-09 21:00:00,2022-12-09 22:00:00,85.44489,83.91317,169.35806
2022-12-09 22:00:00,2022-12-09 23:00:00,110.73172,156.99371,267.72543
2022-12-09 23:00:00,2022-12-10 00:00:00,108.12997,314.58658,422.71655
2022-12-10 00:00:00,2022-12-10 01:00:00,99.58373,645.62599,745.20972
2022-12-10 01:00:00,2022-12-10 02:00:00,128.33511,656.06091,784.39602
2022-12-10 02:00:00,2022-12-10 03:00:00,139.58715,498.37676,637.96391
2022-12-10 03:00:00,2022-12-10 04:00:00,154.00971,766.2839,920.29361
2022-12-10 04:00:00,2022-12-10 05:00:00,293.29269,1057.28222,1350.57491
2022-12-10 05:00:00,2022-12-10 06:00:00,614.06786,862.12066,1476.18852
2022-12-10 06:00:00,2022-12-10 07:00:00,760.50999,732.36388,1492.87387
2022-12-10 07:00:00,2022-12-10 08:00:00,993.06413,604.29935,1597.36348
2022-12-10 08:00:00,2022-12-10 09:00:00,1098.64498,606.29934,1704.94432
2022-12-10 09:00:00,2022-12-10 10:00:00,1118.94039,559.66771,1678.60810
2022-12-10 10:00:00,2022-12-10 11:00:00,1019.30664,597.88389,1617.19053
2022-12-10 11:00:00,2022-12-10 12:00:00,1018.73507,716.88781,1735.62288
2022-12-10 12:00:00,2022-12-10 13:00:00,675.91293,1032.57423,1708.48716
2022-12-10 13:00:00,2022-12-10 14:00:00,405.01743,1384.23756,1789.25499
2022-12-10 14:00:00,2022-12-10 15:00:00,418.1404,1245.35682,1663.49722
2022-12-10 15:00:00,2022-12-10 16:00:00,444.78878,1460.42236,1905.21114
2022-12-10 16:00:00,2022-12-10 17:00:00,445.39944,1527.50305,1972.90249
2022-12-10 17:00:00,2022-12-10 18:00:00,401.01619,1308.47258,1709.48877
2022-12-10 18:00:00,2022-12-10 19:00:00,449.78555,1151.394,1601.17955
2022-12-10 19:00:00,2022-12-10 20:00:00,404.8551,1122.10064,1526.95574
2022-12-10 20:00:00,2022-12-10 21:00:00,355.42851,1489.75133,1845.17984
2022-12-10 21:00:00,2022-12-10 22:00:00,513.58385,1399.12153,1912.70538
2022-12-10 22:00:00,2022-12-10 23:00:00,471.8533,1378.831,1850.6843
2022-12-10 23:00:00,2022-12-11 00:00:00,475.12825,1301.60281,1776.73106
2022-12-11 00:00:00,2022-12-11 01:00:00,728.69646,1762.4527,2491.14916
2022-12-11 01:00:00,2022-12-11 02:00:00,587.49437,2307.09189,2894.58626
2022-12-11 02:00:00,2022-12-11 03:00:00,548.82268,2172.69731,2721.51999
2022-12-11 03:00:00,2022-12-11 04:00:00,535.57758,1883.52143,2419.09901
2022-12-11 04:00:00,2022-12-11 05:00:00,604.19526,1838.6144,2442.80966
2022-12-11 05:00:00,2022-12-11 06:00:00,484.76989,1669.51465,2154.28454
2022-12-11 06:00:00,2022-12-11 07:00:00,522.52363,1785.02632,2307.54995
2022-12-11 07:00:00,2022-12-11 08:00:00,564.32323,1860.60307,2424.92630
2022-12-11 08:00:00,2022-12-11 09:00:00,535.36721,2159.03401,2694.40122
2022-12-11 09:00:00,2022-12-11 10:00:00,513.94255,2737.61747,3251.56002
2022-12-11 10:00:00,2022-12-11 11:00:00,536.81023,2742.20257,3279.01280
2022-12-11 11:00:00,2022-12-11 12:00:00,652.10206,2905.60443,3557.70649
2022-12-11 12:00:00,2022-12-11 13:00:00,571.40322,2850.61543,3422.01865
2022-12-11 13:00:00,2022-12-11 14:00:00,448.69896,2251.90172,2700.60068
2022-12-11 14:00:00,2022-12-11 15:00:00,333.03655,2418.86015,2751.89670
2022-12-11 15:00:00,2022-12-11 16:00:00,254.39061,2357.77261,2612.16322
2022-12-11 16:00:00,2022-12-11 17:00:00,319.76808,2357.7052,2677.47328
2022-12-11 17:00:00,2022-12-11 18:00:00,203.43423,2172.74728,2376.18151
2022-12-11 18:00:00,2022-12-11 19:00:00,220.88892,2269.19163,2490.08055
2022-12-11 19:00:00,2022-12-11 20:00:00,216.87139,2113.61021,2330.48160
2022-12-11 20:00:00,2022-12-11 21:00:00,238.58708,1873.49574,2112.08282
2022-12-11 21:00:00,2022-12-11 22:00:00,327.44801,2207.00973,2534.45774
2022-12-11 22:00:00,2022-12-11 23:00:00,357.98574,1796.35952,2154.34526
2022-12-11 23:00:00,2022-12-12 00:00:00,483.21428,1710.5217,2193.73598
2022-12-12 00:00:00,2022-12-12 01:00:00,254.8174,1474.91131,1729.72871
2022-12-12 01:00:00,2022-12-12 02:00:00,96.48125,1231.38279,1327.86404
2022-12-12 02:00:00,2022-12-12 03:00:00,150.1745,1070.55598,1220.73048
2022-12-12 03:00:00,2022-12-12 04:00:00,302.63385,1004.04098,1306.67483
2022-12-12 04:00:00,2022-12-12 05:00:00,351.82151,971.51401,1323.33552
2022-12-12 05:00:00,2022-12-12 06:00:00,308.81101,901.42028,1210.23129
2022-12-12 06:00:00,2022-12-12 07:00:00,282.4346,872.68568,1155.12028
2022-12-12 07:00:00,2022-12-12 08:00:00,250.64549,823.80691,1074.45240
2022-12-12 08:00:00,2022-12-12 09:00:00,176.09565,756.03989,932.13554
2022-12-12 09:00:00,2022-12-12 10:00:00,73.47956,720.11483,793.59439
2022-12-12 10:00:00,2022-12-12 11:00:00,25.32447,668.0648,693.38927
2022-12-12 11:00:00,2022-12-12 12:00:00,15.97828,657.44658,673.42486
2022-12-12 12:00:00,2022-12-12 13:00:00,6.79573,1042.41519,1049.21092
2022-12-12 13:00:00,2022-12-12 14:00:00,5.72578,1639.68344,1645.40922
2022-12-12 14:00:00,2022-12-12 15:00:00,7.99394,1753.70038,1761.69432
2022-12-12 15:00:00,2022-12-12 16:00:00,8.71043,1896.67528,1905.38571
2022-12-12 16:00:00,2022-12-12 17:00:00,7.95905,1659.29939,1667.25844
2022-12-12 17:00:00,2022-12-12 18:00:00,20.30103,1773.58075,1793.88178
2022-12-12 18:00:00,2022-12-12 19:00:00,37.81792,1689.49392,1727.31184
2022-12-12 19:00:00,2022-12-12 20:00:00,57.98715,1714.62798,1772.61513
2022-12-12 20:00:00,2022-12-12 21:00:00,55.58086,1800.1936,1855.77446
2022-12-12 21:00:00,2022-12-12 22:00:00,45.67154,1848.99222,1894.66376
2022-12-12 22:00:00,2022-12-12 23:00:00,65.5503,1916.16904,1981.71934
2022-12-12 23:00:00,2022-12-13 00:00:00,80.16644,1997.43267,2077.59911
2022-12-13 00:00:00,2022-12-13 01:00:00,54.63631,2291.99569,2346.63200
2022-12-13 01:00:00,2022-12-13 02:00:00,68.6879,2081.11981,2149.80771
2022-12-13 02:00:00,2022-12-13 03:00:00,82.30952,2002.47224,2084.78176
2022-12-13 03:00:00,2022-12-13 04:00:00,68.33615,1796.61623,1864.95238
2022-12-13 04:00:00,2022-12-13 05:00:00,48.04117,1872.84263,1920.88380
2022-12-13 05:00:00,2022-12-13 06:00:00,44.68476,1458.28304,1502.96780
2022-12-13 06:00:00,2022-12-13 07:00:00,59.71033,1189.65244,1249.36277
2022-12-13 07:00:00,2022-12-13 08:00:00,85.5843,788.43381,874.01811
2022-12-13 08:00:00,2022-12-13 09:00:00,66.70615,443.27706,509.98321
2022-12-13 09:00:00,2022-12-13 10:00:00,39.39457,245.26583,284.66040
2022-12-13 10:00:00,2022-12-13 11:00:00,37.97742,118.23736,156.21478
2022-12-13 11:00:00,2022-12-13 12:00:00,56.53695,61.70178,118.23873
2022-12-13 12:00:00,2022-12-13 13:00:00,81.12996,35.17376,116.30372
2022-12-13 13:00:00,2022-12-13 14:00:00,49.81942,22.72093,72.54035
2022-12-13 14:00:00,2022-12-13 15:00:00,30.4662,12.74201,43.20821
2022-12-13 15:00:00,2022-12-13 16:00:00,27.05195,23.78836,50.84031
2022-12-13 16:00:00,2022-12-13 17:00:00,23.58241,7.82331,31.40572
2022-12-13 17:00:00,2022-12-13 18:00:00,21.65268,1.44659,23.09927
2022-12-13 18:00:00,2022-12-13 19:00:00,18.24685,10.31809,28.56494
2022-12-13 19:00:00,2022-12-13 20:00:00,37.52713,28.68099,66.20812
2022-12-13 20:00:00,2022-12-13 21:00:00,46.42492,39.424,85.84892
2022-12-13 21:00:00,2022-12-13 22:00:00,15.29579,87.52854,102.82433
2022-12-13 22:00:00,2022-12-13 23:00:00,29.43157,147.95694,177.38851
2022-12-13 23:00:00,2022-12-14 00:00:00,14.25865,184.8887,199.14735
2022-12-14 00:00:00,2022-12-14 01:00:00,11.26536,159.24582,170.51118
2022-12-14 01:00:00,2022-12-14 02:00:00,22.30021,141.79044,164.09065
2022-12-14 02:00:00,2022-12-14 03:00:00,9.45533,159.54142,168.99675
2022-12-14 03:00:00,2022-12-14 04:00:00,9.68877,139.81576,149.50453
2022-12-14 04:00:00,2022-12-14 05:00:00,8.77485,82.78432,91.55917
2022-12-14 05:00:00,2022-12-14 06:00:00,28.90532,39.54402,68.44934
2022-12-14 06:00:00,2022-12-14 07:00:00,19.59385,58.92151,78.51536
2022-12-14 07:00:00,2022-12-14 08:00:00,27.8285,105.29239,133.12089
2022-12-14 08:00:00,2022-12-14 09:00:00,15.75032,99.44337,115.19369
2022-12-14 09:00:00,2022-12-14 10:00:00,9.97229,76.8855,86.85779
2022-12-14 10:00:00,2022-12-14 11:00:00,11.0345,83.60426,94.63876
2022-12-14 11:00:00,2022-12-14 12:00:00,11.33626,71.80999,83.14625
2022-12-14 12:00:00,2022-12-14 13:00:00,18.26096,66.60159,84.86255
2022-12-14 13:00:00,2022-12-14 14:00:00,11.21637,45.82919,57.04556
2022-12-14 14:00:00,2022-12-14 15:00:00,3.95919,15.7639,19.72309
2022-12-14 15:00:00,2022-12-14 16:00:00,4.35252,14.04023,18.39275
2022-12-14 16:00:00,2022-12-14 17:00:00,3.73436,8.8134,12.54776
2022-12-14 17:00:00,2022-12-14 18:00:00,6.37205,5.173,11.54505
2022-12-14 18:00:00,2022-12-14 19:00:00,12.97511,7.00925,19.98436
2022-12-14 19:00:00,2022-12-14 20:00:00,34.47048,15.05088,49.52136
2022-12-14 20:00:00,2022-12-14 21:00:00,58.65934,53.24102,111.90036
2022-12-14 21:00:00,2022-12-14 22:00:00,69.99957,82.7767,152.77627
2022-12-14 22:00:00,2022-12-14 23:00:00,65.93456,54.77078,120.70534
2022-12-14 23:00:00,2022-12-15 00:00:00,81.79601,58.81604,140.61205
2022-12-15 00:00:00,2022-12-15 01:00:00,79.49551,34.17437,113.66988
2022-12-15 01:00:00,2022-12-15 02:00:00,124.30199,32.96426,157.26625
2022-12-15 02:00:00,2022-12-15 03:00:00,234.57257,70.37216,304.94473
2022-12-15 03:00:00,2022-12-15 04:00:00,249.90581,73.82453,323.73034
2022-12-15 04:00:00,2022-12-15 05:00:00,230.01583,55.24362,285.25945
2022-12-15 05:00:00,2022-12-15 06:00:00,203.16389,69.03294,272.19683
2022-12-15 06:00:00,2022-12-15 07:00:00,178.55715,89.27681,267.83396
2022-12-15 07:00:00,2022-12-15 08:00:00,137.80064,118.15877,255.95941
2022-12-15 08:00:00,2022-12-15 09:00:00,132.25607,154.10968,286.36575
2022-12-15 09:00:00,2022-12-15 10:00:00,177.59981,213.26031,390.86012
2022-12-15 10:00:00,2022-12-15 11:00:00,248.52874,226.67693,475.20567
2022-12-15 11:00:00,2022-12-15 12:00:00,176.82671,247.34893,424.17564
2022-12-15 12:00:00,2022-12-15 13:00:00,83.99447,261.62472,345.61919
2022-12-15 13:00:00,2022-12-15 14:00:00,57.29333,159.73316,217.02649
2022-12-15 14:00:00,2022-12-15 15:00:00,57.48262,127.0841,184.56672
2022-12-15 15:00:00,2022-12-15 16:00:00,47.13057,165.1471,212.27767
2022-12-15 16:00:00,2022-12-15 17:00:00,62.26762,194.19117,256.45879
2022-12-15 17:00:00,2022-12-15 18:00:00,71.74821,198.64848,270.39669
2022-12-15 18:00:00,2022-12-15 19:00:00,66.34627,168.1673,234.51357
2022-12-15 19:00:00,2022-12-15 20:00:00,75.21416,156.12829,231.34245
2022-12-15 20:00:00,2022-12-15 21:00:00,70.76679,134.48047,205.24726
2022-12-15 21:00:00,2022-12-15 22:00:00,74.41303,258.75439,333.16742
2022-12-15 22:00:00,2022-12-15 23:00:00,66.60129,336.05338,402.65467
2022-12-15 23:00:00,2022-12-16 00:00:00,69.69116,265.90348,335.59464
2022-12-16 00:00:00,2022-12-16 01:00:00,61.29758,253.80655,315.10413
2022-12-16 01:00:00,2022-12-16 02:00:00,55.05303,273.21031,328.26334
2022-12-16 02:00:00,2022-12-16 03:00:00,66.30635,282.86225,349.16860
2022-12-16 03:00:00,2022-12-16 04:00:00,58.48904,313.17769,371.66673
2022-12-16 04:00:00,2022-12-16 05:00:00,88.18608,345.70839,433.89447
2022-12-16 05:00:00,2022-12-16 06:00:00,98.17674,290.39027,388.56701
2022-12-16 06:00:00,2022-12-16 07:00:00,75.81112,281.74634,357.55746
2022-12-16 07:00:00,2022-12-16 08:00:00,77.56047,287.99548,365.55595
2022-12-16 08:00:00,2022-12-16 09:00:00,85.48107,307.20279,392.68386
2022-12-16 09:00:00,2022-12-16 10:00:00,85.53743,349.48415,435.02158
2022-12-16 10:00:00,2022-12-16 11:00:00,69.51428,376.26287,445.77715
2022-12-16 11:00:00,2022-12-16 12:00:00,53.69987,456.77439,510.47426
2022-12-16 12:00:00,2022-12-16 13:00:00,53.11098,467.70063,520.81161
2022-12-16 13:00:00,2022-12-16 14:00:00,52.51366,469.05585,521.56951
2022-12-16 14:00:00,2022-12-16 15:00:00,37.08608,350.46051,387.54659
2022-12-16 15:00:00,2022-12-16 16:00:00,15.8388,238.88012,254.71892
2022-12-16 16:00:00,2022-12-16 17:00:00,17.30423,266.09579,283.40002
2022-12-16 17:00:00,2022-12-16 18:00:00,20.60641,315.67175,336.27816
2022-12-16 18:00:00,2022-12-16 19:00:00,35.68984,318.32081,354.01065
2022-12-16 19:00:00,2022-12-16 20:00:00,35.92253,308.99216,344.91469
2022-12-16 20:00:00,2022-12-16 21:00:00,17.32324,334.97671,352.29995
2022-12-16 21:00:00,2022-12-16 22:00:00,14.84355,339.61286,354.45641
2022-12-16 22:00:00,2022-12-16 23:00:00,19.75227,279.53998,299.29225
2022-12-16 23:00:00,2022-12-17 00:00:00,18.1065,300.88286,318.98936
2022-12-17 00:00:00,2022-12-17 01:00:00,19.93294,321.93849,341.87143
2022-12-17 01:00:00,2022-12-17 02:00:00,18.43573,304.30533,322.74106
2022-12-17 02:00:00,2022-12-17 03:00:00,15.79274,253.74653,269.53927
2022-12-17 03:00:00,2022-12-17 04:00:00,14.27025,231.36835,245.63860
2022-12-17 04:00:00,2022-12-17 05:00:00,112.49302,236.74815,349.24117
2022-12-17 05:00:00,2022-12-17 06:00:00,226.00399,239.22226,465.22625
2022-12-17 06:00:00,2022-12-17 07:00:00,201.60686,266.90415,468.51101
2022-12-17 07:00:00,2022-12-17 08:00:00,170.50128,223.18724,393.68852
2022-12-17 08:00:00,2022-12-17 09:00:00,78.82291,154.24269,233.06560
2022-12-17 09:00:00,2022-12-17 10:00:00,44.20799,128.04279,172.25078
2022-12-17 10:00:00,2022-12-17 11:00:00,24.58065,120.25194,144.83259
2022-12-17 11:00:00,2022-12-17 12:00:00,18.97369,127.93534,146.90903
2022-12-17 12:00:00,2022-12-17 13:00:00,31.13062,129.18984,160.32046
2022-12-17 13:00:00,2022-12-17 14:00:00,24.58685,104.81261,129.39946
2022-12-17 14:00:00,2022-12-17 15:00:00,16.30156,58.93372,75.23528
2022-12-17 15:00:00,2022-12-17 16:00:00,10.24823,46.0038,56.25203
2022-12-17 16:00:00,2022-12-17 17:00:00,7.6531,43.77873,51.43183
2022-12-17 17:00:00,2022-12-17 18:00:00,4.21564,29.92186,34.13750
2022-12-17 18:00:00,2022-12-17 19:00:00,3.10322,66.89007,69.99329
2022-12-17 19:00:00,2022-12-17 20:00:00,2.34657,44.51234,46.85891
2022-12-17 20:00:00,2022-12-17 21:00:00,2.62683,35.04415,37.67098
2022-12-17 21:00:00,2022-12-17 22:00:00,6.56666,51.87757,58.44423
2022-12-17 22:00:00,2022-12-17 23:00:00,7.09863,21.85493,28.95356
2022-12-17 23:00:00,2022-12-18 00:00:00,7.23151,16.70681,23.93832
2022-12-18 00:00:00,2022-12-18 01:00:00,4.92178,60.0546,64.97638
2022-12-18 01:00:00,2022-12-18 02:00:00,4.76352,32.18322,36.94674
2022-12-18 02:00:00,2022-12-18 03:00:00,5.49985,0.57936,6.07921
2022-12-18 03:00:00,2022-12-18 04:00:00,6.22973,3.55697,9.78670
2022-12-18 04:00:00,2022-12-18 05:00:00,2.76922,8.71261,11.48183
2022-12-18 05:00:00,2022-12-18 06:00:00,1.66499,12.43101,14.09600
2022-12-18 06:00:00,2022-12-18 07:00:00,5.14968,34.38813,39.53781
2022-12-18 07:00:00,2022-12-18 08:00:00,11.11912,82.14136,93.26048
2022-12-18 08:00:00,2022-12-18 09:00:00,12.52288,147.3041,159.82698
2022-12-18 09:00:00,2022-12-18 10:00:00,11.00762,190.8022,201.80982
2022-12-18 10:00:00,2022-12-18 11:00:00,15.68787,202.42537,218.11324
2022-12-18 11:00:00,2022-12-18 12:00:00,14.07549,182.98604,197.06153
2022-12-18 12:00:00,2022-12-18 13:00:00,10.69935,218.20488,228.90423
2022-12-18 13:00:00,2022-12-18 14:00:00,17.50987,297.15943,314.66930
2022-12-18 14:00:00,2022-12-18 15:00:00,28.84853,444.91629,473.76482
2022-12-18 15:00:00,2022-12-18 16:00:00,34.83386,500.38806,535.22192
2022-12-18 16:00:00,2022-12-18 17:00:00,28.70917,556.90073,585.60990
2022-12-18 17:00:00,2022-12-18 18:00:00,31.04868,579.97304,611.02172
2022-12-18 18:00:00,2022-12-18 19:00:00,65.84604,542.46374,608.30978
2022-12-18 19:00:00,2022-12-18 20:00:00,79.58166,388.94702,468.52868
2022-12-18 20:00:00,2022-12-18 21:00:00,18.51931,707.40081,725.92012
2022-12-18 21:00:00,2022-12-18 22:00:00,10.1056,1016.30092,1026.40652
2022-12-18 22:00:00,2022-12-18 23:00:00,9.07546,385.43715,394.51261
2022-12-18 23:00:00,2022-12-19 00:00:00,41.31419,176.95891,218.27310
2022-12-19 00:00:00,2022-12-19 01:00:00,74.83195,99.15566,173.98761
2022-12-19 01:00:00,2022-12-19 02:00:00,49.16736,66.55213,115.71949
2022-12-19 02:00:00,2022-12-19 03:00:00,26.45718,67.92836,94.38554
2022-12-19 03:00:00,2022-12-19 04:00:00,16.29642,71.72186,88.01828
2022-12-19 04:00:00,2022-12-19 05:00:00,32.45537,61.94145,94.39682
2022-12-19 05:00:00,2022-12-19 06:00:00,47.74016,30.65013,78.39029
2022-12-19 06:00:00,2022-12-19 07:00:00,59.35879,15.68443,75.04322
2022-12-19 07:00:00,2022-12-19 08:00:00,62.51284,12.82344,75.33628
2022-12-19 08:00:00,2022-12-19 09:00:00,92.75768,25.34354,118.10122
2022-12-19 09:00:00,2022-12-19 10:00:00,60.6477,41.69817,102.34587
2022-12-19 10:00:00,2022-12-19 11:00:00,53.02039,65.2691,118.28949
2022-12-19 11:00:00,2022-12-19 12:00:00,40.17824,48.57674,88.75498
2022-12-19 12:00:00,2022-12-19 13:00:00,50.82515,52.29496,103.12011
2022-12-19 13:00:00,2022-12-19 14:00:00,51.35668,39.06531,90.42199
2022-12-19 14:00:00,2022-12-19 15:00:00,50.50044,64.72417,115.22461
2022-12-19 15:00:00,2022-12-19 16:00:00,40.29737,64.48217,104.77954
2022-12-19 16:00:00,2022-12-19 17:00:00,24.83253,38.21561,63.04814
2022-12-19 17:00:00,2022-12-19 18:00:00,20.6645,36.39988,57.06438
2022-12-19 18:00:00,2022-12-19 19:00:00,22.62198,59.8259,82.44788
2022-12-19 19:00:00,2022-12-19 20:00:00,20.91593,81.96295,102.87888
2022-12-19 20:00:00,2022-12-19 21:00:00,22.89743,82.14002,105.03745
2022-12-19 21:00:00,2022-12-19 22:00:00,25.81376,47.62845,73.44221
2022-12-19 22:00:00,2022-12-19 23:00:00,32.84362,50.10625,82.94987
2022-12-19 23:00:00,2022-12-20 00:00:00,54.00765,35.51622,89.52387
2022-12-20 00:00:00,2022-12-20 01:00:00,60.79242,24.59045,85.38287
2022-12-20 01:00:00,2022-12-20 02:00:00,56.76636,38.0836,94.84996
2022-12-20 02:00:00,2022-12-20 03:00:00,80.45655,73.28244,153.73899
2022-12-20 03:00:00,2022-12-20 04:00:00,90.89742,95.66194,186.55936
2022-12-20 04:00:00,2022-12-20 05:00:00,96.20062,153.14522,249.34584
2022-12-20 05:00:00,2022-12-20 06:00:00,80.92544,115.49061,196.41605
2022-12-20 06:00:00,2022-12-20 07:00:00,59.11141,131.46228,190.57369
2022-12-20 07:00:00,2022-12-20 08:00:00,45.17375,179.65735,224.83110
2022-12-20 08:00:00,2022-12-20 09:00:00,43.77195,223.9987,267.77065
2022-12-20 09:00:00,2022-12-20 10:00:00,54.23107,141.63707,195.86814
2022-12-20 10:00:00,2022-12-20 11:00:00,51.62359,160.18936,211.81295
2022-12-20 11:00:00,2022-12-20 12:00:00,47.57434,209.20769,256.78203
2022-12-20 12:00:00,2022-12-20 13:00:00,36.27093,342.3742,378.64513
2022-12-20 13:00:00,2022-12-20 14:00:00,31.74817,407.28538,439.03355
2022-12-20 14:00:00,2022-12-20 15:00:00,26.74889,564.30415,591.05304
2022-12-20 15:00:00,2022-12-20 16:00:00,26.0432,798.38528,824.42848
2022-12-20 16:00:00,2022-12-20 17:00:00,30.36858,776.57188,806.94046
2022-12-20 17:00:00,2022-12-20 18:00:00,33.51014,533.49526,567.00540
2022-12-20 18:00:00,2022-12-20 19:00:00,32.06405,353.44265,385.50670
2022-12-20 19:00:00,2022-12-20 20:00:00,36.32746,327.2869,363.61436
2022-12-20 20:00:00,2022-12-20 21:00:00,49.143,281.33635,330.47935
2022-12-20 21:00:00,2022-12-20 22:00:00,53.13739,187.94094,241.07833
2022-12-20 22:00:00,2022-12-20 23:00:00,62.93027,150.28259,213.21286
2022-12-20 23:00:00,2022-12-21 00:00:00,46.12406,92.74617,138.87023
2022-12-21 00:00:00,2022-12-21 01:00:00,41.5147,52.7246,94.2393
2022-12-21 01:00:00,2022-12-21 02:00:00,37.90862,70.76013,108.66875
2022-12-21 02:00:00,2022-12-21 03:00:00,34.53928,104.86863,139.40791
2022-12-21 03:00:00,2022-12-21 04:00:00,32.66499,196.19559,228.86058
2022-12-21 04:00:00,2022-12-21 05:00:00,38.53447,267.10767,305.64214
2022-12-21 05:00:00,2022-12-21 06:00:00,44.04899,238.13152,282.18051
